ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ALB,2758.9,3080.8,2822.8,3216.2,3602.4,3975.8,4367.8,4604.3,4993.8,5468.9,5990.6,6761,7173.5,8234.2,8771.4,8549.2,9133.3,9408.2,9580
DZA,4528.4,4725.8,4787.2,5011.1,5169.8,5320.3,5508,5778.3,6207.3,6604.8,7060.6,7282.5,7541.5,7760,7871.3,8092.8,8288.8,8460.1,8670
AGO,1951.1,2149.6,2295.7,2413.7,2458.1,2510.4,2566.9,2889.4,2940.3,3238.1,3343.5,3943.1,4743.4,5770,6480,6480,6570,6740,7110
ATG,8157.1,8872.6,9461.6,9988.4,9231.5,9744,10020.2,10452.8,11224.1,12347.1,13705.7,15931.8,17539.5,16129.1,14571.7,13438.2,13270,13790,14100
ARG,9440.5,10031.8,10900.1,11318,10973,11007.2,10667.4,9578.9,10538.2,11681.3,13228.7,14632.3,16060,16720,16690,18260,20030,20380,21110
ARM,1400.6,1533.1,1627.4,1781.4,1877,2042.2,2300.7,2655.7,3098.7,3528.1,4172.8,4883.3,5722.4,6258.4,5431,5638.5,6020.3,6542.1,6870
AUS,21510.7,22505.3,23613.9,24868.4,25973.8,27238.6,28225.2,29737.7,30962.7,32678,34097.4,35722.4,37825.2,38952.8,40104.8,40889.3,43192.3,44926.6,46200
AUT,23482.6,24362.4,25000,26210.6,27186,28903.2,29032.8,30457.1,31332.3,32835.5,33604.2,36465.6,37968,39704.3,38802.8,40099.4,41851,43594.8,44280
AZE,2036,2010.2,2137.7,2354.7,2549.6,2872.7,3207.1,3568.4,4021.6,4508.3,5815.3,7980,10120,11230,12230,12830,12920,13260,14050
BHS,13707.4,14368.9,14924.4,15377.7,16322.4,17258.2,17020.6,17099.2,16861.2,17109,17886.2,18532.1,18936.5,18517.3,17570.4,17659.5,18013.6,18380,18800
BHR,17397.9,17821.3,18056.8,18515.6,19557.2,23306.2,24209.3,24059.4,24493.4,25715.1,27176.8,27647.9,28402.8,28973.7,28036.5,28398.6,30320,30540,31780
BGD,666.3,695.6,730.2,761.5,794.6,844.5,894.6,934.6,988,1061.9,1143.7,1240,1340,1440,1520,1610,1730,1850,1960
BRB,21606.5,22420.2,23992.4,25945.4,26042.3,26396.5,29738.8,32551.8,38025.1,50350,54358.8,59006.2,61372.6,62328.5,59987,60649.7,61873.8,62756,63170
BLR,3432.6,3608.3,4110.5,4527.7,4762.8,5163.1,5550.9,5956.5,6543.2,7535.1,8563.2,9745.9,10896.6,12469.1,12610.7,13750,14840,15400,15820
BEL,22423.9,22784,23805.1,24345.1,25322.8,27619,28454,29982.4,30237.1,31103.5,32091.2,34074.5,35725.4,37371.6,37166.5,38736.1,40060,41596.2,42280
BLZ,4676.4,4848.1,4873.7,4888.5,5377.6,5911.5,6098.6,6520.9,6995.1,7233.7,7690.7,8008.7,8034.4,8485.2,8269.7,8334.5,8375.7,8972.6,8960
BEN,960.7,991.8,1022.1,1049.8,1073.5,1129.6,1184.8,1157,1186.1,1215.5,1279.4,1325.8,1380.9,1434.7,1441.3,1450,1490,1560,1610
BTN,,,,,,,,,,,3608.4,3855.4,4598.5,4836.2,5130,5630,6150,6750,7350
BOL,2635.5,2741.8,2863.4,2977.4,2971.3,3046.3,3110,3180.7,3270.3,3451,3694.6,3919.6,4137.7,4409.5,4519.1,4682.9,4944,5200.1,5530
BIH,1430,2740,3560,4110,4430,4670,4890,5190,5480,6000,6440,7060,7700,8310,8150,8320,8610,8675.6,8910
BWA,5572.4,5943.5,6221.7,6487.2,7311.8,7561,7804.4,8375.8,9158.6,9906.8,11151.5,12278.5,13556.1,14285.6,13130.8,14285.4,15299.5,16137,17220
BRA,6421,6624.3,6864.9,6859.4,6927.9,7297.1,7466.1,7639.3,7735.6,8223.2,8561.3,9060,9760,10350,10290,11090,11510,11720,12060
BGR,5418.7,5068.4,5127.7,5448.5,5694.4,6171.5,6622.8,7084.6,7680.5,8502.9,9430,10420,11470,12500,11990,12260,12820,13250,13670
BFA,756.8,772.5,807.4,849.3,865.4,817.6,857.9,909.5,954.6,1025.3,1072.2,1150,1180,1240,1250,1330,1380,1490,1570
BDI,448.7,414.7,410.1,429,424.4,422,429.9,443,432.5,450.5,453.5,475.9,494.3,511.3,515,523,537.8,551.2,567
KHM,683,713,746,771,858,932,1010,1070,1180,1310,1510,1700,1890,2030,2020,2130,2290,2450,2620
CMR,1382.2,1438.6,1496.5,1547.3,1596.4,1654.9,1725.7,1779.5,1840.7,1907.9,1921.5,1992.8,2049.8,2110,2110,2150,2230,2310,2410
CAN,23185.8,23821.9,25022.5,26171.2,27660.5,29044.7,30073,30707.9,32106,33730.9,36040.6,37791.4,39263.5,40021.4,38740.6,39992.8,41390.4,42534.6,43580
CPV,1680,1750,1770,1890,2140,2290,2410,2480,2670,2770,2950,3290,3710,4030,4000,4090,4310,4480,4580
CAF,615.2,588.1,615.5,637.7,656.9,673.7,688.2,683.4,634.2,648.9,672,733,799,831,895,947,998,1060,898
TCD,798.9,804.4,835.8,873,848.8,829.6,912.3,966.9,1088.8,1440.1,1683.2,1688.4,1733.4,1765.6,1798.8,2005.6,1985.8,2135,2180
CHL,7481.7,8064.2,8625.8,8889.9,8838.9,9315.7,9754,10032.6,10530.8,11486,12705.4,13702.4,14644.6,15270,15079.3,15985.3,17096.7,18170,19020
CHN,1559.6,1734.8,1896.3,2033.3,2184.7,2360,2590,2880,3240,3640,4180,4830,5640,6270,6870,7620,8470,9230,10050
COL,5612.2,5734.2,5925.7,5923.4,5660.6,5805.9,5964.3,6129.9,6321.5,6794.7,7180.1,7779.9,8413.6,8756.1,8850,9180,9850,10290,10760
COM,921.9,904.1,932.8,928.6,944.6,949.9,979.2,1011.5,1031.7,1029.1,1075.6,1090,1100,1100,1100,1110,1130,1150,1180
COG,2153.3,2225.7,2186.7,2228.6,2133.2,2296.5,2386,2475.4,2470.8,2577.6,3313.3,3524.7,3450,3610,3790,4050,4160,4280,4390
CRI,5888.8,6138.6,6349.3,6370.8,6677.8,7150.8,7693.3,7845.1,7964.1,8180.2,8736.2,9187.1,10018.5,10330,10146,10615,11143.5,11745.7,12160
CIV,1473.9,1572.7,1644.3,1696.5,1708.7,1646,1655.5,1634.3,1619.2,1668.3,1726.5,1764.3,1812.4,1860,1910,1940,1840,2010,2150
HRV,8012.8,8653.7,9212.9,9701.7,9700.6,10754.2,11672.2,12483.5,13549.8,14479.2,15579.5,16843.1,18170,18920,17770,17630,18010,18020,18190
CUB,3720,4080,4250,4280,4590,4960,5220,5370,5670,6150,7060,8160,9000,9570,9780,10140,10620,11140,11570
CYP,15773.2,16106,16516.9,17304.2,18156.1,19264.1,20329.4,20880.4,21461.3,22549.5,25305.2,26760,28340,29220,28150,28080,28050,27140,25950
CZE,12284.5,13054.4,13186.3,13317.4,13753.6,14652,15525.4,16142.9,17089.5,18387.5,20220.7,22269.5,23949.8,24920.9,23928.9,24716.4,25650,25840,26000
COD,308.7,303.3,284.7,277.7,263.8,245.3,239.7,245.6,257.3,273.4,291.4,307.8,327.1,343.9,346.3,365.2,387,411,438
DNK,22931.9,24074.2,25271.4,26154.6,26930.9,28832,29459.5,30796.5,30480.9,32313.4,33189.7,35968.2,37647.4,39812.2,38282.2,40553.8,40913.8,42160.1,42800
DJI,1605.9,1541.3,1528.2,1520.2,1549.2,1565.4,1611.4,1660,1722.5,1809.2,1896.2,2020,2150,2290,2380,2460,2580,2710,2860
DMA,4711.1,4943,5128.6,5479.4,5628,5808.3,5726.3,5581.3,5798.3,6307.4,6708.7,7332.4,7880,8309.4,8292.5,8330.7,8570.6,8730,8930
DOM,4340,4640,5010,5330,5680,6040,6190,6550,6590,6780,7550,8510,9360,9930,10220,10980,11550,12050,12560
ECU,4672.3,4777,4952.7,5017.6,4689.4,5591.5,5953.5,6198.3,6379.2,6895.4,7441,7892.1,8159,8719.2,8709.7,8820,9560,10090,10550
EGY,2863.7,3021.5,3190.8,3304.3,3501.1,3710.7,3872,3999.7,4139.5,4352.9,4644,5029,5436.1,5839.7,6057,6340,6470,6620,6740
SLV,3767,3860.6,4059.7,4227.1,4413.2,4587.2,4749.6,4918.5,5116.1,5335.5,5683.7,6030,6200,6030,6150,6410,6610,6780,6980
GNQ,1936.6,2468.7,4161.4,4959.6,6902.8,7693.5,12449.1,14662,16503.4,22719.2,24967.5,20951.4,25480.7,29501.7,29132.8,28193.4,29327.1,29750,28920
ERI,942.2,1029.4,1101.7,1100.3,1079,922.9,991.3,972.6,1007.9,1010,1030,1010,1020,906,918,920,986,1040,1090
EST,6436.9,7051.9,8123.8,8852.5,9044.5,10200,11130.4,12093.5,13344.1,14633.1,16483,18744.5,20720,20270,17550,18220,20360,22290,23040
ETH,393.4,438.1,445.7,422.1,438.4,460.6,498,498.5,483.2,546.4,615.1,682.3,758.7,835.8,891.6,967.3,1031.2,1109.1,1180
FJI,2974.7,3176.8,3118.8,3154.6,3438.8,3454,3607.9,3742.3,3856.7,4167.7,4323.4,4489.3,4509.6,4651.5,4570,4580,4700,4890,5150
FIN,18758.2,19234.5,20910.3,22546,23602.1,25654.4,26523.7,27517.3,27611.3,29845.4,30690,33060.5,36097.3,38017,35480.7,35959.9,37308.8,38260,38170
FRA,20707.3,21293.6,22201.5,23297.6,24162,25914.7,27335.6,28414.2,27989.7,28827.9,30240,32190,33980,35010,34640,35230,36340,37090,37530
GAB,10629.5,10990.5,11383.1,11323.4,11596.3,11309.2,12264.3,11119.3,11466,11585.6,12930,13190,13900,14030,13360,14060,15060,15790,16650
GMB,1257,1268.2,1322.1,1337.4,1408.2,1472.7,1547,1469,1556.7,1659.5,1642.3,1659.9,1713.5,1787.1,1855,1939.3,1832.9,1915.1,2000
GEO,1316.1,1515.5,1725.4,1821.4,1925.4,2154.3,2326.2,2511,2867.3,3140.3,3540.4,3920,4530,4740,4590,4880,5290,5680,5920
DEU,22417.2,23015.6,23546.6,24148.5,24918,25748.2,26721.6,27472.5,28402.4,29591.4,31081.7,33539.9,35608.8,37118.6,35643.9,37565.5,40386.3,41967.3,42680
GHA,1296.5,1349,1396.5,1377.6,1435.1,1494.8,1560.7,1629,1714.3,1820.6,1947.7,2093.5,2229,2402.3,2455.8,2621.4,3004.7,3253.8,3460
GRC,14466.6,14965.8,15795.7,16256.3,16777.1,18297.3,19820,21520,22700,24140,24490,26960,28060,30020,29690,28030,26280,25630,25000
GRD,4973.2,5273.5,5608.7,6042,6746.7,7416.8,7221.3,7457.7,8177.4,8050.8,9432.1,9346.7,10163.3,10468.5,9851.6,9966.7,9328.7,9550,9820
GTM,5266.6,5371.9,5552.5,5604.1,5205.2,5340.8,5620.8,5815.2,5997.9,6476.6,6817.5,7010,7270,7330,7190,7210,7330,7360,7430
GIN,720.3,742.9,774,804.6,839.4,827.2,838.4,862.7,901.7,892,916.7,946.4,964.2,1004.8,983.2,987.9,1020,1050,1070
GNB,552.7,612.5,652.1,462.4,493.5,533.6,534.9,494.2,496.1,509.1,531.3,525.7,560.6,614.7,614,616,646,599,598
GUY,3225.8,3531.8,3798.8,3754.9,3906.4,3920.7,4083.5,4181.9,4207.3,4442.3,4471.5,4819.9,4736.9,4886.7,5055.2,5306,5668.3,6010,6360
HTI,1339.9,1395,1429.7,1450.7,1486.3,1497.9,1496.7,1497.2,1494.7,1478.4,1530.7,1591.2,1667.2,1690.4,1728.9,1634.4,1736.7,1790,1870
HND,2240,2280,2370,2420,2390,2567.4,2642.6,2728.3,2852.3,3053.3,3274.1,3524.8,3767.4,3926.9,3783.4,3893.9,4037.9,4181.1,4270
HUN,9619.6,9850.7,10376.5,10963.3,11530,12336.6,12882.2,13714.9,14589.1,15759.2,16952.1,18191.3,18710,19290,18150,18590,19310,19380,19910
ISL,23115.7,24126.4,26168.3,27959.3,28784.6,29062.2,30631.4,31190.5,30873.8,33964.6,35264.3,36314.2,37601.2,39964.5,37315.8,35538.4,36592,37722.8,40094.2
IND,1208.4,1303.8,1354.2,1430.3,1518.9,1587.6,1678.1,1740.3,1885.2,2080.7,2298.6,2546.7,2825.2,2949.6,3169.1,3480,3730,3920,4100
IDN,2449.9,2642.5,2768.3,2394.5,2411.3,2293.1,2349.2,2460.7,2622.7,2850.3,3080.7,3310,3570,3810,3970,4220,4530,4850,5160
IRN,5488.5,5807.7,6134.2,6473.9,6836.8,7233.3,7666.2,8136.2,8644.1,9186.2,9762.3,10562.4,11399.7,11552.6,11956.6,12656.8,13079.4,12394.9,12070
IRQ,1170,1250,1720,3000,3570,3490,3540,3250,2158.6,3327.8,3490,3870,3930,4170,4340,4530,4880,5200,5390
IRL,17955.8,19564,21697,24035.5,25989.3,28868.9,30627.4,33107.6,34589.6,36497,38774.3,42647.5,46124.5,43524.6,41006.1,41476.8,42984.5,43796.2,43820
