ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ROU,,,,,,,,97.7442,,,,,,,,,,,
RUS,,,,,,,,99.6791,,,,,,,,99.6628,,,
RWA,,,,,,78.5222,,,,,,,,,,76.6586,,,
STP,,,,,,,95.974,,,,,,,83.0563,,,,,
SAU,,,,,,98.0743,,,,96.953,,,,,,,,,
SEN,,,,,,,,58.4851,,,,58.1252,,,74.2033,,,,
SYC,,,,,,,,98.7706,,,,,,,,,,,
SLE,,,,,,,,,,59.6143,,,,,,,,,
SGP,,,,,,99.41,,,,,,,,,,99.7379,,,
ZAF,,93.4984,,,,,,,,,,,97.0452,,,,98.4052,,
ESP,,,,,,,,,,,99.5717,,99.58,99.5278,99.6387,99.5068,,,
LKA,,,,,,,95.0653,,,,,97.0271,,97.3325,,97.6865,,,
SDN,,,,,,85.695,,,,,,,,,,,,,
SUR,,,,,,,,,,95.6159,,,,99.3759,,97.9727,,,
SWZ,,,,,,90.6942,,,,,,,,,,,,,
SYR,,,,,,,,97.1441,,94.6073,,,,,,,,,
TJK,,,,,,99.8444,,,,,,,,,,,,,
TZA,,,,,,,,80.9172,,,,,,,,76.4911,,,
THA,,,,,,98.0999,,,,,98.2168,,,,,,,,
TLS,,,,,,,,,,,,,,,,80.4898,,,
TGO,,,,,,83.7862,,,,,,84.8553,,,87.628,,86.9167,,
TON,,99.2652,,,,,,,,,,99.3022,,,,,,,
TUN,,,,,,,,,,96.395,,,97.8399,98.1343,,98.2109,,,
TUR,,,,,,,,,,98.0244,98.3609,98.366,98.5846,,99.019,99.2142,99.4467,,
TKM,99.8079,,,,,,,,,,,,,,,,,,
UGA,,,,,,,,85.9576,,,,87.2658,,,,89.6352,,,
UKR,,,,,,,99.7762,,,,,,,,,,,,
ARE,,,,,,,,,,,93.6252,,,,,,,,
URY,,98.1532,,,,,,,,,,98.3121,98.4888,98.6277,98.1413,98.3594,,,
UZB,,,,,,99.8534,,,,,,,,,,,,,
VEN,,,,,,,96.3262,,,,,,97.9744,,98.2699,,,,
VNM,,,,,94.1787,95.5878,,,,,,,,,,,,,
ZMB,,,,,72.6156,,,77.7251,,,,,70.3084,,,,,,
ZWE,,,,,,,,,,,,,,,,,89.5906,,
AAE,,,,,,93.3945,,,,,,,,,,94.5746,,,
AME,,,,,,,,,,96.8545,,94.0037,96.7949,98.0824,97.3192,97.2639,,,
ASE,,,,,,,81.7593,,,,,90.9453,,,,,,,
