ISO,1990,1995,2000,2005,2010
AFG,322.46,320.68,317.19,311.4,297.64
ALB,160.76,172.24,199.13,207.24,195.88
DZA,141.74,136.35,125.99,112.5,101.36
AND,150.6,135.58,123.21,114.21,104.37
AGO,136,125.66,122.93,112.43,116.22
ATG,123.87,113.23,104.2,104.45,104.62
ARG,169.98,152.64,149.21,132.92,122.11
ARM,355.29,431.68,385.85,341.01,320.48
AUS,203.81,162.65,122.86,95.3,88.71
AUT,228.2,213.23,184.32,128.82,110.04
AZE,444.78,481.98,410.16,355.26,316.73
BHS,174.8,129.35,107.42,81.41,83.81
BHR,246.45,193.23,161.4,118.75,84.8
BGD,31.15,41.34,50.1,73.26,77.29
BRB,127.96,102.43,81.43,69.9,67.28
BLR,413.79,519.88,560.45,571.65,522.59
BEL,158.86,135.79,126.83,101.86,94.16
BLZ,163.15,181.64,177.82,136.47,126.63
BEN,60.54,64.59,74.53,77.17,81.15
BTN,72.6,83.96,89.87,92.77,94.18
BOL,110.19,103.31,99.01,90.52,87.02
BIH,230.54,256.34,206.65,186.97,163.29
BWA,67.69,60.34,52.12,45.45,51.31
BRA,159.81,147.71,130.45,119.23,112.25
BRN,142.84,145.1,128.41,113.29,115.57
BGR,304.21,332.92,318.53,282.98,252.61
BFA,34.81,36.78,44.63,62.14,82.05
BDI,112.22,102.36,89.74,89.14,87.21
KHM,184.54,180.03,176.15,184.78,187.57
CMR,67.82,69.79,76.29,77.04,82.11
CAN,198.66,166.99,137.52,111.29,103.06
CPV,85.83,87.05,84.48,80.19,76.22
CAF,167.43,154.98,139.96,135.8,144.55
TCD,54.72,56.16,64.25,64.4,65.86
CHL,147.01,111.54,92.15,81.47,72.73
CHN,59.96,69.86,83.04,83.4,84
COL,165.98,159.66,144.47,133.87,127.47
COM,104.92,92.37,76.62,73.63,74.52
COG,153.57,158.68,141.88,134.35,144.28
CRI,128.55,125.1,112.06,102.29,93.89
CIV,71.38,78.38,92.06,93.21,95.15
HRV,260.79,238.06,216.65,207.12,174.45
CUB,187.02,194.04,165.48,146.07,136.56
CYP,168.54,164.39,161.4,134.83,125.74
CZE,363.76,297.21,242.38,202.3,181.28
PRK,102,98.99,101.51,101.91,101.51
COD,93.54,89.74,88.77,93.39,103.19
DNK,241.99,204.83,152.97,117.14,106.52
DJI,95.18,89.13,78.76,75.61,72.55
DMA,100.78,89.45,77.78,81.38,81.3
DOM,160.96,153.31,156.37,164.76,172.82
ECU,93.35,85.06,90.99,77.23,68.57
EGY,219.43,209.93,219.99,239.19,236.81
SLV,130.82,134.87,128.1,125.58,117.09
GNQ,160.37,144.1,123.83,109.48,105
ERI,114.15,99.65,85.93,81.11,80.94
EST,431.27,477.53,398.73,328.53,250.25
ETH,72.02,64.85,53.37,49.76,49.13
FJI,314.32,327.68,319.26,301.68,293.52
FIN,283.34,235.65,198.19,162.37,135.52
FRA,108.35,94.72,89.2,70.29,64.22
GAB,141.95,144.49,139.28,138.26,144.3
GMB,71.37,71.01,75.04,75.71,73.76
GEO,428.45,433.85,382.75,347.38,348.9
DEU,232.79,199.95,173.66,134.59,116.19
GHA,54.29,51.51,109.58,95.8,95.4
GRC,158.47,152.77,151.93,137.11,124.24
GRD,169.63,161.29,145.96,151.02,141.64
GTM,87.33,93.19,95.21,91.14,90.24
GIN,54.15,55.56,61.56,63.14,68.9
GNB,63.12,61.86,67.73,74.11,77.02
GUY,241.58,235.92,218.5,244.65,242.56
HTI,118.3,111.35,104.5,102.62,105.95
HND,178.04,181.99,176.37,169.61,161.79
HUN,328.17,309.67,275.6,263.61,236.59
ISL,213.34,190.31,140.76,114.8,104.4
IND,165.19,186.07,195.41,183.9,178.28
IDN,90.29,94.13,96.95,102.73,105.06
IRN,264.22,278.52,274.14,228.97,217.93
IRQ,201.68,200.94,189.07,187.26,185.24
IRL,275.05,242.34,199.8,140.99,121.99
ISR,197.52,176.93,134.57,100.13,85.09
ITA,146.18,128.11,111.96,88.79,80.6
JAM,86.72,75.81,72.9,71.9,79.7
JPN,58.85,57.61,52.75,48.61,46.08
JOR,233.86,212.92,175.85,146.89,135.48
KAZ,374.7,525.73,563.51,588.13,478.46
KEN,68.02,59.92,51.29,52.08,54.67
KIR,137.15,169.91,143.55,133.41,128.01
KWT,172.53,195.3,166.03,154.14,164.1
KGZ,328.62,423.03,394.64,400.68,400.2
LAO,190.15,188.19,179.03,174.42,170.53
LVA,416.13,510.94,399.78,395.42,304.3
LBN,297.4,265.96,237.14,217.14,205.86
LSO,86.23,87.22,82.06,86.05,83.83
LBR,43.87,45.84,49.28,48.48,52.8
LBY,228.27,213.03,204.82,204.61,195.59
LTU,401.09,468.06,379.64,392.83,309.53
LUX,186.63,157.21,140.29,111.29,88.63
MKD,226.36,226.94,219.41,212.71,197.14
MDG,126.58,132.92,123.62,114.49,114
MWI,97.39,100.79,99.07,93.03,86.05
MYS,194.18,203.64,198.24,189.21,189.69
MDV,67.12,65.93,59.91,69.25,65.86
MLI,58.15,61.89,63.71,62.15,64.64
MLT,232.19,191.94,187.04,161.69,148.96
MHL,157.4,172.58,173,168.68,158.21
MRT,63.14,61.98,65.21,67.91,70.17
MUS,367.64,350.31,305.02,237.81,200.4
MEX,105.97,102.02,103,99.5,104.7
FSM,155.47,168.68,163.99,159.66,160.84
MNG,290.96,340.51,371.91,420.38,394.15
MNE,227.76,243.06,265.09,246.9,217.47
MAR,120.21,113.16,106.06,101.68,96.23
MOZ,34.99,35.96,35.89,38.91,41.16
MMR,75.98,77.47,78.77,78.98,80.35
NAM,101.01,101.93,101.14,102.38,94.31
NPL,72.52,85.65,90.31,87.01,88.21
NLD,192.31,161.97,132.3,94.46,75.92
NZL,235.59,191.16,152.4,119.49,102
NIC,134.16,131.99,141.84,149.23,142.2
NER,54.24,49.78,51.47,52.29,54.43
NGA,45.59,44.43,45.71,44.96,47.77
NOR,232.47,192.74,151.81,106.39,94.06
OMN,189.31,180.76,168.92,161.23,137.02
PAK,75.21,94.16,107.28,112.34,115.07
PAN,137.9,116.73,89.03,91.98,110.24
PNG,73.44,73.61,71.43,70.46,71.31
PRY,122.64,125.86,110,112.67,123.49
PER,85.54,73.3,64.69,66.64,65.69
PHL,165.66,189.67,195.15,189.91,193.96
POL,296.53,277.77,239.8,206.11,183.16
PRT,134.29,121.75,106.23,83.61,70.86
QAT,184.16,190.45,150.41,130.85,101.71
KOR,124.4,69.07,51.37,43.99,41.59
MDA,408.87,533.31,443.39,455.08,416.89
ROU,249.73,296.84,268.38,244.56,226.78
RUS,381.22,497.64,509.34,531.5,416.79
RWA,118.12,119.09,91.21,73.02,74.33
LCA,135.14,112.6,96.42,95.97,93.21
VCT,147.04,133.79,134.2,135.27,132.19
WSM,125.25,120.8,100.28,80.1,69.89
STP,46.32,44.95,46.51,44.52,44.2
SAU,172.3,173.85,161.1,152.28,144.66
SEN,43.26,43.65,39.49,37.77,41.33
SRB,202,211.88,210.22,195.16,166.81
SYC,245.66,263.57,247.59,240.36,237.74
SLE,68.85,65.84,67.48,69.23,75.51
SGP,165.4,155.36,137.76,116.34,112.64
SVK,380.77,337.74,331.66,304.08,279.18
SVN,202.45,180.9,155.63,120.32,99.76
SLB,144.75,155.8,153.65,153.54,152.08
SOM,96.62,88.81,76.19,70.4,71.68
