ISO,1990,1995,2000,2005,2010
AFG,0.11,0.65,1.36,2.09,3.25
ALB,1.82,3.22,2.53,3.1,2.3
DZA,0.05,0.51,1.24,2.99,3.52
AND,,0,0,,
AGO,17.46,34.64,57.46,83.53,79.02
ATG,9.35,15.15,12.75,11.62,11
ARG,2.62,8.09,8.4,6.66,6.5
ARM,0.99,2,4.13,6.71,8.11
AUS,4.06,5.07,1.42,1.01,1.11
AUT,1.82,2.92,1.17,0.99,0.88
AZE,0.08,0.3,0.83,1.93,2.79
BHS,55.29,150.62,163.97,126.42,109.15
BHR,1.11,1.55,2.78,3.86,4.6
BGD,,0,0.02,0.11,0.23
BRB,22.99,48.42,34.69,18.31,19.52
BLR,0.68,1.54,2.6,4.31,3.5
BEL,1.62,2.99,1.35,1.14,1.16
BLZ,24.76,48.65,86.85,95.49,86.5
BEN,61.86,76.26,90.53,74.65,34.67
BTN,0,0.01,0.11,1.67,6.05
BOL,1.67,9.96,25.62,31.79,28.58
BIH,1.37,2.16,1.36,1.52,1.64
BWA,145.05,399.26,715.19,582.9,208.89
BRA,17.67,25.99,14.86,13.04,13.64
BRN,1.41,1.87,1.81,1.39,1.51
BGR,0.09,0.31,0.97,2.21,3.39
BFA,149.55,160.79,134.58,87.43,42.9
BDI,141.15,269.82,296.22,226.58,137.68
KHM,2.14,31.18,70.88,54.5,11.23
CMR,46.09,116.27,184.11,210.58,162.23
CAN,6.85,8.79,2.66,2.3,2.8
CPV,40.89,53.25,54.94,50.2,32.16
CAF,44.91,118.97,216.86,306.39,314.98
TCD,26.9,64.43,109.28,130.35,84.08
CHL,2.03,4.56,5.26,4.63,6.08
CHN,0.03,0.23,1.4,2.57,3.33
COL,1.55,7.99,30.31,37.3,34.09
COM,0,0,0,0.01,0.04
COG,159,236.95,220.15,194.8,123.32
CRI,2.67,7.02,7.29,5.27,5.7
CIV,136.27,250.96,294.76,258.1,137.59
HRV,0.09,0.34,0.45,0.59,0.58
CUB,1.08,1.84,2.14,1.74,2.36
CYP,3.05,5.65,2.85,2.52,2.07
CZE,0.06,0.23,0.28,0.22,0.21
PRK,0,0.21,0.63,0.86,0.96
COD,63.81,78.56,88.43,95.28,93.85
DNK,4.68,6.73,2.04,1.66,1.5
DJI,7.94,44.19,107.85,134.37,107.83
DMA,25.48,32.74,26.16,15.98,13.26
DOM,7.6,34.07,51.9,46.53,18.99
ECU,1.25,5.9,18.35,27.92,21.99
EGY,0.03,0.1,0.33,0.77,0.88
SLV,5.59,14.28,27.9,29.11,15.24
GNQ,5.04,17.25,45.49,109.74,173.94
ERI,6.39,23.65,59.65,73.87,40.61
EST,0.32,1.55,7.33,25.25,27.85
ETH,12.63,40.4,76.6,85.98,27.02
FJI,0.22,0.45,0.96,2.21,3.37
FIN,0.59,1.17,0.57,0.54,0.6
FRA,7.74,11.22,3.33,2.37,2.01
