ISO,2011
AFG,16.5086
ALB,2.57464
DZA,3.83634
AGO,4.95531
ARG,3.8422
ARM,23.6516
AUS,25.7112
AUT,7.84992
AZE,18.2772
BHR,3.0483
BGD,17.098
BLR,12.7505
BEL,2.92877
BEN,0.25553
BOL,1.826
BIH,4.48548
BWA,5.51131
BRA,3.58205
BGR,5.38976
BFA,1.94388
BDI,4.96703
KHM,14.1585
CMR,2.77098
CAN,16
CAF,2.49086
TCD,5.44284
CHL,7.89468
CHN,2.21439
COL,8.35811
COM,5.9724
COG,0.451686
CRI,4.41997
HRV,17.2533
CYP,8.86071
CZE,6.52797
DNK,6.19978
DJI,3.11218
DOM,4.15686
ECU,3.92549
EGY,2.41407
SLV,1.0803
EST,12.2088
FIN,27.3117
FRA,3.37897
GAB,1.27617
GEO,3.85596
DEU,14.0154
GHA,4.48844
GRC,7.5665
GTM,3.30941
GIN,4.58331
HTI,2.54939
HND,5.42397
HUN,4.0204
IND,7.0247
IDN,2.91181
IRN,36.1867
IRQ,24.3432
IRL,7.67421
ISR,15.9447
ITA,3.30391
JAM,4.03413
JPN,9.44245
JOR,3.1046
KAZ,7.87684
KEN,11.2853
KSV,4.26294
KWT,2.07343
KGZ,0
LAO,0
LVA,4.7845
LBN,6.00858
LSO,5.11227
LBR,5.7018
LTU,14.5797
LUX,4.99663
MKD,6.91617
MDG,19.2296
MWI,2.82564
MYS,7.20266
MLI,3.61005
MLT,10.852
MRT,7.12481
MUS,15.8504
MEX,11.4996
MNG,15.3576
MNE,13.4455
MAR,3.44249
MOZ,4.04993
NPL,18.7135
NLD,3.6809
NZL,20.0511
NIC,1.87028
NER,3.74683
NGA,11.4271
OMN,11.491
PAK,12.4442
PAN,4.00781
PRY,4.16539
PER,4.61901
PHL,29.7233
POL,6.67293
PRT,3.55332
QAT,14.3863
KOR,16.645
MDA,5.41065
RUS,4.41479
RWA,1.57679
SAU,13.1474
SEN,1.62413
SRB,17.8556
SLE,2.08004
SGP,14.7285
SVK,13.225
SVN,12.0395
SOM,11.6917
ZAF,12.1882
ESP,10.672
LKA,9.47176
SDN,30.8845
SWZ,9.73116
SWE,18.2456
SYR,25.0411
TJK,6.79325
TZA,7.0081
THA,1.20472
TGO,1.28781
TTO,7.43316
TUN,3.12563
TUR,60.4838
TKM,25.5818
UGA,9.35025
UKR,6.65502
ARE,9.45882
GBR,5.50945
USA,17.8539
URY,6.27746
UZB,0.733949
VEN,1.54881
VNM,13.2553
YEM,47.4075
ZMB,6.35042
ZWE,12.6314
WLD,8.27442
HIC,12.3143
LIC,10.1194
LMC,8.91339
UMC,5.33769
SAS,8.88562
# Series: LSCPMAIN,
"# Name: Loan through store credit in the past year, Male",
# Definition: Share of males age 15+ that received a loan through store credit in the past year,
# Source: Global Findex,
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
