ISO,1990,1995,2000,2005,2010
AFG,593.66,616.32,680.23,703.28,671.56
ALB,753.02,940.77,1199.57,1397.51,1405.63
DZA,312.3,353.79,402.64,444.48,374.16
AND,204.17,469.22,863.03,1454.62,1106.21
AGO,2495.46,2529.78,2891.54,3128.52,2905.06
ATG,2098.71,1932.61,1617.31,1565.79,1796.9
ARG,2749.07,2522.67,2252.21,1934.31,1810.58
ARM,1745.91,2520.67,2740.43,3450.97,3782.37
AUS,1169.06,1111.9,1082.53,979.18,949.68
AUT,2658.13,2513.42,2303.74,2144.21,1829.96
AZE,2066.53,2823.55,2807.88,3122.19,3229.99
BHS,3669.12,3022.41,2605.61,2120.74,2101.39
BHR,1966.16,1749.92,1575.92,1380.6,992.33
BGD,506.54,466.78,430.72,405.25,419.26
BRB,1709.39,1657.99,1534.31,1428.63,1292.04
BLR,8473.28,11387.6,12683.3,13248.8,13127.6
BEL,1919.57,1871.85,1759.89,1557.43,1400.84
BLZ,1796.96,1925.28,2431.18,2238.65,2163.44
BEN,971.53,999.88,1041.37,1008.04,1017.96
BTN,704.03,851.82,944.29,1029.66,1011.42
BOL,2638.34,2310.99,2102.1,1839.52,1858.92
BIH,5385.56,6223.51,4473.9,4043.14,3815.76
BWA,3022.23,3908.54,5758.35,5812.19,3803.98
BRA,3149.88,3374.28,3554.46,3650.69,3863.08
BRN,432.23,400.12,354.28,315.75,321.28
BGR,3039.48,3238.6,2812.65,2769.91,2359.11
BFA,3174.73,3199.28,3203.5,2925.8,3602.14
BDI,9523.22,9004.59,8018.09,6817.71,7111.02
KHM,1063.27,1347.26,1785.87,2362.72,2328.9
CMR,2099.78,2369.74,2660.51,2817.43,3067.42
CAN,1413.33,1320.24,1183.68,1101.86,1095.33
CPV,1858.34,1708.9,1510.59,1370.2,1343.59
CAF,3643.19,3576.19,3422.34,3388.28,3394.37
TCD,1334.28,1531.88,1911.36,2107.88,2227.55
CHL,3536.31,2944.39,2515.17,2253.54,2198.93
CHN,2058.81,2016.18,1957.93,1871.66,1506.73
COL,4844.05,4297.86,3568.03,2544.85,2360.65
COM,767.93,772.99,737.71,749.84,740.34
COG,2893.24,3263.98,2906.84,2648.28,2278.33
CRI,2135.66,2106.54,1938.83,1723.73,1756.35
CIV,3145.1,3716.88,4195.34,4095.63,4128.38
HRV,7298.1,5762.08,4485.74,3740.31,3187.88
CUB,1433.53,1479.98,1468.87,1390.99,1255.24
