ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,45.8,48.6,46,43.3,,
DZA,,,,,,,6.1,,7.2,13.6,7.3,,,8,5.3,8.5,2.2,
ATG,,,,,,,0.5,,,,,,,,,,,
ARG,2.1,2.8,2.4,2.2,2,1.8,1.8,1.6,2.4,2.2,1.9,1.6,1.4,1.2,1.2,1.2,1.2,0.8
AUS,1.3,1.2,1.3,1,1.2,1.1,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,
AUT,5.3,5.5,4.9,4.4,4.3,4.1,3.9,3.8,3.2,1.6,1.9,2.1,2.9,2.7,2.5,2.4,2.3,2.1
AZE,,,,,,,,,20.7,18.6,16.8,,,,,,,
BHS,1,1.1,0.2,0.4,0.4,,0.2,0.7,0.1,0.5,,,,0.3,,,0.4,
BHR,,,,,,,,0.8,0.8,0.1,0.7,0.7,0.7,0.7,0.8,0.8,,
BGD,,77.3,,,,73.2,,,48,,60.1,,,,,,,
BRB,0,0.4,0,0,0,0.2,0.2,0,0,0.2,,,,,,,,
BLR,,,,,,,,,,,,,,,0.1,,,
BEL,5.4,5.4,5,4.1,5.3,4.2,4,3.8,3.2,3.3,3.4,3,2.5,2.2,2.2,1.8,1.9,1.4
BLZ,4.3,4.1,4.2,4.7,3.5,,,,,,4.3,,,,,,,
BEN,,,,,,,,,18.2,,,,,,,,,
BTN,,,,,,,,,,,,64.7,,,62.2,48.6,34.4,3.2
BOL,15.1,14.9,14.2,,37.5,36.7,40.2,38.8,33.9,33.9,36.8,38.7,34.4,35,32.7,,,
BIH,,,,,,,,,,,,11,8.9,10.4,12.9,11.3,10.2,9
BWA,,,,,,,,,,,,4.4,,,,,,
BRA,11.4,10.3,,,,5.5,9.8,9.8,9.3,9.1,9,8.1,7.7,6.8,6.3,,,
BGR,,,,,,2.4,2,2.3,2.7,3,2.3,1.8,1.6,1.5,1.5,1.5,1.3,1.1
BFA,,,,,,,,,80.3,,,69.2,,,,,,
BDI,,,,9.4,,,,,,,,,,,,,,
KHM,,,,,,59,53.3,,,,,,,60.8,24.4,19.3,13.9,9.3
CMR,,21.6,,,,,27.2,,,,,,,,,37.2,,
CAN,0.7,0.7,0.7,0.7,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.1,
CPV,,,,,,14.8,,,,,,,,,,,,
CHL,,3.9,4.2,3.9,3.7,3.8,3.5,3.5,3.3,3.4,3.2,3,2.8,2.7,2.7,2.3,2.2,
COL,1.7,1.7,1.8,1.6,2.5,5.3,8.3,8.9,8.2,8.1,8.5,8.4,5.7,5.9,7,7.1,7,8
COG,,,,,,,,,,,4.7,,,,,,,
COK,,,,,,,,,,,,1.1,,,,,0.7,
CRI,5,3.9,4.1,4,4.2,3.3,3.6,,3.6,3.5,3.5,3.2,2.8,2.6,2.3,1.3,1.7,1.8
CIV,,,,,,,,44.2,,,,,,,,,,
HRV,,12.4,11.5,10,9,8.2,7.8,7.6,6.6,5.2,4,3.6,3.7,3.7,3.9,4.6,5.5,4.6
CYP,,,,,4.7,6.6,6.2,6.1,6.5,6.2,4.8,3.6,2.7,3,3.4,2.8,2.3,2.3
CZE,0.8,0.8,0.6,0.8,1,1,1.2,1.2,1.3,1.1,1.2,1.3,1.1,1,1,1,1,1
DNK,2.3,1.8,2.2,2.4,1.9,1.8,1.5,1.5,1.3,1.5,1.4,1.2,0.8,0.5,0.5,0.5,0.4,0.4
DMA,,,3.3,,1.9,,1.9,,,,,,,,,,,
DOM,4,2.7,2.9,3,2.8,2.5,2.5,1.9,2,2.2,5,3.7,3.4,5.9,3,2.1,,
ECU,12.5,10.9,8.8,10.7,9.9,18.6,24.1,,17,22.1,18.5,22.5,20.5,18.7,19.9,17.5,16.3,10.5
EGY,29.8,,30,23.3,22,26,17,19.5,25.8,32.2,31.5,32.6,33.9,,33.2,29.3,,
SLV,8.3,9.4,7,10.6,8.6,7.4,10.6,8.6,9,7.7,10.3,9.9,8.2,7.5,10.1,7.6,8.1,8
EST,1.9,2,1.9,1.1,1,,,,,,,,,,,,,
ETH,,,,,63.6,,,,,,68.5,,,,,,,
FJI,,,,,,,,26.9,,19.2,19.9,,27.1,26.2,,,,
FIN,1.4,1.4,0.8,0.5,0.8,0.6,0.6,0.5,0.4,0.3,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4
FRA,3.8,3.4,3.2,2.9,2.8,2.3,2,2,2,1.8,1.5,1.5,1,1,1,0.9,0.8,0.7
GAB,,,,,,,,,,,6.7,,,,,,,
GEO,,,,40.2,40.2,36.7,40.2,37.1,38.8,37.6,39,,,37.9,36,34.2,,
DEU,2.6,1.9,1.8,1.8,1.5,1.4,2.1,1.9,1.7,1.9,1.9,1.7,1.8,1.5,1,0.9,0.9,0.8
GHA,,,,,,,,,,,,28.5,,,,14.2,,
GRC,25.1,24.2,23.6,21.3,18.5,17.2,14.9,14.1,13.8,11.4,11.3,10.9,10.6,9.8,9.7,9.2,8.5,7.8
