ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,1.4,,0.8,1.2,,,,,,,,
ATG,,,,,,,5.9,6.3,6.3,6.3,6.3,6.3,6.3,6.3,,,,
ARG,18.1,18.9,19.3,18.1,18,18.5,18,15.9,16.6,16.4,16.8,17.9,18.2,17.9,17.7,17.7,17.3,
ARM,,,,,,,,,,,,,,0.5,0.5,,,
AUS,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,,,,
AUT,0.8,0.9,0.8,0.9,0.7,0.7,0.7,0.8,0.8,0.5,0.5,0.5,0.5,0.6,,,,
BHR,,,,,,,36.6,,,,,,,,,,,
BEL,0.3,0.4,0.5,0.4,0.9,0.7,0.6,0.4,0.5,0.8,1,1.1,1.6,1.9,,,,
BLZ,10.1,12,11,9.8,9.8,,,,,,12.8,,,,,,,
BTN,,,,,,,,,,,,5,,,4,0.1,0.7,1.2
BOL,,13.7,11.3,,5.2,8.4,7.6,6.8,,6.7,5.5,5.4,7.4,,,,,
BWA,,10.9,,12.6,,8.6,11,,8.9,,,7,,,,,,
BRA,,,,,,18.7,,17.4,17.3,17.1,16.9,16.7,16.4,15.8,17,,,
BFA,,,,,,,,,1.2,,0.6,,,,,,,
BDI,,,,0.5,,,,,,,,,,,,,,
KHM,,,,0.2,,0.6,0.5,,,,,,,,,,,
CAN,1.4,1.2,1.1,1.2,1.4,1.1,0.9,1,1,0.8,0.8,0.7,0.7,0.9,,,,
CHL,,,,,,,,15.8,,,,,,,,,,
CRI,,15.5,17.8,17.2,18.2,17.6,12.9,14.1,12.7,14.5,17.8,17.8,16.3,15.2,,,18.3,
HRV,,0.4,0.5,0.5,0.4,0.2,0.5,0.7,0.4,0.4,0.6,0.5,0.7,0.6,,,,
CYP,,,,,3.4,4.4,6.2,7.3,7.4,9.4,9.2,9.2,9.2,9.7,,,,
CZE,0,0.1,0,0,0.1,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,,,,
DNK,0.4,0.6,0.3,0.4,0.3,0.1,0.2,0.1,0.2,0,0,0.3,0,,,,,
DOM,,13.7,12,,,11.8,,,0,0,0.1,13.8,14.4,,,,,
ECU,,,,,18.2,15.2,14.3,15,,9.1,11.6,9.8,,,,,,
EGY,,,0.3,0.3,0.3,0.2,0.6,0.5,0.2,0.1,0.2,0.3,0.3,0.3,,,,
SLV,,,10.8,10.3,10.9,9.9,10.6,9.3,9.9,10.5,9.3,10.6,9.6,9.9,10.2,9.2,9.2,9.6
ETH,,,,,,,,,,15.6,1.5,9.8,,,,,,
FIN,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,,,,
FRA,4.2,4.6,4.8,5,5.1,5,5.1,4.9,4.6,4.4,4.3,4.2,4.1,4.1,,,,
GEO,,,,0.8,0.4,0.1,0.4,0.8,0.8,0.9,1,1.2,1.2,,,,,
DEU,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.9,1,1,1.1,1.2,,,,
GHA,,,,,,,,,,,,0.3,,,,,,
GRC,2.3,2.6,2.7,3.5,3.2,3.3,3.1,3.1,3.3,3.7,4,4,3.9,4.1,,,,
GTM,,,,11.1,,,,,,,,,,,,,,
GUY,,,5,,,,,6.9,,,,,,,,,,
HUN,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,,
ISL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
IND,,,,,,0.9,,,,,2.4,,,,,1.8,,
IDN,,,,,,3.7,5.9,5.4,4.8,5.7,5,5.1,3.9,4.4,,,,
IRN,,0.3,,,,,,,,,0.5,0.5,0.5,0.4,,,,
IRQ,,,,,,,,,,0.4,,0.1,0,0.2,,,,
IRL,0.9,0.9,1,1.4,1.2,1,0.9,0.8,1.1,0.8,0.8,0.9,1,1,,,,
ISR,3.6,3.5,3.4,3.3,3.7,3,3.1,3,2.8,3.2,3.3,3.5,3.6,3.3,3.5,,,
ITA,2.3,2.2,2.2,2.4,2.1,1.9,1.7,1.8,2,2.4,3,3.1,3.4,4,,,,
JAM,,,,,,,,,,,,,,10.1,10.2,10,9.8,9.7
JOR,,,,,,0.6,1.4,0.8,1.2,1.5,1.3,1.3,1.6,1.3,2.2,,,
KAZ,,,,,0.1,,1.4,1.3,0.9,0.8,0.7,0.6,0.6,0.5,,,,
KWT,,,,,,,,,,,53.3,,,,,,,
KGZ,,,,,0.2,0.2,0.2,0.5,0.5,0.6,0.4,0.7,,,,,,
LAO,0,,,,,,,,,,,,,,,,,
LVA,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
LSO,,,10.5,,8.1,,,,,,,,,,,,,
LTU,,,0.2,0.2,0.4,0.2,0.2,0.3,0.6,0.3,0.6,0.3,0.2,0.4,,,,
LUX,3.8,2.8,3.8,4.4,4.4,5.1,3.9,3.8,4.5,4.5,4.3,3.3,3.9,3.8,,,,
MKD,,,,,,,,0.1,0,0.1,0.2,0.2,0.2,0.2,,,,
MYS,,,,,,,6.2,7.2,6.8,6.9,6.8,6.4,6.7,5.9,6.1,,,
MDV,,,,,,,,,1.1,,,,,,,,,
MLI,,,,,,,,,,8.7,,,,,,,,
MUS,,,,,,,,,,9.6,8.7,9.6,9.6,9.5,,,,
MEX,9.5,13,11.1,12.2,11.7,11.6,11,11,11.8,10.8,10.3,10.3,10.7,10.3,,,,
MNG,0.7,0.8,0.4,0.4,0.4,0.5,0.4,0.6,0.1,0.6,1,1.1,0.5,,,,,
NAM,,,11.8,,,8.5,,,,11.9,,,,19.4,,12.2,,
NPL,,,,,4.4,,1,,,,,,,,,,,
NLD,0.4,0.8,0.8,0.8,0.7,,,,0.2,,,,0.1,0.1,,,,
NZL,1.2,2.2,1.9,1,0.9,1,0.8,0.7,0.2,0.2,0.2,0.3,0.3,0.2,,,,
NIC,,,,,,,,,14.5,12.2,12.8,12.1,,,,,,
NOR,1.1,0.8,0.7,0.5,0.6,,,,,,,,,,,,,
OMN,,0,,,,0,,,,,,,,,,0.7,,
PAN,16.3,15.5,15.2,15.1,14.1,14.5,15.4,15,15.1,15.3,14.1,15.5,14.6,13.8,11.6,11.1,,
PER,,8.5,8.6,9.5,10.6,10.3,10.1,11,11.5,11.7,10.6,11.5,10.7,9.3,,,,
PHL,,,,,,,9.2,9.6,10.2,10.7,10.4,10.9,11.4,11.2,10.5,,,
POL,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.1,0.2,,,,,
PRT,4.1,4.7,5.2,7,6.4,6.7,6.2,6.5,6.8,6.4,6.3,6.3,6.9,7.2,,,,
QAT,,,56,,,,53,,,45.6,,42.5,43.5,37.7,39.1,,,
KOR,2.2,2.3,2.5,2.4,2.4,2.1,2.2,2.3,2.1,1.3,1.3,1.4,1.6,1.5,,,,
MDA,,,,,,0.7,0.2,0.3,0.5,0.4,0.4,0.6,0.7,0.6,,,,
RUS,,,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,,,,
LCA,3,5.9,5.1,5,5,3.8,,5.6,5.9,6,5.7,7,,,,,,
VCT,,,,,,,8.8,,,,,,,,,,,
WSM,,,,,,,5.7,,,,,3.1,,,,,,
SMR,1.3,1.4,1.5,1.7,1.7,,0,0,0,0,0,0,0,0,,,,
SLE,,,,,,,,,,0.5,,,,,,,,
SVK,0,0.2,0.2,0.3,0.2,0.4,0.5,0.8,0.8,0.7,0.7,0.6,0.8,0.5,,,,
SVN,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,,,,,
ZAF,,,,,,17.6,18.3,17.5,17.8,17.4,16.2,16.1,16.7,16.1,,,,
ESP,7.2,7.3,6.6,6.6,7.1,6.7,6.9,7,7.5,7.5,8.2,8.6,8.4,8.2,,,,
CHE,2.9,3,2.9,2.9,3,2.8,2.8,2.7,2.5,2.6,2.4,2.4,2.3,2.6,,,,
SYR,0.5,,0.3,,0.1,0.4,0,0.1,0.1,,,,,,,,,
TJK,,,,,,,,,,0.1,,,,,,,,
TZA,,,,,,,,,,,,6.1,,,,,,
THA,1.3,1.3,0.9,1.3,1.3,1.3,1.5,1.3,1.4,1.3,1.3,1.1,1.2,1,1.2,1.2,1.2,
TON,,,,,,,,,2.5,,,,,,,,,
TUR,,,,,,1.4,1.5,1.8,1.9,2.1,,,,,,,,
UGA,,,,,,,,,1.5,,,,,,,,,
ARE,41.1,,,,,41.1,,,,,41.7,,,42.4,45.7,,,
GBR,1,1,1,0.9,0.8,0.8,0.7,0.6,0.7,0.7,0.6,0.5,0.5,0.6,,,,
URY,,,,,,20.1,20.2,20.1,20.7,19.3,18.5,18.9,18.5,,,,,
VNM,,0.3,0.3,0.5,0.3,0.3,0.5,0.6,0.7,0.7,,,,,,,,
YEM,,,,0.2,1,,,,,1.9,,,,,,,,
ZWE,,,,,6.2,,,,,3.6,,,,,,,,
ACE,,,1.37778,1.5,1.44839,1.51379,1.46129,1.49375,1.51515,1.56667,1.64516,1.64194,1.68387,1.89286,,,,
AME,,,,,,13.3667,,12.1571,11.8583,11.1357,11.2733,12.4,13.0091,12.0667,,,,
LMA,,,,,,2.51,,,,,4.8,,,,,,,
ASE,,,,,,0.9,,,,,2.4,,,,,0.95,,
ECM,,,0.7,0.5,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,,,,
LCM,,,,,,11.8,,11,11.8,10.8,11.6,11.5,14.4,10.3,,,,
LMM,,,,,,0.5,,,,,2.4,,,,,,,
SAM,,,,,,0.9,,,,,2.4,,,,,0.1,,
ECE,,,1.09126,1.15011,1.17,1.20812,1.23761,1.26407,1.30154,1.35595,1.28591,1.28778,1.32039,1.38502,,,,
LCE,,,,,,11.5346,,11.0412,10.4242,10.4715,10.3263,10.5627,10.1561,9.34621,,,,
LMW,,,,,,0.916659,,,,,2.18833,,,,,,,
SAE,,,,,,0.672476,,,,,1.79054,,,,,1.34434,,
# Series: SWESFEP3,,,,,,,,,,,,,,,,,,
"# Name: Share employed by sector, P - Private households with employed persons, Female",,,,,,,,,,,,,,,,,,
# Definition: Share of women employed in Private households with employed persons,,,,,,,,,,,,,,,,,,
# Source: International Labour Organization (ILO) Key Indicators of the Labour Market (KILM),,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,
