ISO,1990,1995,2000,2005,2010
RUS,37.27,39.53,25.66,19.14,9.98
RWA,37.23,27.33,11.83,6.21,4.12
LCA,4.24,3.63,3.5,2.79,2.27
VCT,2.09,1.45,1.39,1.47,1.17
STP,33.15,26.31,24.03,20.74,17.98
SAU,16.32,16.75,15.2,12.32,10.48
SEN,17.67,9.94,7.8,6.72,6.61
SRB,31.41,30.05,24.63,20.92,14.57
SYC,0.02,0.02,0.02,0.02,0.04
SLE,65.54,34.36,24.1,19.79,17.51
SGP,29.01,22.28,14.26,10.33,8.96
SVK,21.86,14.24,15.54,13.84,10.99
SVN,46.29,43.03,32.39,20.19,12.28
SOM,4.26,3.76,2.68,2.2,1.88
ZAF,32.58,34.15,30.15,16.51,16.45
ESP,41.06,37.18,30.55,22.82,16.31
LKA,8.49,19.81,25.25,24.14,22.78
SDN,18.35,14.9,9.53,8.12,7.75
SUR,0.12,0.06,0.03,0.02,0.02
SWZ,33.85,35.63,44.4,54.38,45
SWE,5.04,4.29,3.66,2.91,2.13
CHE,24.9,20.77,16.26,11.39,8.48
SYR,39.42,30.33,24.35,17.9,14.92
TJK,82.8,77.72,42.32,35.82,35.08
TZA,13.45,10.14,7.81,6.42,5.31
THA,0.97,2.07,3.06,4.02,4.66
TLS,1.9,1.75,1.48,1.29,1.11
TGO,70.48,38.7,28,23.97,21.55
TON,0.98,0.92,1.07,1.4,1.34
TTO,2.55,2.57,2.3,2.03,2.02
TUN,26.95,26.4,22.96,20.41,18.56
TUR,68.55,67.55,55.96,50.07,43.12
TKM,58.21,51.84,50.04,41.12,31.7
UGA,19.2,16.64,11.77,9.06,6.94
UKR,93.14,95.34,64.61,46.51,25.36
ARE,52.6,55,50.23,43.57,41.53
GBR,18.78,15.21,12.88,10.9,8.77
USA,48.4,40.76,33.72,27.38,21.07
URY,0.31,0.3,0.25,0.2,0.13
UZB,56.21,53,36.41,22.42,20
VUT,1.25,1.1,0.88,0.88,0.82
VEN,3.17,2.54,2.11,1.65,1.59
VNM,1.92,2.8,3.61,4.26,5.11
YEM,15.64,14.9,14.16,13.88,14.37
ZMB,10.02,9.89,8.88,8.11,6.63
ZWE,20.01,13.34,18.85,34.82,32.15
HIA,23.2958,19.5162,15.469,12.2756,9.61558
LIA,48.5366,39.8943,32.4351,29.536,27.3794
LMA,35.3379,31.3395,26.4595,24.3188,22.9171
UMA,27.3612,24.6712,19.9637,17.0173,14.0696
HIM,21.86,17.37,14.26,11.5,9.13
LIM,35.53,25.49,18.85,18.36,15.13
LMM,17.67,14.9,13.36,12.81,11.57
UMM,9.42,17.88,17.33,11.46,11.77
HWW,,26.9382,20.6752,16.2357,12.1654
LIW,,43.5783,38.5467,35.3814,34.9102
LMW,,110.906,96.5755,86.2054,98.5636
UMW,,74.3095,59.9049,49.9106,40.6653
WLD,,68.87,57.53,49.59,48.45
HIC,,23.97,19.06,14.82,11.63
EAS,,88.68,72.27,60.9,50.06
ECS,,55.48,38.08,29.76,20.28
LCN,,7.84,7.2,6.45,6.03
MEA,,32.61,28.7,26.06,22.24
SAS,,163.41,145.25,131.02,153.24
SSF,,30.5,23.13,19.26,17.01
# Series: OZDPMAIN,,,,,
"# Name: Ambient ozone depletion, DALYs, male",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/mortality cause",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
