ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
EST,11.4,12.1,13.5,14.5,14.4,15.8,16.8,17.9,19.3,20.5,22.4,24.6,26.5,25.4,21.8,22.4,24.5,25.5,25.7
ETH,27.5,30.9,31.8,30.8,32.3,34.3,37.2,37.7,36.9,41.9,46.8,51.9,57.9,64.1,69.8,76.7,82.3,89.3,97.9
FJI,4.5,4.7,4.6,4.6,5,5,5.1,5.2,5.3,5.5,5.6,5.7,5.6,5.7,5.6,5.6,5.7,5.9,6.1
FIN,115.6,119.8,127.3,134.2,140.1,148,151.9,154.4,157.5,163.7,168.2,175,184.1,185.4,170.1,175.2,179.7,177.1,175
FRA,1533,1554,1589,1646,1701,1769,1804,1824,1838,1886,1917,1966,2012,2014,1956,1993,2034,2042,2049
GAB,16.2,16.7,17.7,18.3,16.7,16.4,16.7,16.7,17.1,17.3,17.8,18,19.1,19.2,18.7,19.9,21.4,22.5,23.9
GMB,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.7,1.9,2,2,2,2.1,2.2,2.3,2.5,2.4,2.5,2.7
GEO,9.8,10.9,12,12.4,12.8,13,13.6,14.4,16,16.9,18.4,20.2,22.7,23.2,22.3,23.7,25.4,27,27.9
DEU,2272,2291,2332,2371,2412,2491,2532,2533,2523,2541,2562,2662,2752,2774,2633,2735,2828,2853,2868
GHA,24.8,26,27.3,28.8,30.2,31.5,33.1,34.8,36.8,39.1,41.6,44.6,47.5,51.5,53.5,57.8,66.5,72.3,77.5
GRC,187.2,191.6,198.6,205.3,212.3,221.8,231.1,239.1,253.3,264.3,270.4,285.3,295.4,294.7,285.5,271.4,252.1,234.5,225.5
GRD,0.6,0.6,0.6,0.7,0.7,0.8,0.7,0.8,0.8,0.8,0.9,0.9,1,1,0.9,0.9,0.9,0.9,0.9
GTM,64.1,67.5,69.9,70.9,74.5,75.8,76.2,79.2,81.2,83.7,86.4,91.1,96.8,100,100.5,103.4,107.7,110.9,115
GIN,6.2,6.5,6.8,7.1,7.4,7.5,7.8,8.2,8.3,8.5,8.8,9,9.2,9.6,9.6,9.8,10.2,10.6,10.8
GNB,0.8,0.9,0.9,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.8,0.9,0.9,0.9,0.9,0.9,0.9
GUY,2.9,3.1,3.3,3.2,3.3,3.3,3.4,3.4,3.4,3.5,3.4,3.6,3.4,3.5,3.6,3.8,4,4.2,4.4
HTI,,,,14.1,14.4,14.6,14.4,14.4,14.4,13.9,14.2,14.5,15,15.1,15.6,14.7,15.5,16,16.7
HND,15.3,15.6,16.3,16.9,16.8,18,18.5,19.2,20.1,21.3,22.6,24.1,25.6,26.6,26,27,28,29.1,29.8
HUN,120.7,120.9,124.7,129.8,133.9,139.6,144.8,151.3,157.1,164.6,171.2,177.8,178,179.6,167.5,169.2,171.9,169,170.9
ISL,6.6,7,7.3,7.7,8.1,8.4,8.7,8.7,9,9.7,10.4,10.8,11.5,11.6,10.9,10.4,10.7,10.8,11.2
IND,1796,1938,2018,2144,2303,2398,2520,2616,2831,3054,3337,3646,4005,4167,4513,4974,5305,5557,5836
IDN,993.3,1071,1121.3,974.1,981.8,1035.1,1072.4,1120.3,1173.6,1232.4,1302.7,1374.5,1461.9,1549.6,1621.4,1722.3,1834.1,1949.1,2061.8
IRN,459.4,492,508.7,522.6,532.8,560.2,580.7,628.1,678.7,719.9,753.4,800.2,851.1,856,889.9,948.4,984,918.9,901.4
IRQ,22.8,34.2,44,78.2,94.7,93.3,95.4,88.8,59.4,91.6,95.6,105.3,106.8,113.9,120.5,128.8,138.5,154.2,161.1
IRL,84.1,90.9,100.7,109.3,120.5,131.9,138.9,147,151.4,158.4,167.5,176.6,185.3,180.3,168.7,168.3,172.9,172.4,172.8
ISR,117.4,123.8,128.3,133.6,138.1,150.9,150.5,149.7,151.9,159.3,167.2,174.1,186.1,195.4,197.2,208,217.5,224.8,232.1
ITA,1438,1452,1480,1499,1521,1580,1607,1615,1615,1640,1658,1696,1722,1702,1608,1635,1644,1605,1575
JAM,10.9,10.9,10.7,10.6,10.7,10.8,10.9,11,11.4,11.5,11.6,11.9,12.1,12,11.6,11.4,11.6,11.6,11.6
JPN,3515,3608,3666,3589,3586,3666,3679,3690,3753,3840,3890,3956,4042,3998,3777,3954,3938,3994,4055
JOR,28,28.6,29.5,30.4,31.4,32.8,34.5,36.5,38,41.3,44.6,48.3,52.2,56,59,60.4,62,63.6,65.4
KAZ,71.1,71.5,72.8,71.4,73.3,80.5,91.3,100.3,109.6,120.2,131.8,145.9,158.9,164.2,166.1,178.3,191.6,201,212.9
KEN,60.8,67.5,67.7,70,71.5,71.8,75,75.4,77.7,81.6,86.4,91.9,98.3,99.8,102.6,108.5,113.3,118.5,124
KWT,121.4,121.9,124.9,129.5,127.2,133.1,133.4,137.4,161.2,177.8,196.6,211.4,224,229.6,213.4,208.3,229.6,248.6,256.1
KGZ,5.6,6,6.6,6.8,7,7.4,7.8,7.8,8.3,8.9,8.9,9.2,10,10.8,11.1,11,11.7,11.6,12.8
LAO,8.3,8.9,9.5,9.8,10.6,11.2,11.8,12.5,13.3,14.1,15.1,16.4,17.7,19.1,20.5,22.2,24,26,28
LVA,15.7,16.3,17.8,18.8,19.4,20.5,22,23.6,25.4,27.6,30.4,33.7,37.1,36.1,29.7,29.3,30.9,32.5,33.8
LBN,34.6,36.4,35.5,36.8,36.7,37.1,38.6,39.9,41.2,44.3,44.7,45,48.4,52.9,57.4,61.4,63.2,64.1,65
LSO,2.3,2.4,2.5,2.6,2.6,2.7,2.8,2.8,3,3,3.1,3.3,3.4,3.6,3.7,4,4.2,4.3,4.6
LBR,0.3,0.3,0.6,0.8,1,1.2,1.5,2,1.3,1.3,1.4,1.5,1.7,1.9,2.2,2.4,2.7,2.9,3.1
LBY,67.2,69.4,72.8,70.2,70.7,72.6,75,75.9,81.2,85.6,94.9,100.2,105.2,108,107.3,112,43.2,83.1,80.6
LTU,26.6,28,30.3,32.6,32.2,33.4,35.6,38.1,42,45.1,48.6,52.4,57.5,59.2,50.4,51.2,54.3,56.3,58.2
LUX,18.8,19.1,20.3,21.6,23.4,25.4,26,27.1,27.5,28.8,30.3,31.8,33.8,33.6,31.7,32.7,33.3,33.3,34
MKD,12.8,13,13.2,13.6,14.2,14.8,14.2,14.3,14.7,15.4,16,16.9,17.9,18.8,18.6,19.1,19.7,19.6,20.2
MDG,11.5,11.8,12.2,12.7,13.2,13.9,14.7,12.8,14.1,14.8,15.5,16.3,17.3,18.6,17.8,17.9,18.2,18.8,19.3
MWI,8.2,8.8,9.2,9.5,9.8,10,9.5,9.6,10.2,10.6,10.9,11.2,12.2,13.3,14.5,13.1,13.6,13.9,14.6
MYS,258.5,284.4,305.2,282.8,300.1,326.7,328.4,346.1,366.1,391,411.8,434.8,462.2,484.5,477.2,512.6,539.2,569.6,596.7
MLI,9,9.3,9.9,10.5,11.2,11.6,13,13.6,14.6,14.9,15.8,17.1,17.9,18.8,19.6,20.7,21.3,21.2,21.7
MLT,6.6,6.8,7.1,7.4,7.7,8.1,8.1,8.3,8.4,8.4,8.7,8.9,9.2,9.6,9.3,9.7,9.9,10,10.2
MRT,3.4,3.6,3.4,3.6,3.8,3.8,3.9,3.9,4.2,4.4,4.8,5.7,5.8,6,5.9,6.2,6.5,7,7.4
MUS,8.2,8.7,9.2,9.7,10,10.9,11.1,11.4,11.8,12.5,12.6,13.1,13.9,14.7,15.1,15.7,16.3,16.9,17.4
MEX,952.4,1006,1078,1129,1159,1218,1214,1215,1233,1282,1324,1390,1434,1450,1386,1457,1516,1572,1593
MNG,7.3,7.5,7.8,8,8.3,8.4,8.6,9,9.6,10.7,11.4,12.4,13.7,14.9,14.7,15.7,18.4,20.7,23.1
MAR,93.5,106.1,104,112.3,112.8,114.6,123.3,127.4,135.4,141.9,146.2,157.5,161.8,170.8,178.9,185.5,194.7,199.9,208.7
MOZ,6.4,6.8,7.5,8.3,9,9.1,10.2,11.1,11.8,12.8,13.9,14.8,15.9,17,18,19.3,20.7,22.2,23.8
MMR,17.2,18.3,19.4,20.5,22.7,25.9,28.8,32.2,36.7,41.7,48.6,49.7,52.4,54.9,57.3,59.8,62.7,65.8,69.5
NAM,7,7.2,7.5,7.8,8,8.3,8.5,9.1,9.4,10.6,10.8,11.6,12.2,12.7,12.5,13.3,14.1,15.1,15.7
NPL,18.2,19.2,20.2,20.8,21.7,23,24.3,24.3,25.3,26.5,27.4,28.3,29.3,31.1,32.5,34,35.2,36.9,38.2
NLD,466.5,481.9,502.8,522.2,546.2,568.2,578.5,578.4,579.8,589.1,603.2,626.8,653,666.3,644.4,650.9,662.3,651.7,647.3
NZL,73.6,76.4,78.9,79.5,83.4,86.6,88.5,92.8,96.9,101.2,103.9,106.2,109.8,109.1,109.8,111.8,113.1,116.3,119.1
NIC,10.6,11.2,11.6,12,12.9,13.3,13.7,13.7,14,14.7,15.3,15.8,16.7,17.1,16.6,17.1,18.2,19.1,20
NER,5.5,5.7,5.9,6.5,6.5,6.4,6.8,7,7.4,7.4,7.7,8.2,8.5,9.2,9.1,9.9,10.1,11.2,11.6
NGA,202.7,212.8,218.8,224.7,225.8,237.8,248.3,257.7,356.2,380.3,393.4,425.7,444.5,483.2,516.8,557.3,584.5,609.5,642.4
NOR,164.8,173.2,182.6,187.5,191.2,197.5,201.4,204.4,206.5,214.6,220.2,225.2,231.2,231.3,228,229.4,231.8,238.3,240.1
OMN,80.7,88.6,92.3,82.4,82.6,88,92,91,88.6,89.7,91.9,96.9,101.2,109.5,116.2,121.8,122.8,129.9,135.4
PAK,390.4,409.3,413.4,424,439.5,465.3,474.5,489.8,513.6,551.4,593.7,630.3,660.8,672.1,691.1,702.2,721.5,746.8,779.7
PAN,22.5,23.1,24.6,26.4,27.4,28.2,28.3,29,30.2,32.5,34.8,37.8,42.3,46.6,48.4,52,57.7,63.9,69.3
PNG,14.9,16.1,15.4,14.8,15.1,14.7,14.7,14.7,15,15.4,16,16.4,17.6,18.8,19.8,21.4,23.3,25.2,26.9
PRY,24,24.4,25.4,25.4,25.1,24.5,24.3,24.3,25.3,26.4,26.9,28.2,29.7,31.6,30.4,34.4,35.9,35.4,40.5
PER,128,131.1,140.1,139.4,140.6,144.8,145.1,152.3,158.2,165.9,176.2,189.5,205.5,224.4,226.9,246,262,277.6,293.7
PHL,246.5,260.9,274.4,272.8,281.2,293.6,302.1,313.2,328.7,350.7,367.5,386.8,412.3,429.5,434.4,467.6,484.7,517.6,554.8
POL,346.8,368.7,394.5,413.9,432.3,451.6,457.4,464,482.4,507.5,525.6,558.1,595.9,626.4,636.2,660.8,690.8,705.3,716.3
PRT,175.7,182.2,190.3,200,208.2,216.3,220.6,222.3,220.3,223.7,225.4,228.7,234.1,234.1,227.3,231.7,228.8,221.4,218.3
QAT,23.5,24.5,31.9,35.4,37,39.9,41.5,44.5,46.1,55,59.1,74.6,88,103.5,115.9,135.3,152.9,162.2,172.8
KOR,719,770.7,815.1,768.6,851,925.2,967.1,1039,1069,1122,1166,1226,1293,1330,1339,1426,1479,1513,1558
MDA,6.9,6.4,6.6,6.1,5.9,6,6.4,6.9,7.4,7.9,8.5,8.9,9.2,9.9,9.3,10,10.6,10.6,11.5
ROU,162.7,169.1,158.8,151.2,149.5,152.6,161.3,169.4,178.1,194.4,202.7,220.4,234.2,252.6,235.4,233.2,238.6,240.2,248.6
RUS,1166,1125,1139,1080,1145,1260,1324,1387,1480,1588,1688,1825,1980,2071,1925,2004,2091,2164,2190
RWA,3.5,4,4.5,4.9,5.3,5.7,6.2,7,7.2,7.6,8.3,9.1,9.7,10.8,11.5,12.2,13.1,14.1,14.8
KNA,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7
LCA,0.9,0.9,0.9,1,1,1,1,1,1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
VCT,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
WSM,0.7,0.8,0.8,0.8,0.8,0.9,0.9,1,1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
STP,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5
SAU,584.7,604.5,620.1,637.7,632.9,663.7,667.4,668.2,719.4,786,843,890,943.3,1022.8,1041.5,1119,1214.9,1285.5,1333.8
SEN,13.8,14.1,14.5,15.3,16.3,16.8,17.6,17.7,18.9,20,21.2,21.7,22.7,23.6,24.2,25.2,25.7,26.6,27.5
SRB,46.2,49.8,54.8,55.9,45.8,48.3,52,54.3,55.6,60.8,64.1,66.4,70,72.6,70.1,70.8,71.9,70.8,72.6
SYC,1,1.1,1.2,1.3,1.3,1.4,1.3,1.4,1.3,1.2,1.3,1.5,1.6,1.6,1.6,1.7,1.8,1.8,1.9
SLE,2.8,2.8,2.7,2.7,2.7,2.8,2.6,3.3,3.6,3.9,4,4.3,4.6,4.8,5,5.3,5.6,6.4,7.7
SGP,141.1,151.8,164.3,160.7,170.5,185.6,183.9,191.6,200.1,219.2,235.6,256.5,279.9,284.9,283.2,326.3,346.1,354.8,368.5
SVK,58,62,64.8,67.6,67.6,68.6,71,74.2,77.8,81.7,87.1,94.4,104.3,110.3,104.9,109.5,112.8,114.8,115.9
SVN,31.4,33,34.7,35.8,37.7,39.4,40.7,42.2,43.4,45,47.1,50,53.6,55.1,50.6,51.2,51.7,50.5,50
SLB,0.7,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,1,1
ZAF,325.1,339.1,348.1,349.9,358.1,373,383.2,397.3,409,427.6,450.2,475.4,501.8,519.9,512,528.1,547.1,560.6,571.2
ESP,828.1,848.4,881.3,920.6,964.2,1013,1050,1078,1111,1148,1189,1237,1280,1292,1242,1240,1240,1220,1205
LKA,65.9,68.4,72.7,76.1,79.4,84.2,82.9,86.2,91.3,96.3,102.3,110.2,117.7,124.7,129.1,139.4,150.9,160.5,172.1
SDN,32.9,34.8,38.5,40.1,41.4,44,46.9,49.9,53.7,55.8,60,66.1,73.6,75.9,78.3,80.9,77.8,74.5,76.8
SUR,2.4,2.5,2.6,2.6,2.6,2.6,2.7,2.9,3,3.3,3.5,3.6,3.8,3.9,4,4.2,4.4,4.6,4.8
SWZ,4.8,5,5.1,5.3,5.4,5.5,5.6,5.7,5.8,6,6.1,6.3,6.6,6.7,6.8,6.9,6.9,7,7.2
SWE,218.1,221.7,228.1,237.5,248,259.4,263,269.6,276.2,286.5,295.6,309,319.6,317.2,301.4,320.3,329.9,334.1,339.5
CHE,232.6,233.8,238.5,245.1,248.5,257.6,260.8,261.3,261.4,267.7,274.9,285.2,296.2,302.6,296.7,305.5,311,314.2,320.4
SYR,54.5,56.9,57.9,61.6,59.4,59.8,62.8,66.5,67.3,72,76.5,80.3,84.9,88.7,94,97,93.7,76,61.8
TJK,6.5,5.5,5.5,5.8,6,6.6,7.2,8,8.9,9.8,10.4,11.2,12.1,13,13.5,14.4,15.4,16.6,17.6
TZA,24.9,26,26.9,27.9,29.2,30.7,32.5,34.9,37.3,40.2,43.1,46,49.3,53,56.2,60.2,64,68.5,73.2
THA,339.5,359.5,354.6,317.3,331.4,347.2,354.7,373.5,400.2,425.6,445.2,467.9,491.5,503.7,491.9,530.4,530.8,565.2,581.6
TGO,4.5,4.9,5.6,5.5,5.6,5.6,5.5,5.4,5.7,5.8,5.9,6.1,6.3,6.4,6.6,6.9,7.2,7.6,8
TON,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5
TTO,8.3,8.7,8.9,9.6,10,10.6,11.1,11.9,13.7,14.7,15.6,17.5,18.3,19,18.1,18.2,17.7,17.9,18.2
TUN,48,51.5,54.3,56.9,60.3,63.2,65.8,67,70.6,74.5,77.4,81.7,86.8,90.9,94.2,97.6,97.4,101.4,104.2
TUR,512.2,550.2,591.2,606.3,584.6,625.5,592,625.6,658.9,720.6,780.9,834.6,874.2,880.9,835.9,913.8,994.6,1015.7,1056.2
TKM,7.7,7.2,6.4,6.8,7.9,9.4,11.3,13.1,15.4,18,20.4,22.7,25.3,27.8,25.3,26.8,29.5,31.5,34.1
UGA,15.6,17,17.8,18.7,20.2,21.4,22.4,23.8,25.3,26.8,29.5,31.5,34.1,37.6,39.2,41.6,44.3,45.9,48
UKR,233.6,210.2,203.9,200,199.6,211.4,230.8,243,266.3,298.5,306.6,328.9,354.9,363.3,309.7,322.6,339.3,340.4,340.2
ARE,224.2,237.2,256.7,257.4,264.9,293.6,297.7,305,331.8,363.6,381.2,418.7,432.1,445.8,422.5,429.4,450.4,471.4,495.9
GBR,1443,1494,1559,1614,1662,1734,1772,1813,1884,1944,2007,2062,2133,2116,2007,2040,2063,2069,2105
USA,9359,9715,10151,10602,11099,11553,11666,11874,12208,12670,13094,13443,13682,13642,13263,13599,13817,14138,14451
URY,22.5,23.8,36.6,38.2,37.5,36.8,35.3,32.6,32.9,34.5,37.1,38.6,41.1,44.1,45.2,49,52.6,54.2,56.8
UZB,45.1,45.9,48.3,50.4,52.5,54.5,56.8,59.1,61.6,66.3,70.9,76.1,83.3,90.8,98.2,106.6,115.4,124.9,134.9
VUT,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9
VEN,224.3,223.8,238.1,238.8,224.5,232.8,240.7,219.4,202.4,239.4,264.1,290.2,315.6,332.2,321.6,316.8,330,348.6,353.3
VNM,128.4,140.4,151.9,160.6,168.3,179.7,192.1,205.7,220.8,238,255.9,273.8,293.3,309.9,326.7,347.6,369.3,388.7,409.8
YEM,49.8,50.9,52.9,55.2,57.7,67.3,71.3,74.9,79.2,82.9,87.2,91.2,94.4,98.2,102.2,108,94.2,96.1,99.9
ZMB,17.2,18.3,19,18.9,19.8,20.5,21.6,22.6,24.2,25.9,27.8,29.9,32.4,35,38.2,42.1,44.8,47.8,51
ZWE,2.9,3.2,3.3,3.4,3.3,3,3,2.8,2.5,2.4,2.3,2.3,2.1,1.8,1.8,1.9,2.1,2.1,2.2
AAE,440.914,468.427,491.536,489.591,509.877,538.691,560.745,589.814,623.941,664.255,707.786,760.564,826.505,871.65,904.764,978.205,1037.56,1097,1159.5
ACE,419.624,432.187,445.459,462.65,476.146,500.617,524.757,556.689,595.265,633.9,683.174,740.815,805.841,838.365,759.017,777.713,805.648,835.87,853.552
HIA,552.884,568.571,577.679,590.948,611.429,638.038,648.442,660.006,676.79,701.231,722.815,747.931,771.552,777.225,750.746,773.731,789.998,802.921,815.383
AME,122.497,126.971,130.134,129.445,129.521,134.3,134.912,134.882,137.733,145.909,152.897,161.645,170.876,177.385,175.252,185.636,194.115,199.655,205.288
LIA,13.7161,14.5226,15.1161,15.6562,16.35,17.05,17.9969,18.6938,19.6375,20.9937,22.5125,23.875,25.45,26.9531,28.1906,29.7906,31.475,33.3563,35.3156
LMA,262.76,278.386,288.153,300.756,311.93,328.647,352.598,385.36,429.414,468.191,520.677,578.593,645.921,685.519,632.926,659.786,692.551,734.93,764.472
ANE,132.41,139.615,144.925,150.63,154.085,162.11,166.325,171.465,180.845,194.575,205.46,218.585,230.895,242.5,247.985,261.15,269.265,276.73,283.025
ASA,5100.25,5285.3,5521.5,5765.45,6037.2,6289,6354.5,6473,6650,6898.5,7128,7318,7449.5,7436.5,7230.5,7418.5,7543,7714.5,7884
