ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
FIN,0.22181,0.24212,,0.23446,0.28532,0.30374,0.34875,0.31335,0.32748,0.32832,0.28676,0.30914,0.3027,0.27944,0.27974,0.28255,0.28045,,
GAB,37.6077,34.1991,33.7685,,,,35.5604,33.6638,33.6629,,,,,,,,,,
GMB,12.9022,12.3696,13.3246,,9.08998,8.45341,8.73978,8.74926,5.79395,5.27202,6.66055,5.28943,5.53626,5.31793,3.992,3.06964,2.87389,2.53949,
GEO,,,,,,0.2002,0.10719,0.16833,0.13849,0.15833,0.19777,,,0.21382,0.07486,0.09185,,0.19919,
DEU,1.51905,1.4891,1.51134,,1.51736,1.545,1.56107,1.58998,1.5116,1.34246,1.27067,1.0673,1.07779,1.19878,0.51046,0.47089,0.46172,,
GHA,,,,,4.10518,4.84457,5.04368,6.68761,5.63675,5.55924,5.67619,5.95635,5.98684,5.97126,4.00104,,2.62715,2.81558,2.51804
GRC,,,,,,,,,,,0.49929,0.53605,0.57248,,,0.60849,,,
GRD,,,,,1.98547,5.0596,,2.21376,2.05247,2.05435,3.01693,,1.74836,1.96464,2.13904,2.45577,,,
GTM,,14.4998,,,13.7561,13.7237,13.5163,13.3666,,12.5238,11.6038,11.1436,11.1586,11.3346,9.9209,11.0833,10.144,,
GIN,24.0848,,,29.2423,27.3556,23.9267,21.211,22.3752,21.013,10.9979,8.96356,9.04994,9.50865,15.8966,16.1091,17.6423,14.489,14.4267,
GNB,,,,,,24.4674,,,,,,,,,,14.2202,,,
GUY,3.4161,3.27429,3.49029,,2.5348,2.08731,1.31017,,1.14981,,0.75346,0.98329,1.20339,0.62378,0.74618,0.4256,,,
HTI,,,16.6474,,,,,,,,,,,,,,,,
HND,9.98804,9.21786,8.77723,8.71521,,,,,7.67788,7.48022,8.10025,6.45408,7.05639,4.53371,3.62785,0.65648,3.85557,3.91696,
HUN,,,2.19137,2.29123,2.17687,2.11665,2.03442,2.02141,1.95082,1.74714,1.67184,1.54874,1.57318,1.41737,1.574,1.53492,1.45238,,
IND,3.9339,,,,4.07476,4.07988,3.70901,3.66448,3.60952,,,,3.48472,3.51304,,,4.95487,,
IDN,7.38841,7.01439,6.00173,,,,6.15778,5.1141,3.76843,2.89004,3.58128,2.86538,2.65043,2.19344,2.71614,2.71795,2.91999,,
IRN,5.55664,,4.25007,,,4.0612,3.66191,3.2834,2.85666,1.88951,1.84109,1.93927,2.23944,1.73889,1.30956,1.30748,1.2496,1.17741,
IRQ,,,,,9.22158,9.973,,,,6.52624,,,14.3522,,,,,,
IRL,1.57656,,,1.69143,1.62119,1.52307,1.38259,1.09304,0.93959,0.87333,0.72061,0.68007,0.64467,0.62608,0.58026,0.58905,0.57949,,
ISR,,,,,,,,0.91637,0.99852,0.86096,0.81357,0.79249,0.72739,0.82748,0.82717,0.78721,,,
ITA,0.40241,0.31982,0.32483,,0.27963,0.32085,0.24784,0.2162,0.2283,0.22526,0.16527,0.15703,0.17884,0.19918,0.23078,0.21443,0.24256,,
JAM,,,,,,3.51253,3.6638,2.56846,,2.2688,2.26851,,2.49913,2.63534,3.02524,2.57398,2.60419,2.59658,
JOR,,1.16931,,,0.73618,0.64153,,0.50466,0.44531,1.06232,0.98633,1.13821,1.09381,0.60019,,,0.55623,,
KAZ,0.27606,,,,,0.13189,0.13177,0.10451,0.08297,0.07573,0.06586,0.06734,0.05599,0.05488,0.05364,0.04079,0.03636,0.03209,0.03646
KEN,,,,,,,,,,5.64296,5.6272,,,,,,,,
KIR,0.36975,0.22272,0.18561,,,,,,,,,,,,,,,,
KWT,3.72134,3.51456,3.41369,,3.14248,3.32303,3.05753,2.672,2.26372,2.16322,1.69147,,0.71111,,,0.58337,0.66299,0.54256,
KGZ,,,,,0.21858,0.17021,0.15645,0.10145,0.08694,0.0611,0.0534,0.08463,0.07291,0.07176,0.05992,0.05616,0.05508,0.04458,
LAO,,22.3489,21.8208,19.8628,19.121,17.9759,18.2178,18.5255,18.3687,18.4967,17.8687,16.9631,15.7493,15.6199,14.517,12.7749,11.3183,9.57738,
LVA,,,,,1.31977,1.16265,1.22449,1.14545,1.28854,1.60484,1.90726,1.78004,1.8254,1.89988,1.52379,1.56976,1.772,,
LBN,,,,10.6526,7.63732,7.19608,5.81395,7.18959,7.89481,8.74863,8.37355,7.81942,7.65916,7.23429,7.29214,6.72947,7.71217,6.80311,
LSO,15.9569,17.676,17.2769,17.4293,17.9186,16.4291,17.2759,18.5729,18.7902,15.6026,16.9866,17.5673,17.6435,17.8367,16.7277,16.5331,15.1625,13.7427,
LBR,,,,,,,,,,,,,,6.8953,5.78375,,6.87671,,
LTU,1.23254,0.82505,0.78301,,0.51493,0.51309,0.46425,0.42973,0.43891,0.43556,0.46078,0.46832,0.52378,0.51052,0.43009,0.38038,0.38718,,
LUX,,,,,,,3.65824,,,3.76832,3.85877,3.59824,3.31377,3.60624,,,,,
MKD,0.75504,0.72758,0.08591,,0.04168,0.0441,0.08504,0.08635,0.1292,0.12946,0.15414,0.10078,0.07395,0.01077,0.16565,0.15671,,,
MDG,30.2977,32.7423,,30.7694,28.9283,27.0502,29.0035,29.4212,28.2924,28.9788,17.7379,19.0391,18.4194,18.7149,19.6083,18.8042,18.2846,19.3297,
MWI,18.5056,15.5648,,,14.4262,15.1662,15.524,15.4705,,17.5875,19.7447,20.4052,20.2666,19.6362,18.4092,18.7218,19.3356,19.488,
MDV,,,9.9624,,,,,,0.56292,,4.46742,3.73875,,3.20632,3.27464,3.49057,3.38398,2.83206,
MLI,,,,,17.6954,17.504,17.7424,19.7075,19.9947,19.3481,18.8794,17.2876,17.2877,14.4232,13.6563,12.8773,12.8773,19.0193,
MLT,1.49743,1.3945,1.42557,1.36372,1.79066,1.59702,1.98496,1.97197,2.09754,1.64887,2.16978,,0.83928,1.70894,1.43247,0.85023,0.21717,,
MRT,16.8884,16.7482,16.6719,16.1994,16.2698,,15.4778,14.3674,,,10.259,10.2725,3.36526,,2.66121,3.54874,,3.78159,
MUS,5.32882,4.14637,3.8678,3.30071,3.49158,3.75943,3.6824,4.00287,3.70828,4.02045,4.20331,3.60972,3.03397,3.33625,3.01342,2.84107,2.90025,3.03475,
MEX,5.86112,5.71038,5.86862,,5.50339,5.15411,4.43003,4.62583,4.11779,3.81576,3.62212,3.2735,2.93781,2.76593,2.76389,2.61749,2.39424,,
MNG,0.86692,0.75605,0.59583,0.61232,0.83232,0.69014,0.49563,0.59139,0.60223,0.56029,0.41015,0.30578,0.45664,0.15336,0.09422,0.06856,0.08388,0.09107,
MNE,,,,,,,,,,,,,,,,,0.04802,0.05404,
MAR,9.99209,10.0468,10.332,10.2748,10.1951,10.4809,10.776,10.8428,11.4563,10.9663,10.3865,10.238,9.74099,9.59502,9.19899,8.71159,6.46986,5.65873,7.20045
MOZ,26.7852,,,,24.6547,24.0555,23.4483,23.5792,,20.5387,10.1722,5.07094,5.67605,5.26102,6.74114,7.14406,7.35649,7.2081,
MMR,,,,,1.72871,0.52484,0.69859,0.69158,0.69674,0.55204,0.48155,0.41514,,0.44458,0.35158,0.33581,,,
NAM,,12.3779,,10.5867,10.6544,11.4225,11.3179,11.5436,11.6354,13.0764,12.8964,14.1236,,14.3667,13.5086,13.1573,,12.4061,
NPL,,,,,23.8114,24.6363,23.6128,21.3738,21.8056,21.8056,23.3353,20.3615,19.7298,16.7336,14.4123,13.9928,11.8285,11.8219,10.9507
NIC,13.5103,,,,4.07139,4.37916,5.70099,7.67862,9.22035,9.2203,8.55155,8.20718,7.59225,9.41166,,6.58852,,,
NER,19.6119,11.711,12.7986,12.5252,11.7928,11.7228,10.4848,8.74751,7.50451,5.46733,5.53433,5.01485,5.06428,6.3384,5.13726,4.35362,3.81738,3.53599,
OMN,6.8952,6.93386,7.45888,6.9666,6.37848,5.79359,4.88408,3.29616,0.41641,,,,,,1.62797,,1.02499,1.13195,
PAK,,,,,,,,,,,2.66861,1.94221,4.88753,3.93723,4.15658,4.05186,4.01651,,
PAN,,,,,5.21511,4.86985,4.5967,4.36386,,4.50434,4.59496,4.56973,4.39455,4.30286,4.27142,4.48837,4.61616,4.62685,
PRY,6.72915,7.73749,,7.26905,6.68791,6.5127,6.65913,6.2802,5.97371,5.37734,4.07162,3.82512,3.23984,3.4833,3.87137,3.69971,3.57379,,
PER,14.8669,,,9.47513,9.93102,10.3901,10.3948,9.67594,7.38551,7.3831,8.68779,8.40347,7.50579,6.73749,6.46747,5.87922,5.14483,4.45941,
PHL,,,,1.38887,1.36277,,1.45727,1.57375,1.43661,1.48996,1.55488,1.87404,1.61606,1.54143,1.78133,,,,
POL,,,,,,,,,,0.24789,0.27975,0.30592,0.31665,0.81515,0.6186,0.45136,0.54083,0.49935,
QAT,2.22816,2.08151,,1.86593,1.88621,,,,,,1.68755,1.02586,0.76135,0.57443,0.48811,,0.18361,,
KOR,,,,,,,,,,0.00927,,,,,,,,,
MDA,1.39929,,,,,,,0.89985,0.42617,0.38755,0.1725,0.10598,0.10403,0.07232,0.05844,,,,
ROU,,2.21351,,,2.64041,2.64624,2.51623,2.48892,2.22795,1.97114,1.82956,1.78365,1.0011,1.36974,1.39037,1.50065,1.36673,,
RUS,1.90501,,,,,,,,,,,,,,,,,,
RWA,,,,,28.9699,34.1012,36.2276,36.2276,16.355,18.9145,,14.647,,17.8,14.4591,13.5079,13.2337,12.4825,
KNA,,,,,,,,,,,,,1.01573,0.93023,1.86946,1.19741,1.77495,0.76283,
LCA,,,,,,,,1.96544,1.9357,2.10252,2.55784,1.72384,1.99701,1.63376,1.6468,2.14421,1.63723,1.80322,
VCT,,,,,7.87911,,,8.04742,7.76613,5.2464,3.01262,,,3.88587,,3.44477,3.50284,3.68822,
WSM,,,,,0.88414,0.95712,0.66894,,,,,,0.91167,,0.84433,0.73381,1.84738,1.02154,
STP,,,,,28.6925,,,24.4838,28.3816,23.8486,22.4382,,24.4591,22.7612,14.1137,11.9256,11.1595,9.7381,11.4311
SAU,,,,,,,,,,,5.20658,,2.93347,3.14501,,,2.05102,1.36195,
SEN,,13.9693,13.3685,13.273,14.5281,13.4962,13.6804,13.5783,13.6457,12.8023,11.8057,10.4782,10.4782,7.58788,7.37863,6.20415,2.89868,3.36131,
SRB,,,,,,,,,,,,,0.51268,0.50467,0.53813,0.39645,0.29208,0.35588,
SLE,,,,,,,,,,,,,,,,,16.0644,14.063,
SGP,,,,,,,,,,,,,0.28988,0.28114,0.36221,,,,
SVK,1.84377,1.8826,1.93903,2.069,2.02377,2.10925,2.14354,2.30922,2.22995,2.38113,2.4178,2.4726,2.47432,2.679,2.94382,2.93559,2.70595,2.70028,
SVN,,,0.85102,0.65489,0.74371,0.68085,0.61515,0.58279,0.445,0.39465,0.36404,0.31916,0.31645,0.4411,0.39565,0.53359,0.52406,0.62946,
SLB,,,,,,,,,,,,,,,,,8.19627,7.8549,
ZAF,,,,6.89421,9.15653,7.34776,12.7047,6.28895,4.54183,7.50757,,,,,,,,,
SSD,,,,,,,,,,,,,,,,,11.2451,,
ESP,,,,,,,,,,1.85427,,2.35393,2.06065,2.26449,2.30427,2.27715,2.15209,2.05069,
LKA,,2.04413,,4.1994,,,1.15538,,0.6808,,0.74237,0.82297,0.64532,0.65594,0.73678,0.62507,0.60391,0.70393,
SDN,,,,,,,,,,,,,,,,4.05245,,,
SUR,,,,,,,,,,,18.0779,12.0557,13.4775,14.3657,14.4663,,12.7252,,
SWZ,13.1651,13.2999,13.3282,13.2866,14.49,13.1705,14.3482,13.2426,13.6573,13.6486,14.9831,13.9857,15.3059,,14.4272,12.9427,13.0269,,
CHE,,1.39332,,,1.5788,1.46179,1.53391,1.5756,1.52233,1.42718,1.4673,1.31255,1.32676,1.37171,1.33802,1.34414,1.24833,,
SYR,6.36699,6.12096,6.27759,5.88271,5.6136,5.98886,6.04947,5.6921,6.90627,6.56398,6.43269,5.40276,5.92871,6.34187,6.53845,6.47949,6.39074,6.4086,
TJK,,,,,,,,,,,,,,,0.30828,0.27746,0.09497,0.22303,
TZA,,,2.18952,2.99828,3.17545,2.66201,2.54702,2.45057,,5.42429,5.93044,4.96552,4.18099,,2.2709,2.26976,,2.53289,
THA,,,,,3.53186,3.60936,3.67125,,,,,,6.47208,,,,,,
TLS,,,,,,,,,,,,,,11.8135,16.841,14.9467,16.2464,,
TGO,33.6678,25.1105,,,31.568,27.1083,24.2715,23.152,24.259,24.097,23.2556,23.8728,24.0121,23.0333,22.7031,22.2533,21.7419,,
TON,,,,6.86571,9.23906,,5.40977,,,,4.49355,4.38432,,,,,,2.47833,
TTO,,5.41173,5.23732,,4.38442,7.43294,5.1601,,4.02748,4.23197,4.42513,,2.97683,5.46358,4.72431,5.20801,,,
TUN,14.6637,15.5474,14.5667,,16.3599,14.3455,12.2778,8.00446,7.30583,5.73726,6.62059,4.73174,5.70845,6.47182,5.07358,4.44207,,,
TUR,5.47202,,,,,,,,,3.33816,2.72218,2.69857,2.34606,2.1871,1.86621,1.83261,2.54392,,
TUV,,,,5.3681,,,,,,,,,,,,,,,
UGA,,,,,,,9.31085,10.2555,13.1008,13.7074,13.3401,,14.5634,10.7843,11.5485,10.5256,10.0302,,
UKR,,,,,0.78947,0.70428,0.48716,0.19605,0.11808,0.12464,0.10861,0.1185,0.11842,0.11633,0.09253,0.07092,0.064,0.05572,
ARE,4.01846,3.87845,3.14134,3.28154,2.46936,2.60951,2.51231,2.42288,2.05899,1.80857,1.52612,1.6504,1.70542,,1.93083,1.89932,,,
URY,8.11375,7.78385,6.71737,6.86289,6.4896,7.31211,7.42598,6.89159,6.85915,6.04315,6.07991,5.70762,5.59163,5.42433,4.21668,4.38324,,,
UZB,,,,,,,0.03416,0.0252,0.01666,0.01215,0.00914,0.00876,0.00571,,,0.00534,,,
VUT,,,,10.288,,9.93225,5.87562,7.08053,,9.7308,,,12.3053,11.5385,12.6707,11.9863,,,
VEN,,8.10658,7.90233,,5.45476,5.1875,5.18751,5.92483,5.77144,5.68424,5.11833,4.58625,3.67121,2.54604,2.52195,2.6526,2.52393,2.72575,
VNM,,,,,3.23316,2.82515,2.4158,1.91833,1.91832,,,,,,,,,,
YEM,,,,,8.66471,,5.54934,5.55492,3.69323,3.69528,4.33306,,,5.01896,,5.74839,,5.83517,
ZMB,2.56313,,,6.17028,5.79223,5.8604,,7.06869,,6.81033,6.01386,6.47731,6.15534,5.65548,5.89227,5.66962,5.65246,5.13346,
AAE,,6.45931,9.4201,,,,,4.95607,4.5408,,,4.10975,4.75667,4.64856,4.65276,5.16269,4.77043,,
ACE,,,,,,,,,,,,,0.922825,,,0.749805,,,
AME,,,,,5.24955,5.25921,,5.0222,,4.96656,5.25567,4.93855,4.28016,4.3237,4.18598,3.68236,4.18776,,
ANE,,,6.37808,,6.66933,6.54755,6.30851,4.97467,4.32647,4.40663,4.31836,,4.76262,4.3899,3.72504,3.57973,3.21381,3.85855,
ASE,3.9339,,,,13.185,13.753,10.1841,12.5191,6.66471,,,,7.18685,6.64552,,,5.53962,,
AEE,,,,,,,,17.3335,,15.7297,,,,,12.6624,12.6039,,,
EAM,,1.95451,1.46879,,,,,1.91833,1.43661,,,1.73108,1.61606,1.34119,0.84433,0.73381,1.84738,,
ECM,,,,,,,,,,,,,0.51268,,,0.39645,,,
LCM,,,,,4.90273,5.0547,,4.63928,,5.18395,4.42513,4.58625,3.217,3.88587,3.87137,3.44477,3.67979,,
MEM,,,5.28514,,5.6136,5.79359,4.88408,3.29616,2.85666,2.85112,2.26707,,2.93347,3.14501,1.93083,2.50902,1.2496,2.47718,
SAM,3.9339,,,,11.6688,12.5427,3.70901,3.66448,0.6808,,,,3.48472,3.93723,,,4.90079,,
SSM,,,,,,,,17.5918,,13.7074,,,,,13.5086,12.8773,,,
EAE,,2.01987,1.76241,,,,,0.957251,0.838082,,,0.671125,0.809437,0.596291,0.650808,0.560525,0.555869,,
ECE,,,,,,,,,,,,,0.591046,,,0.517017,,,
LCE,,,,,3.39849,3.37518,,3.33198,,2.91044,2.93659,2.76667,2.58902,2.29702,2.10206,2.19602,2.04867,,
MEE,,,4.69573,,5.06287,5.56164,4.75968,4.46964,4.18666,4.30107,3.80346,,4.13938,2.9446,3.03068,3.03502,2.49471,2.61263,
SAE,2.95561,,,,3.46124,3.47864,3.19926,3.10506,3.08022,,,,3.47702,4.59285,,,5.21419,,
SSE,,,,,,,,9.7548,,7.80663,,,,,6.77697,6.5667,,,
WLD,5.45031,5.30705,5.11166,5.04001,5.00532,4.94045,4.90292,4.72005,4.59594,4.50333,4.51776,4.52914,4.61029,4.57995,4.60417,4.59793,4.52019,,
HIC,1.5739,1.55292,1.51819,1.47975,1.45136,1.45364,1.40914,1.39295,1.35466,1.35899,1.38825,1.33971,1.29429,1.34081,1.27478,1.29917,1.30014,,
LIC,12.7094,12.1927,11.7956,11.8575,11.4726,11.5448,11.6,11.52,11.5892,11.87,11.1237,10.8805,10.8141,10.6751,10.6519,10.6362,10.0996,,
LMC,4.94208,4.87044,4.79261,4.80752,4.80636,4.73744,4.55095,4.27307,3.96086,3.5242,3.60929,3.54589,3.70241,3.5787,3.60197,3.54924,3.54224,,
UMC,5.49073,5.29249,4.88833,4.6236,4.58092,4.3268,4.28131,3.90437,3.70646,3.72768,3.79902,3.88249,3.84533,3.82036,3.78134,3.73032,3.69603,,
# Series: PRSCREFE,,,,,,,,,,,,,,,,,,,
"# Name: Primary school repeaters, female",,,,,,,,,,,,,,,,,,,
# Definition: Percentage of female repeaters in primary school,,,,,,,,,,,,,,,,,,,
"# Source: UN Educational, Scientific and Cultural Organization (UNESCO) Institute for Statistics",,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
