ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,0.8,0.8,0.8,0.6,0.6,0.6,0.5,0.4,,,,,
DZA,,,,,,,1.9,,1.2,1.7,,,,,,,,
ATG,,,,,,,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,
ARG,0,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.5,
ARM,,,,,,,,0.7,0.7,0.6,0.6,0.7,0.8,1.1,0.8,,,
AUS,0.9,1,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.9,1.1,1.1,1.1,1.2,,,,
AUT,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,,,,
AZE,,,,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,,,,
BHS,1.4,1.3,1.4,1.1,1.2,,1.5,1.6,1.4,1.6,1.3,1.5,1.7,1.5,1.6,,1.4,
BHR,,,,,,,1,,,0.1,,,,,,,,
BGD,,,,,,,,,0.2,,0.1,,,,,,,
BLR,,,,,,,,,,,,,,,0.5,,,
BEL,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.1,,,,
BLZ,0.3,0.1,0.1,0.4,0.4,,,,,,0.2,,,,,,,
BTN,,,,,,,,,0.2,,1.1,0,,,0.2,0.3,0.4,0.2
BOL,1.5,2.2,2.6,,1.5,1.5,1.4,1.1,,2.2,1.7,1.2,1.5,,,,,
BWA,,4.4,,3,,2.3,2.9,,3,,,2.6,,,,,,
BRA,,,,,,0.4,,0.3,0.4,0.4,0.4,0.4,0.4,0.8,0.8,,,
BRN,,,,,,,2.7,,,,,,,,,,,
BGR,,,,,,1.4,1.5,1.4,1.4,1.2,1.2,1.2,1.1,,,,,
BFA,,,,,,,,,0.5,,0.3,,,,,,,
KHM,,,,0.1,,0.1,0.2,,,,,,,,,,,
CAN,1.3,1.3,1.3,1.3,1.1,1.1,1.2,1.1,1.1,1.2,1.3,1.5,1.5,1.5,,,,
CHL,,,,,,,,1.4,,,,,,,,,,
CHN,,,,,,,,,4.5,4.5,4.5,4.5,4.4,4.4,4.4,4.3,4.2,
COL,,,,,,,,1.7,1.2,1.1,0.8,,0.6,0.9,,,,
CRI,,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.1,0.1,,,0.1,
HRV,,0.5,0.5,0.6,0.6,0.5,0.6,0.6,0.7,0.6,0.6,0.5,0.7,0.5,,,,
CYP,,,,,,0.2,0.2,,,,0.2,0.2,0.1,,,,,
CZE,2,1.8,1.8,1.8,1.6,1.5,1.4,1.3,1.1,1.3,1,1.1,1.1,1.1,,,,
DNK,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0,0.2,0.2,0.1,0.1,,,,
DOM,,0.4,0.3,,,0.2,,,0.2,0.1,0.2,0.1,0.2,,,,,
ECU,,,,,0.4,0.6,0.5,0.6,0.6,0.4,0.3,0.4,,,,,,
