ISO,1990,1995,2000,2005,2010
PRY,67.14,98.2,141.25,220.54,224.64
PER,97.2,182.1,250.52,329.92,243.03
PHL,0.01,0.1,1.21,4.41,13.88
POL,12.53,38.28,21.2,18.18,15.1
PRT,55.65,161.34,199.58,183.7,150.41
QAT,8,12.61,20.84,25.35,29.62
KOR,16.44,15.06,10.6,19.43,21.33
MDA,211.83,314.44,454.31,595.48,581.93
ROU,13.23,48.99,54.35,84.19,87.48
RUS,,1.07,47.85,607.96,828.51
RWA,9384.1,15446.4,13561,10109.1,2972.75
LCA,365.18,334.36,364.18,447.95,370.54
VCT,395.92,951.23,1329.19,1131.7,793.36
WSM,,0,0,,
STP,104.31,1320.29,2852.41,2996.32,1975.07
SAU,5.71,8.94,15.19,19.66,24.75
SEN,318.7,616.82,1048.4,1270.88,1086.27
SRB,53.91,65.15,46.33,43.07,91.24
SYC,60.17,302.06,525.86,544.24,390.98
SLE,100.47,504.34,1441.14,2351.97,2627.79
SGP,29.83,36.4,37.02,28.87,26.99
SVK,0.18,0.99,1.82,2.82,3.61
SVN,1.36,4.48,8.44,12.48,14.72
SLB,,0,0,,
SOM,831.08,1899.12,2568.94,2748.01,3171.29
ZAF,605.71,4300.13,18806.3,35214.9,24148.8
ESP,138.52,286.8,104.41,70.03,50.22
LKA,0.05,0.51,4.44,17.44,27.54
SDN,347.21,971.2,1446.11,1812.45,2062.61
SUR,257.56,815.04,1748.91,2152.7,1690.94
SWZ,2593.39,11266.3,30145.2,52401.8,36883.8
SWE,26.86,32.05,14.9,14.13,12.79
CHE,149.52,235.35,89.41,54.52,52.78
SYR,4.49,6.88,11.76,14.46,17.58
TJK,36.82,55.51,101.49,225.91,376.57
TZA,4561.31,12268.2,17261.9,16806.5,12170.6
THA,412.18,2005.28,2921.5,2108.16,1351.7
TLS,,0,0,,
TGO,1174.09,2624.26,4310.36,5710.32,5172.47
TON,,0,0,,
TTO,149.57,948.98,2219.34,2156.45,1718.19
TUN,18.19,39.09,57.48,76.95,163.39
TUR,0.17,0.78,2.59,6.04,5.35
TKM,35.34,51.8,99.58,215.38,351.42
UGA,16728.4,20284.2,17993.4,13698.1,10564.1
UKR,0.04,6.38,163.74,1224.59,1685.9
ARE,30.47,48.59,81.83,95.46,117.55
GBR,24.62,35.33,23.35,21.87,23.32
USA,154.6,250.29,135.16,116.91,102.25
URY,95.38,130.46,133.21,136.32,124.65
UZB,12.38,37.06,74.93,153.91,209.84
VUT,,0,0,,
VEN,38.81,183.62,482.03,657.93,817.58
VNM,,7.36,42.31,141.1,216.21
YEM,17.73,24.37,21.55,23.19,31.71
ZMB,13875.3,28993,36028,34165.4,15243.7
ZWE,9220.75,21853.3,35693.7,41237.7,22511
HIA,112.882,224.132,256.957,322.188,374.449
LIA,2302.47,4453.57,6355.86,6993.3,4776.31
LMA,953.563,1997.33,3501.2,5168.18,3573.35
UMA,316.646,922.639,2058.69,2744.18,1553.19
HIM,29.83,40.96,32.29,28.58,28.93
LIM,730.68,2029.2,3431.43,3533.49,2479.63
LMM,67.14,74.31,163.74,440.53,464.75
UMM,54.95,83.25,104.07,147.02,166.32
HWW,,106.913,65.6809,127.246,147.606
LIW,,3871.02,5604.84,6057.75,4097.06
LMW,,519.328,966.358,1287.04,1098.26
UMW,,258.321,645.657,1029.23,749.237
WLD,,635.1,1082.52,1399.42,1097.53
EAS,,87.62,164.27,179.64,168.02
ECS,,17.03,59.98,414.57,557.74
LCN,,416.88,441.75,439.01,346.91
MEA,,33.43,55.02,70.23,72.56
SAS,,63.31,203.08,369.83,365.65
SSF,,5533.36,9316.01,11235.4,7670.65
# Series: MTRHIVFE,,,,,
"# Name: DALYs per 100,000, HIV/AIDS, female",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
