ISO,1990,1995,2000,2005,2010
AFG,7892.22,8212.91,8278.5,7908.61,7137.31
ALB,1643.67,1684.43,1957.39,2099.53,1850.31
DZA,2150.94,1942.9,1773.85,1634.02,1484.39
AND,1197.36,1099.05,973.54,877.87,837.82
AGO,1567.7,1599.73,1640,1462.51,1393.8
ATG,1486.23,1380.42,1225.55,1156.96,1110.34
ARG,1375.66,1193.57,1213.57,1090.17,1044.1
ARM,2897.04,3098.07,2758.39,2334.22,2113.65
AUS,1584.3,1248.49,946.1,734.96,688.39
AUT,1763.23,1635.11,1358.39,976.53,842.15
AZE,4177.42,4468.23,3918.46,3420.43,2915.82
BHS,1623.29,990.78,557.92,447.17,566.68
BHR,3815.45,2880.06,2134.87,1493.09,1071.66
BGD,577.85,634.33,602.86,730.21,719.57
BRB,1342.07,1194.34,1061.68,1011.45,942.33
BLR,3479.83,4162.07,4424.91,4291.4,3834.67
BEL,1374.09,1169.09,1042.65,879.68,839.26
BLZ,1990.77,2191.92,2050.91,1635.52,1580.29
BEN,1295.43,1292.18,1326.25,1266.29,1285.93
BTN,1294.61,1370.5,1362.32,1344.74,1254.12
BOL,2015.95,2002.74,1847.29,1665.57,1532.59
BIH,2502.18,2604.94,2180.56,1940.29,1729.06
BWA,988.99,991.27,1073.9,859.56,587.17
BRA,1922.09,1822.45,1615.18,1431.01,1329.12
BRN,1608.59,1470.72,1218.75,1248.1,1273.68
BGR,2868.53,3044.48,3036.36,2587.1,2294.23
BFA,889.35,925.21,990.95,1163.42,1364.95
BDI,1800.83,1658.01,1548.83,1594.33,1567.57
KHM,2876.58,2837.63,2685.36,2559.22,2446.16
CMR,1499.52,1466.57,1460.43,1361.9,1347.21
CAN,1449.39,1245.15,1019.37,859.44,814.59
CPV,919,835.76,751.04,675.56,629.76
CAF,2175.58,1991.74,1697.31,1582.27,1617.49
TCD,1306.97,1292.09,1346.57,1274.91,1236.91
CHL,1188.32,958.63,816.19,704.06,611.53
CHN,1005.31,1048.17,1101.71,999.71,912.55
COL,1985.57,1878.45,1550.05,1380,1265.26
COM,1774.81,1582.69,1346.66,1301.1,1320.91
COG,2017.62,2159.66,1966.19,1818.53,1803.82
CRI,1328.57,1323.12,1156.5,982.28,874.17
CIV,1326.41,1315.07,1365.01,1317.67,1324.59
HRV,2401.68,2128.19,1811.21,1616.19,1441.35
CUB,2225.18,2210.31,1911.44,1681.88,1483.14
CYP,1572.97,1519.99,1359.78,1060.29,943.16
CZE,2803.1,2363.71,1909.93,1615.57,1416.78
PRK,1445.81,1510.05,1470.02,1442.44,1382.25
COD,1597.47,1532.31,1486.41,1524.38,1596.59
DNK,1730.1,1473.88,1122.4,867.91,813.37
DJI,1447.91,1348.63,1256.6,1265.94,1216.34
DMA,1615.11,1388.26,1107.69,937.86,798.03
DOM,2277.77,2042.82,1861.66,1916.38,2038.97
ECU,1066.33,1033.07,1129.62,947.5,792.37
EGY,2875.59,2745.72,2859.01,3056.21,2961.21
SLV,1574.71,1604.52,1678.27,1556.65,1493.51
GNQ,1852.89,1773.97,1469.62,1155.75,1019.99
ERI,1709.41,1563.51,1439.82,1393.19,1405.34
EST,3243.88,3256.97,2758.56,2146.95,1703.48
ETH,900.75,847.26,728.7,850.17,807.85
FJI,2214.51,2376.27,2506.89,3161.55,3393.43
FIN,1842.52,1473.46,1224.19,988.33,851.52
FRA,781.64,668.75,593.92,498.26,463.81
GAB,1415.62,1392.7,1275.92,1229.76,1209.22
GMB,1769.44,1697.82,1613.2,1503.6,1370.28
GEO,3633.84,3550.33,2949.29,2653.7,2466.7
DEU,1771.64,1479.36,1254.91,974.8,842.52
GHA,1488.3,1546.95,1720.78,1524.05,1363.36
GRC,1373.9,1242.27,1212.1,1103.86,1018.89
GRD,2271.39,2042.03,1601.81,1673.57,1618.15
GTM,1404.37,1336.79,1341.07,1312.47,1283.37
GIN,1729.28,1673.4,1627.09,1549.11,1627.11
GNB,1648.34,1569.18,1580.99,1724.53,1740.2
GUY,2869.01,3050.67,2571.27,2829.96,2875.72
