ISO,1990,1995,2000,2005,2010
AFG,555.52,565.31,560.96,460.39,338.41
ALB,112.59,90.75,73.31,59.35,51.23
DZA,147.71,131.25,124.07,102.72,84.45
AND,28.34,25.22,22.93,21.73,18.82
AGO,1325.59,1283.75,1112.46,899.68,659.86
ATG,122.25,119.67,92.18,85.07,74.61
ARG,105.47,102.9,94.67,88.81,83.05
ARM,98.93,100.74,77.38,66.74,57.11
AUS,28.04,26.72,21.99,19.65,18.03
AUT,30.17,25.36,21.5,18.85,17.11
AZE,185.86,202.74,166.6,126.2,91.74
BHS,225.4,259.59,231.58,192.43,164.81
BHR,69.73,60.04,56.82,60.5,50.77
BGD,543,432.3,325.06,272.86,239.94
BRB,133.41,131.37,109.75,101.04,89.75
BLR,47.45,54.32,56.93,53.86,43.6
BEL,44.95,42.29,41.08,35.43,32.78
BLZ,186.46,193.11,230.85,204.64,183.7
BEN,828.72,801,802.91,733.06,625.01
BTN,466.35,373.19,294.96,234.71,197.42
BOL,424.91,346.04,282.96,238.49,211.38
BIH,63.4,62.81,37.89,30.77,26.67
BWA,445.82,691.38,1022.66,821.05,368.89
BRA,194.83,174.74,137.7,120,109.96
BRN,59.55,58.48,57.19,56.08,59.17
BGR,63.8,60.66,55.18,46.79,42.89
BFA,1057.43,1146.11,1071.35,996.54,867.07
BDI,1162.49,1352.68,1471.68,1253.68,986.35
KHM,583.67,567.91,539.16,387,277.88
CMR,693.23,855.81,944.85,899.31,714.78
CAN,43.16,42.07,30.73,26.37,25.67
CPV,315.23,314.41,272,228.51,177.85
CAF,1404.47,1578.28,1804.05,1878.04,1694.18
TCD,967.83,1033.69,1096.38,1054.95,907.87
CHL,133.47,104.6,78.29,61.99,58.58
CHN,120.84,100.85,79.84,63.2,47.65
COL,102.97,103.85,113.95,112.23,101.63
COM,634.26,613.8,630.08,577.43,496.39
COG,996.94,1097.21,1076.63,931.25,684.5
CRI,70.96,65.99,52.81,44.96,42.74
CIV,882.48,1095.42,1115.81,1133.6,910.33
HRV,48.8,43.3,37.91,33.8,24.3
CUB,68.7,74.76,66.82,59.65,53.6
CYP,50.49,52.7,40.32,29.66,26.4
CZE,40.49,34.62,30.82,28.5,26.64
PRK,156.49,3617.16,141.69,132.23,124.15
COD,985.78,1051.01,1084.76,1023.01,930.62
DNK,42.47,41.76,32.77,31.5,28.22
DJI,482.13,536.01,602.74,559.57,476.52
DMA,167.49,156.02,126.03,111.87,111.97
DOM,189.8,174.99,155.17,145.51,106.92
ECU,188.39,160.78,155.86,131.89,109.32
EGY,204.36,153.97,114.84,98.83,89.63
SLV,214.68,180.43,154.22,132.73,106.14
GNQ,1359.68,1256.37,983.91,726.21,695.82
ERI,1021.06,814.3,748.54,710.25,658.5
EST,53.85,70.35,65.45,67.22,53.64
ETH,1140.33,1065.56,966,777.41,615.62
FJI,192.68,182.5,161.36,137.06,129.33
FIN,50.74,47.57,39.36,26.71,20.08
FRA,45.7,47.2,36.97,29.26,27.08
GAB,660.07,719.42,851.05,889.52,723.27
GMB,678.32,688.34,639.58,616.38,578.8
GEO,107.32,107.66,86.77,73.48,67.09
DEU,36.84,31.9,28.31,24.93,23.34
GHA,736.11,735.48,664.95,644.59,527.09
GRC,36.53,37.44,36.84,37.56,34.05
GRD,175.5,146.95,142.47,141.71,113.39
GTM,534.42,415.17,334.88,283.03,255.82
GIN,893.48,852.32,875.67,768.72,680.49
GNB,973.91,971.35,964.92,946.77,810.65
GUY,258.05,273.8,312.95,316.24,215.1
HTI,759.09,687.07,575.66,487.85,375.28
HND,225.48,225.98,215.22,178.28,157.18
HUN,53.55,44.81,34.72,27.68,22.97
ISL,45.57,43.39,31.37,26.24,24.51
IND,573.49,514.78,476.72,436.11,361.8
IDN,403.34,323.58,287.2,269.33,231.73
IRN,108.97,86.03,71.05,67.94,62.13
IRQ,106.28,102.84,93.13,91.2,89.68
IRL,61.52,59.76,56.92,41.83,34.43
ISR,37.37,34.46,32.39,28.65,25.47
ITA,31.73,34.07,24.67,20.06,18.29
JAM,107.87,125.03,169.5,161.48,109.54
JPN,68.7,68.41,62.41,56.06,51.4
JOR,71.51,63.89,58.94,46.13,38.75
KAZ,145.97,198.01,182.07,145.35,109.74
KEN,648.34,797.27,933.81,840.28,639.1
KIR,645.47,565.74,427.77,359.66,308.67
KWT,56.14,58.84,49.91,45.88,46.94
KGZ,180.11,181.26,164.86,156.5,147.99
LAO,677.69,571.09,498.03,429.3,362.86
LVA,51.12,79.22,65.72,65.53,55.93
LBN,76.14,62.34,51.25,43.19,37.69
LSO,663.27,774.48,1257.1,1682.23,1380.7
LBR,901.85,953.13,930.16,811.17,779.83
LBY,86.48,58.02,64.01,63.43,64.74
LTU,40.14,54.6,46.59,49.91,37.79
LUX,35.68,32.33,32.16,28.11,22.39
MKD,80.3,60.95,40.92,35.36,27.69
MDG,656.53,610.3,531.69,514.9,481.89
MWI,1086.62,1295.58,1435.14,1461.95,1056.34
MYS,151.06,152.06,149.46,146.59,143.95
MDV,241.22,170.56,135.05,86.04,62.38
MLI,970.16,918.82,903.66,777.57,665.64
MLT,37.69,39.79,44.62,37.5,34.83
MHL,321.18,290.56,269.1,237.31,207.77
MRT,638.44,632.55,618.22,575.72,494.42
MUS,176.02,167.23,145.46,130.66,123.91
MEX,189.49,144.25,115.37,94.9,74.78
FSM,435,363.95,293.73,253.24,241.52
MNG,279.02,235.77,197.37,175.91,148.59
MNE,42.25,40.61,40.77,32.54,26.82
MAR,263.5,223.15,186.26,161.38,138.1
MOZ,1125.94,1122.95,1293.95,1370.42,1155.78
MMR,805.88,735.26,679.95,622.4,493.07
NAM,522.36,616.13,949.1,1203.39,606.78
NPL,571.73,472.21,379.82,322.33,286.23
NLD,38.53,41.17,40.3,34.8,30.22
NZL,42.22,32.07,22.18,18.01,16.44
NIC,208.01,164.98,127.04,106.11,91.67
NER,1182.9,1094.2,972.76,818.64,771.08
NGA,794.89,840.5,845.63,794.74,675.88
NOR,50.37,42.65,36.91,31.47,29.36
OMN,171.43,147.76,132.09,120.51,93.61
PAK,442.8,424.03,378.14,339.42,310.08
PAN,120.72,129.27,126.19,113.1,94.75
PNG,964.85,923.62,871.66,825.78,674.37
PRY,126.7,127.35,125.65,120.64,110.35
PER,321.84,274.03,209.04,178.02,151.18
PHL,358.17,342.54,320.59,288.93,252.14
POL,62.92,55.8,44.06,39.23,33.73
PRT,59.76,65.59,65.99,57.98,50.18
QAT,42.94,39.94,35.15,30.56,26.22
KOR,72.95,54.19,47.74,37.85,34.92
MDA,83.31,102.79,95.47,103.06,95.78
ROU,91.13,92.48,78.29,65.28,51.26
RUS,75.19,102.47,107.71,134.55,114.66
RWA,1050.69,1385.35,1148.34,808.7,520.23
LCA,154.2,118.46,97.42,103.74,88.78
