ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ARG,,,,,,,,,,,,,,,,,,15.5
AUS,12.4,12.2,13.5,13.1,12.9,12.5,14.9,15.4,16.1,16,15.3,14.5,14.5,13.7,16.9,15.9,,
AUT,1.6,1.3,1.3,2.8,2.6,1.8,1.5,1.5,1.8,1.1,2.4,2.3,3.2,2.4,2.4,3.3,2.1,2.2
BEL,8.8,10.2,10.8,12.2,10.9,7.9,10,6.5,7.8,8.4,7.5,6.9,6.2,8.2,5.4,5.4,5,4.3
CAN,12.2,14.5,11.6,10.8,9.7,8.7,8.5,9,9.4,9.1,8.9,7.8,7.4,7.4,9.2,9.9,10,9.9
CZE,,,,0.4,0.3,0.7,0.5,0.3,0.5,0.9,0.7,0.6,0.9,0.5,1.3,1.4,1.7,1.5
DNK,4.9,2.6,2.9,4.6,2.8,3.2,3.9,5.1,4.9,3.2,5.3,4,2.9,3.1,4.1,4.7,4.2,4.7
EST,,,,,,,,,,,0.7,2.2,0.6,0.5,2.4,1.3,1.2,1.3
FIN,,10.6,5.9,7.7,7.6,7.9,8,7.9,7.6,8.6,8.3,8,6.6,7.9,9.6,10.1,9.3,8.6
FRA,11.7,12.1,12,9.5,8.8,8,7.2,6.4,7,6.1,7,8.8,7.8,9.6,7.8,8.4,8.5,8.1
GEO,,,,,,,,,,,,,,,3.5,3.8,,
DEU,1.3,1.8,1.8,2.4,2,1.9,2.3,1.9,2.7,2.9,4.3,4.7,4.7,4.7,3.5,3.7,3,2.2
GRC,2.3,2.5,2.8,3.3,3.6,2.7,2.4,2.7,2.2,4,4.7,5.2,4.9,6.2,5,6.6,6.6,6
HUN,,,,1.2,0.8,0.7,0.7,1,0.6,0.4,0.9,0.8,1.3,1.2,1.6,1.8,3.2,3.8
ISL,3.5,2.1,2,0.7,1.7,1.6,1.1,2.1,,,,,,,,,,
IRL,4.1,3.5,3.4,3.1,2.4,2.1,1.9,1.8,2.5,2.2,,1.7,2.1,1.6,4.7,7.7,9.3,9
ISR,5.7,5.9,5,6.4,6.2,6.3,6.2,8.6,10,10.2,10.2,9.3,8.9,9.5,9.6,8.8,8.3,5.1
ITA,3.9,4.2,4.5,4.3,4.8,4.6,3.9,3.7,3.9,7.6,8,9.2,9.8,11.1,12.1,15,14.2,15.9
JPN,1.2,1.4,1.7,2.3,2.9,3,3.1,8.1,7.7,7.6,7.7,6.5,7.1,7.6,9.8,10.2,9.1,7.5
LUX,1,1.1,2.4,1.3,2.6,4.1,2.5,0,1.3,1.5,1.5,4.6,3.3,1.4,2.5,1.6,2.9,4
MNG,,,,,,,,,6.6,,,,4.7,4.7,4.4,3.8,3.3,
NLD,3.6,3.1,3.4,2.5,2.3,2.2,1.9,1.6,3,3.6,4,4.6,3.7,2.4,3.9,3.4,3.9,5.2
NZL,10.2,10.7,13,12.9,12.8,1.6,11.3,11.6,11.2,9.2,8.3,7.8,8.8,9.5,11.3,10.3,10.1,11.1
NOR,8.4,6.7,3,3.1,3.1,2.5,2.5,3,3.5,4.2,4,3.4,2.5,1.8,1.9,2.2,2.8,2.3
POL,,,,,,,2.9,3.6,4.7,4.2,3.8,3.2,2.2,1.4,2.4,2.4,2.3,3
PRT,1.9,1.9,2.5,3.2,2.9,3.7,1.7,1.6,3.1,3.1,3.8,4.3,4.4,5.2,5.2,7.3,6.6,7
RUS,1.2,1.2,0.6,0.8,0.3,0.1,0.2,0.2,,,,,,,,,,0.3
SVK,0.3,0.5,0.3,0.3,0.7,0.4,0.4,0.5,0.4,0.5,1,0.8,0.7,1,1,4,3.4,3.5
SVN,,,,,,,,,,,0.9,0.7,0.7,0.4,1.9,1.3,2,1.3
ESP,3.2,3,3.6,3.6,4.3,4.3,3.7,4.3,4.3,4.7,6.9,7.3,6.7,7.6,9.2,11.5,12.6,13.9
SWE,13.1,14.7,14.3,13.1,11.2,10,8.9,9,10.6,12,10.5,10.5,10.5,10.1,11.3,10.6,10.3,11.2
TZA,,,,,,,,,,,,0,,,,,,
TUR,0,0.1,0,0,0,0.1,,,0.1,0.1,,,,,,,,
GBR,3.6,3.8,3.8,3.6,3.3,3.3,3.4,2.9,3.1,2.5,3,3.6,3.9,,5.7,6.4,7.5,8
USA,,,,2.5,1.9,1.8,2.1,2.1,2.3,2.5,2.5,2.1,2.1,2.4,3.4,4.1,4.4,4.4
