ISO,2010
ARG,141
AUS,152
BGD,187
BRA,643
BGR,144
CMR,2
CAN,1168
CHL,465
CHN,64
CRI,34
COD,420
DNK,5
DOM,57
ECU,87
EGY,96
EST,24
ETH,45
FJI,15
FIN,183
FRA,2
DEU,78
GHA,34
HUN,58
IND,1676
ISR,167
JAM,33
JPN,182
JOR,98
KEN,35
LBN,53
LTU,27
MDG,37
MWI,168
MUS,164
MEX,99
MAR,47
MOZ,36
NAM,205
NZL,7
NGA,68
NOR,31
PAK,380
PER,136
PHL,32
POL,712
KOR,46
ROU,15
RUS,20
ZAF,3170
ESP,431
SWE,188
UGA,9
UKR,24
GBR,517
USA,163
VEN,20
ZMB,23
ZWE,139
# Series: TMNCPPDE,
"# Name: Total men in news company positions, production and design",
"# Definition: Total men in news company positions, production and design",
# Source: International Women’s Media Foundation (IWMF),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
