ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DZA,,,,,,,,,,31.9,,,,,,,26.8,
ATG,,,,,,,,18.6,,,,,,,,,,
ARG,,,,,,,,34.1,32.4,33.3,31.6,29,,,,20.1,18.5,27.7
ARM,,,,,,,,,,,,,8.7,7.4,6.9,6.7,6.4,
AUS,36.9,,43.8,41.9,,30.8,38.9,36.5,35.4,33.4,32.5,30.6,29.5,28,,,,
AUT,33.7,30.7,28,26.7,25.9,24.8,23.3,22.9,23,19.9,19.7,21.8,23.1,21.4,20.2,19,18.9,18.1
AZE,,,,,,,,,,,,,4.3,3.9,,,13.2,13.2
BHS,17.6,21.5,17.2,18.3,,,11.4,9.8,,,,7,,,,,12.2,
BHR,,,,,,,,,,,,,,,,17.8,,
BRB,,,18,,,,,,13,,,,,,,,,
BLR,,,,,,,,,,,,,,,2.2,,,
BEL,31.2,29,27.5,28.4,28.3,26.9,26.2,25,24.7,24,21.8,21.3,21,19.7,18.4,18.9,17.8,17.1
BLZ,50.9,39.2,53.7,49.1,51.1,,,,,,40,,,,,,,
BOL,,40.5,45.7,,,45.4,,,,,44.1,,,39.3,37.3,,,
BIH,,,,,,,,,,,,26.7,25.9,26.6,25.7,22.7,22.9,22.7
BWA,,,,,,,,,,,,60.7,,,,,,
BRA,15.2,16.6,16.6,17.5,17.9,,,,,,,39.5,37.8,,,,31.7,
BGR,,,,,,21.7,19.1,19.3,18.2,19.2,17.6,15.5,14.9,14.7,14.1,13,12.4,12
CAN,18.8,17.5,17.1,16.7,16.1,15.6,14.8,14.3,13.7,13.2,12.2,12.6,11.8,11.4,,,,
CHL,,,,,,,,,,,,19.7,20.2,19.7,,,19.2,
COL,,24.7,21.9,22.4,,,,,,,27.2,,25.2,40.6,25.8,40.7,24.2,
CRI,47,54.4,55.7,39.3,54.5,55,52.7,51.2,49.3,49,34,,31.8,30.1,29.5,32.1,31.1,
HRV,,,,25.7,,,21.8,23.3,24.8,23.7,23.5,20.7,20.3,20.1,19.1,18.9,19,16.4
CUB,,,,,,,,,,,,25,23.3,23.3,,,,
CYP,,,,,30.4,29.3,29.6,27.8,27.6,29.1,25.9,23.5,20.7,20.2,21.7,22,19.6,17.5
CZE,,15.8,,13.4,12.9,13.5,13.1,11.8,11.1,10.8,9.5,9.5,9.2,9.1,8.4,7.9,7.2,6.9
