ISO,2011
AFG,4.92539
ALB,5.99487
DZA,0.488659
AGO,7.33979
ARG,7.8105
ARM,19.4945
AUS,15.2624
AUT,7.82386
AZE,15.3295
BHR,6.20265
BGD,22.3213
BLR,15.6775
BEL,12.7126
BEN,5.17142
BOL,17.5805
BIH,12.651
BWA,4.93826
BRA,6.12624
BGR,7.37659
BFA,2.87396
BDI,0.530038
KHM,20.088
CMR,3.41277
CAN,17.8248
CAF,0.948311
TCD,6.04805
CHL,5.87437
CHN,6.1334
COL,10.5626
COM,5.84575
COG,1.51898
CRI,7.84029
HRV,14.9271
CYP,24.6996
CZE,8.77282
DNK,19.2498
DJI,3.8183
DOM,12.0522
ECU,9.93252
EGY,2.74875
SLV,2.81524
EST,7.29905
FIN,19.4841
FRA,17.3512
GAB,1.3232
GEO,12.2125
DEU,10.9247
GHA,5.84248
GRC,5.06699
GTM,11.1845
GIN,1.48035
HTI,10.0175
HND,6.45218
HUN,10.2245
IND,6.74284
IDN,8.15107
IRN,30.2768
IRQ,4.64817
IRL,14.3881
ISR,15.1687
ITA,3.19675
JAM,7.63612
JPN,3.50921
JOR,3.56667
KAZ,14.3921
KEN,6.78829
KSV,5.55235
KWT,17.0629
KGZ,11.3037
LAO,17.2237
LVA,8.19399
LBN,8.48406
LSO,2.68014
LBR,5.7114
LTU,5.5746
LUX,16.0191
MKD,10.0849
MDG,1.61649
MWI,11.6894
MYS,10.2767
MLI,1.85873
MLT,7.4375
MRT,7.25736
MUS,9.00216
MEX,6.68829
MNG,24.3782
MNE,20.1637
MAR,3.62218
MOZ,5.39607
NPL,9.64993
NLD,9.15163
NZL,25.439
NIC,6.59251
NER,1.55522
NGA,1.9514
OMN,6.17217
PAK,1.93512
PAN,8.30125
PRY,12.9303
PER,12.3543
PHL,12.8403
POL,7.73783
PRT,6.45556
QAT,9.84632
KOR,12.8798
MDA,6.55609
RUS,7.42988
RWA,7.95052
SAU,1.39573
SEN,2.4725
SRB,14.4048
SLE,6.47705
SGP,6.27649
SVK,10.3377
SVN,12.0891
SOM,0.786751
ZAF,6.47027
ESP,9.67445
LKA,19.3956
SDN,1.81927
SWZ,10.0052
SWE,22.4691
SYR,11.4973
TJK,3.21853
TZA,6.86595
THA,17.9343
TGO,4.29252
TTO,7.08793
TUN,2.78062
TUR,2.41248
TKM,1.06607
UGA,8.6123
UKR,8.04252
ARE,7.92307
GBR,11.2421
USA,18.2711
URY,13.6855
UZB,1.23603
VEN,1.49087
VNM,15.2362
YEM,0.740602
ZMB,7.84972
ZWE,4.24718
WLD,8.13992
HIC,12.0117
LIC,10.6257
LMC,6.77016
UMC,6.94434
SAS,7.8945
# Series: LFIPFEIN,
"# Name: Loan from a financial institution in the past year, Female",
# Definition: Share of females age 15+ that received a loan from a financial institution in the past year,
# Source: Global Findex,
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
