ISO,2010
AFG,4361.33
ALB,864.66
DZA,1207.73
AND,668.09
AGO,1017.4
ATG,1155.74
ARG,877
ARM,1230.18
AUS,610.83
AUT,646.18
AZE,1283.62
BHS,709.42
BHR,1484.61
BGD,533.56
BRB,1237.83
BLR,1716.45
BEL,768.71
BLZ,1411
BEN,595.99
BTN,930.53
BOL,1054.66
BIH,1183.68
BWA,590.14
BRA,1018.43
BRN,1316.15
BGR,1398.36
BFA,898.94
BDI,1070.15
KHM,1041.41
CMR,1037.68
CAN,726.28
CPV,612.41
CAF,957.62
TCD,785.52
CHL,553.5
CHN,684.97
COL,803.66
COM,913.74
COG,1388.17
CRI,563.37
CIV,1049.91
HRV,928.6
CUB,1068.91
CYP,842.28
CZE,922.02
PRK,942.97
COD,1185.49
DNK,751.09
DJI,841.12
DMA,813.55
DOM,1411.38
ECU,637.49
EGY,1610.84
SLV,888.39
GNQ,792.72
ERI,1107.31
EST,887.83
ETH,702.56
FJI,3264.36
FIN,613.33
FRA,524.6
GAB,1007.9
GMB,871.5
GEO,1120.93
DEU,652.21
GHA,865.42
GRC,654.48
GRD,1625.15
GTM,776.36
GIN,848.21
GNB,1073.14
GUY,2385.61
HTI,2318.18
HND,1194.08
HUN,1186.72
ISL,509.82
IND,1040.27
IDN,1228.28
IRN,1259.7
IRQ,2159.01
IRL,762.89
ISR,730.68
ITA,674.31
JAM,1287.49
JPN,474.71
JOR,2037.79
KAZ,2000.77
KEN,507.23
KIR,2634.34
KWT,1477.84
KGZ,1477.32
LAO,1265.75
LVA,1325.91
LBN,1353.72
LSO,1306.62
LBR,961.75
LBY,1878.15
LTU,1219.91
LUX,679.15
MKD,1335.35
MDG,1152.91
MWI,952.6
MYS,1211.5
MDV,450.51
MLI,1297.49
MLT,806.84
MHL,3349.75
MRT,1180.28
MUS,1648.72
MEX,1015.27
FSM,2755.29
MNG,1056.12
MNE,889.51
MAR,1718.57
MOZ,449.48
MMR,1063.29
NAM,1249.77
NPL,754.96
NLD,598.8
NZL,698.93
NIC,887.29
NER,900.7
NGA,714.16
NOR,688.3
OMN,1394.55
PAK,1340
PAN,677.97
PNG,2151.93
PRY,1248.4
PER,573.76
PHL,1268.53
POL,893.28
PRT,743.85
QAT,1111.01
KOR,644.91
MDA,1623.36
ROU,1265.72
RUS,1735.82
RWA,722.17
LCA,1231.03
VCT,1431.07
WSM,1343.01
STP,611.63
SAU,1421.72
SEN,756.32
SRB,1217.73
SYC,1588.3
SLE,850.9
SGP,926.72
SVK,1185.95
SVN,680.18
SLB,3044.62
SOM,834.76
ZAF,1181.48
ESP,626.77
LKA,849.17
SDN,454.35
SUR,1117.18
SWZ,1718.37
SWE,631.69
CHE,605.53
SYR,1390.25
TJK,1560.45
TZA,547.46
THA,729.88
TLS,1303.85
TGO,761.54
TON,1385.43
TTO,1843.82
TUN,1236.3
TUR,1392.81
TKM,1817.09
UGA,676.62
UKR,1644.23
ARE,1477.78
GBR,684
USA,856.74
URY,855.37
UZB,1878.44
VUT,2442.65
VEN,842.23
VNM,394.19
YEM,1804.87
ZMB,1035.7
ZWE,979.68
HIA,892.582
LIA,1047.4
LMA,1327.76
UMA,1277.9
HIM,751.09
LIM,913.74
LMM,1228.28
UMM,1217.73
HWW,851.994
LIW,928.666
LMW,1095.37
UMW,872.858
# Series: PHIAFEDR,
"# Name: Risk factor, Physical inactivity, female",
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/cause of disease or death",
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
