ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
TJK,,,,,,,,,,,,91.01,,,,,,,90.16
TZA,76.67,,,,,84.43,,,,,72.41,,,,,42.84,,,
TLS,,,,,,,,97.26,,,,,81,,,,,73.12,
TGO,,,,69.81,,,,,71.99,,63.58,,,,,64.68,,,
TUN,,,,,89.7,,,,,91.52,,,,,89.45,,,,
TKM,,,,,,,,,,,,,98.72,,,,,96.7,
UGA,,72.6,,,,,70.31,,,,,69.19,,,,,59.29,,
UKR,,,,,74.92,,,,,77.28,,,,,,69.7,,,
USA,,82.26,,,,81.47,,,,86.08,,,,70.33,,,,66.65,
URY,,,,,91.84,,,,,88.29,,,,,89.18,,,,
UZB,,,,,,,,,,,,,90.6,,,,,,
VEN,,,,63.45,,56.31,,,,,,74.69,,,,,,80.28,79.64
YEM,,,,,,,,,,,,65.16,,,,,,64.78,
ZMB,,55.52,,,,,67.81,,,,,70.77,,45.43,,,53.65,,
ZWE,,32.3,,,,,,54.33,,,,,,42.37,,,,,54.38
AME,,,,,,,,,,,,69.814,,,,,,,
ASA,,82.26,,,,81.47,,,,86.08,,,,70.33,,,,66.65,
LCM,,,,,,,,,,,,65.21,,,,,,,
NAN,,82.26,,,,81.47,,,,86.08,,,,70.33,,,,66.65,
LCE,,,,,,,,,,,,57.4095,,,,,,,
NAE,,74.1198,,,,73.4766,,,,77.6262,,,,63.391,,,,59.9856,
# Series: PREVTOUT,,,,,,,,,,,,,,,,,,,
"# Name: Voter turnout, Presidential",,,,,,,,,,,,,,,,,,,
# Definition: Registered voter turnout for presidential elections,,,,,,,,,,,,,,,,,,,
# Source: International Institute for Democracy and Electoral Assistance (IDEA),,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
