ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,2.2,2.4,2.8,2.9,2.9,2.6,2.7,2.4,,,,,
DZA,,,,,,,3.5,,3.7,3,,,,,,,,
ATG,,,,,,,4.7,5.1,5.1,5.1,5.1,5.1,5.1,5.1,,,,
ARG,5.2,5.9,6.1,6,5.9,5.7,5.4,6.2,7.2,6.9,6.5,6.1,5.8,5.7,5.8,5.6,5.4,
ARM,,,,,,,,6,5.4,4.6,4.6,4.5,4.6,4.4,5.3,,,
AUS,9.1,9.2,9.3,9.5,9.4,9.5,10,10.1,9.9,10.2,10.2,10.6,10.4,10.5,,,,
AUT,7.4,7.6,7.9,8,8,7.9,8.2,8.5,8.6,8.7,9.1,8.9,8.6,8.9,,,,
AZE,,,,4.6,4.5,4.6,4.6,4.7,4.6,4.6,4.6,4.5,4.5,4.5,,,,
BHR,,,,,,,2.6,,,,,,,,,,,
BGD,,,,,,,,,1.1,,0.8,,,,,,,
BLR,,,,,,,,,,,,,,,6.6,,,
BEL,10,10.5,10.8,10.8,11.3,11.9,11.8,12.4,12.9,12.1,12.2,12.4,12.2,12.7,,,,
BLZ,,,,,,,,,,,2.7,,,,,,,
BTN,,,,,,,,,0.2,,1,1.3,,,0.8,1.7,0.9,1.4
BOL,,3,3.1,,2,1.6,1.7,1.8,,1.8,1.5,2.1,2.3,,,,,
BWA,,2.7,,3.1,,2.5,3.1,,3,,,2.6,,,,,,
BRA,,,,,,3.3,,3.5,3.5,3.4,3.4,3.5,3.7,,,,,
BGR,,,,,,5.8,5.8,5.8,5.5,5,5.3,5.3,5,,,,,
BFA,,,,,,,,,0.4,,0.5,,,,,,,
KHM,,,,0.5,,0.6,0.4,,,,,,,,,,,
CAN,10.4,10.4,10.1,10.2,10,10.3,10.3,10.6,10.7,10.9,10.7,10.8,10.9,11.1,,,,
CHL,,,,,,,,4.4,,,,,,,,,,
CHN,,,,,,,,,4.4,4.5,4.5,4.5,4.5,4.6,4.7,4.8,4.7,
COL,,,,,,,,22.4,22.4,22.2,21.5,,20.9,19.9,,,,
CRI,,4.6,4.3,4.6,4.3,3.9,3.8,3.3,3,3.1,3.5,3.4,3.3,3.3,,,3.5,
HRV,,5.5,5.6,6,6,5.9,5.6,5.4,5.7,5.6,5.4,5.3,5.6,5.6,,,,
CYP,,,,,4,3.7,4,4.1,4.4,4.4,4.3,4,4.5,4.2,,,,
CZE,5.7,5.5,5.5,5.5,5.8,6.1,6.4,6.4,6.5,6.9,6.9,6.8,6.9,6.6,,,,
DNK,16.6,16.9,17.1,17,17.4,17.7,17.7,17.7,17.7,17.4,17.5,18,18.3,18.2,,,,
DOM,,,,,,,,,,7.3,6.5,3,2.7,,,,,
ECU,,,,,3.1,3.2,2.7,3.4,3.3,3.6,3.4,2.9,,,,,,
EGY,,2.4,2.6,3,3.2,3.1,3.2,3.3,3,2.7,2.6,2.7,2.6,2.6,,,,
SLV,0.2,,2.5,5.6,6.2,6.7,6.3,6.4,7.4,6.8,6.9,7.1,7.4,7.6,7.7,7.2,7.1,7.4
EST,5.6,5.7,5.8,5.6,5.4,5,5.3,5.4,6.1,6.3,5.8,5.8,5.6,4.8,,,,
ETH,,,,,,,,,,,0.2,,,,,,,
FIN,14,14,14.1,14,13.9,13.8,14.4,14.5,14.5,14.7,15.1,15,14.8,15,,,,
FRA,10.2,10.3,10.5,10.5,10.5,10.4,10.5,10.6,11.6,11.9,12.2,12.2,12.3,12.4,,,,
GEO,,,,4.8,4.5,4.9,4.5,3.4,2.7,3.1,3.3,3,3.5,,,,,
DEU,8.6,9.2,9.3,9.5,9.8,9.9,10.1,10.3,10.9,11.3,11.2,11.3,11.3,11.4,,,,
GHA,,,,,,,,,,,,0.8,,,,,,
GRC,4.3,4.4,4.4,4.6,4.6,4.6,4.5,4.5,4.4,5.1,5,5.1,5.4,5.2,,,,
GTM,,,,1.4,,,,,,,,8.5,,,,,,
GUY,,,1.2,,,,,2.3,,,,,,,,,,
HUN,6.3,6.2,6.4,6.4,6.3,6.3,6.1,6.2,6.8,6.9,6.7,6.9,6.6,6.4,,,,
ISL,14.8,14.7,14.7,14,13.9,13.2,13.9,13.8,15.8,14.7,15.2,14.5,14.7,15.2,,,,
IND,,,,,,0.7,,,,,0.8,,,,,0.8,,
IDN,,,,,,0.5,0.6,0.5,0.5,0.6,0.7,0.7,0.7,0.7,,,,
IRN,,2.1,,,,,,,,,2.3,2.2,2.2,2.2,,,,
IRQ,,,,,,,,,,2.2,,2.2,2.8,2.9,,,,
IRL,8.1,8.5,8.7,8.2,7.5,7.9,8.3,9.1,9.6,9.7,9.8,10,10.1,10.6,,,,
