ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
BRA,4.5704,,,4.8688,3.8817,4.0146,3.8849,3.7782,,4.0078,4.5278,4.9528,5.0844,5.4037,5.6215,5.8222,,,
BRN,,,,5.254,4.932,3.7059,,,,,,,,,,2.0466,3.6811,3.272,3.4508
BGR,3.447,3.0842,,3.1527,,,3.4611,3.4759,4.0907,2.4002,4.2473,4.0411,3.8827,4.4354,4.5783,4.0969,,,
BFA,,1.4403,,,,,,,,,4.4326,4.457,4.5991,,,3.8409,3.427,,
BDI,5.0151,4.0832,,,3.4174,2.6455,2.9039,3.0049,,3.745,3.6317,,,5.1936,6.3198,6.7929,5.9978,5.8209,
KHM,,,,1.2591,0.9681,1.6668,1.724,1.7112,,1.7198,,,1.5993,,,2.6039,,,
CMR,,,,,,1.9326,2.61,,3.3018,3.3299,3.1232,2.9557,3.3662,2.9054,3.6499,3.4795,3.1847,,
CAN,6.4773,,,5.6441,5.6853,5.564,5.0887,5.1575,,,4.9313,,4.9181,4.7715,5.0025,5.5047,5.3963,,
CPV,,,,5.4062,5.967,,,7.2001,,6.7583,,5.8487,5.4076,5.518,5.309,5.5673,5.0436,,
CAF,,,,,1.69,1.6126,,1.5196,1.5398,1.6245,1.6364,1.4024,1.3129,1.29,1.3036,1.2046,1.2191,,
TCD,,,2.2734,1.649,3.2279,2.6467,2.4261,,,1.593,1.6948,,,,2.3117,1.9819,2.2579,,
CHL,2.6401,2.88,3.0904,3.4329,3.8405,3.706,,4.0095,3.8516,3.4884,3.2251,3.0238,3.2235,3.7927,4.2413,4.1809,4.0623,4.5215,
CHN,1.8585,1.87,,1.8617,1.9067,,,,,,,,,,,,,,
COL,,,,3.9264,4.4408,3.5112,3.7087,4.2681,4.3251,4.0794,3.995,3.8933,4.0587,3.9098,4.7474,4.8262,4.4475,4.3838,
COM,,,,3.7825,,,,3.8122,,,,,,7.6081,,,,,
COG,4.9103,,,4.0683,,,,3.2083,2.8362,2.2881,1.8358,,,,,6.2208,,,
CRI,3.3116,3.8366,,,4.8679,4.394,4.7061,5.0692,5.0617,4.8946,,4.6544,4.7336,5.0434,6.2819,,,,
CIV,4.3014,4.0562,4.0309,3.7374,4.0357,3.8103,3.8939,4.3967,4.4212,4.414,4.2868,4.2175,4.4164,4.603,,,,,
HRV,,,,,,,,3.8617,3.9258,3.8741,,,4.021,4.3233,4.4199,4.3078,,,
CUB,,,,6.2087,6.7551,7.7049,8.3578,9.5712,9.9408,10.2683,10.5577,9.0573,11.8683,14.0591,13.1252,12.8373,,,
CYP,4.0175,,,,5.1244,5.3489,5.4953,6.0379,7.2851,6.6993,6.9218,7.0165,6.9266,7.3926,7.9408,7.2714,,,
CZE,4.702,4.408,,3.7452,3.845,3.8273,3.9319,4.1491,4.3246,4.1969,4.0762,4.4186,4.0541,3.9155,4.3615,4.2484,,,
COD,,,,,,,,,,,,,,,,2.5031,,,
DNK,7.5952,8.0216,,8.2626,8.1145,8.2902,8.4364,8.4376,8.331,8.4306,8.2987,7.9696,7.8114,7.6821,8.74,,,,
DJI,,,,,7.6295,9.66,7.8054,8.4476,8.8898,9.2647,8.3659,8.2788,8.4062,,,,,,
DMA,,,,7.1606,4.9918,,,,,,,,,,,,,,
DOM,1.0485,1.2347,,,,1.9126,2.0237,1.971,1.8764,,,,2.1881,,,,,2.221,
ECU,2.1374,,,2.3434,1.5984,1.1509,0.8501,,,,,,,,,4.199,4.4554,4.3583,
EGY,4.604,4.6716,,,,,,,4.9456,4.6707,4.7944,4.0018,3.6846,3.7608,,,,,
SLV,,,,2.3199,2.3199,2.5471,,2.8705,2.7591,,2.7325,3.0127,3.0545,3.7417,3.9695,3.4867,3.4175,,
GNQ,,,,1.7794,,0.6774,0.5802,0.603,,,,,,,,,,,
ERI,,1.6386,,4.6206,5.2628,,4.0472,3.5239,3.4786,3.149,,2.127,,,,,,,
EST,6.0996,6.1254,6.4684,6.3198,6.7126,5.3497,5.2406,5.467,5.2885,4.9232,4.8798,,4.7153,5.6134,6.0292,5.6598,,,
ETH,,2.7959,2.7791,,,3.9189,3.7661,3.697,,,,5.5886,5.5481,5.5044,4.6131,4.7338,,,
FJI,,,,5.5126,5.1535,5.8572,5.6171,6.2438,,6.1649,5.122,5.6071,5.8484,4.1285,4.4141,,4.1965,,
FIN,6.9861,7.0632,,,6.0904,5.8927,6.0642,6.2195,6.431,6.4201,6.3028,6.1834,5.8996,6.1,6.813,6.8472,,,
FRA,5.8977,5.8771,,5.8205,5.8152,5.6919,5.5948,5.5891,5.9015,5.8249,5.6725,5.609,5.6151,5.6205,5.9006,5.8647,,,
GAB,,,,3.4197,3.0812,3.8271,,,,,,,,,,,,,
GMB,2.5536,2.5663,,,1.5651,1.4659,1.1581,1.4429,1.3634,1.0345,1.1392,1.2095,1.3085,3.5274,3.0724,4.1561,3.9251,4.0687,
GEO,,,,2.1089,2.1551,2.1811,2.1375,2.235,2.0656,2.9142,2.4843,3.0036,2.6969,2.9196,3.2224,,2.6962,1.9855,
DEU,4.5413,4.6059,,4.5865,,,,,,,,4.426,4.4946,4.5663,5.0574,5.0812,,,
GHA,,,,,4.1104,,5.3544,,,7.5356,7.4221,5.26,5.5199,5.758,5.3173,5.5406,8.141,,
GRC,,,,3.0883,3.2404,3.3786,3.5291,3.6067,3.5907,3.8696,4.0911,,,,,,,,
GRD,,,,,,,,,3.8976,,,,,,,,,,
GTM,1.6048,1.5637,,,,,,,,,,2.984,3.0387,3.1845,,2.8031,2.918,2.967,
GIN,,,,,2.3614,2.5934,2.0819,2.5939,2.371,2.21,1.8491,,,2.4384,3.2161,3.6919,3.0628,2.4714,
GNB,,,,,5.2462,,,,,,,,,,,,,,
GUY,3.6093,,,,8.5611,8.4842,8.5889,8.408,6.9665,5.5262,8.1397,5.0893,3.7523,,3.361,3.661,3.5912,3.194,
HND,3.5788,,,,,,,,,,,,,,,,,,
HUN,4.9394,4.4035,,4.4781,4.6445,4.9558,5.0273,5.2744,5.9134,5.4424,5.4594,5.4393,5.2891,5.0994,5.1197,4.8969,,,
ISL,4.8525,5.286,,6.9573,6.6102,6.6742,6.9699,7.6359,7.5485,7.4713,7.5938,7.5469,7.3605,7.5554,7.8064,7.6,,,
IND,,,2.8279,3.511,4.3393,4.2503,,,3.5511,3.2948,3.1338,3.0907,,,3.2108,3.3196,3.1652,,
IDN,1.0044,1.0786,1.0721,,,,2.46,2.6457,3.218,2.7485,2.8728,,3.0442,2.9019,3.5251,2.9943,2.767,,
IRN,4.3684,3.7555,,,4.5335,4.3847,4.4056,4.9294,4.8207,4.8721,4.723,5.0594,5.4923,4.787,4.4506,4.2588,4.0502,3.7137,
IRL,4.9607,4.8451,,4.386,4.2312,4.2438,4.2463,4.2707,4.3527,4.6693,4.7245,4.7355,4.8998,5.6713,6.4306,6.406,,,
ISR,,,,7.0255,6.7896,6.4829,6.7823,6.9328,6.7932,6.3627,6.1278,6.0992,5.8922,5.9319,5.8499,5.5908,5.6372,,
ITA,4.4823,4.6094,,4.6156,4.6746,4.4459,4.8293,4.5972,4.7206,4.5565,4.4072,4.7063,4.2652,4.5622,4.6951,4.5,,,
JAM,3.7421,4.1611,4.961,,,5.0151,5.4148,5.4285,4.2568,3.9126,4.6171,,5.4914,6.1933,6.1993,6.3682,6.2618,6.1171,
JPN,3.5062,,,3.4262,3.5367,3.6189,3.5713,3.5851,3.6426,3.5986,3.4839,3.4627,3.4637,3.4402,,3.7814,3.7783,,
JOR,,7.476,6.3661,,4.9451,,,,,,,,,,,,,,
KAZ,4.0344,3.9237,4.3734,,3.8926,3.2566,,3.0297,,2.2559,2.2635,2.6268,2.8314,2.5895,3.0607,,,,
KEN,,,,,5.3232,5.1867,5.2062,6.172,6.4943,6.7969,7.3356,7.0498,,,,6.6684,,,
KIR,,,,,10.6302,11.143,11.9881,,,,,,,,,,,,
KWT,,5.8595,5.5825,,,,6.586,6.5505,6.5375,5.5352,4.7382,3.76,,,,,,,
KGZ,6.1564,4.9026,,4.9196,4.0852,3.5084,3.8542,4.4455,4.4754,4.6224,4.8738,5.5499,6.467,5.9132,6.2327,5.8188,6.7906,,
LAO,,2.4298,2.1302,,0.985,1.5037,1.9903,2.8252,,2.413,2.4141,2.9588,3.0784,2.2786,,2.7739,,,
LVA,,5.6243,5.8678,6.2902,5.7257,5.3592,5.479,5.7482,5.3216,5.071,,5.069,5.0021,5.7146,5.6368,5.0295,,,
LBN,2.2246,2.0847,,,1.983,1.9445,2.8415,2.5527,,2.5647,2.6022,2.7283,2.5599,1.9504,1.8039,1.6706,1.6456,2.2026,
LSO,10.051,,13.177,,14.1626,11.492,10.7748,11.8057,15.6142,13.2713,14.791,13.8571,,12.982,,,,,
LBR,,,,,,,,,,,,,,3.2613,,,,2.8207,
LBY,,,,,2.672,,,,,,,,,,,,,,
LIE,,,,,,,,,2.4601,2.4333,,2.0596,1.9208,2.1116,,,,,
LTU,4.7446,4.82,5.4451,6.1087,,,5.8853,5.8392,5.1617,5.1917,4.9041,4.8408,4.6651,4.8957,5.6673,5.4194,,,
LUX,3.6909,3.5302,,,,,3.7452,,,,,,,,,,,,
MKD,4.4927,4.5262,,,,,,3.4978,,,,,,,,,,,
MDG,,,1.8496,1.8706,2.7676,2.9114,3.2503,2.7162,3.0395,3.2643,3.8487,3.2829,3.3699,2.9162,3.163,,2.7758,2.717,
MWI,4.0088,5.3813,,,4.9949,5.248,4.509,,4.2176,,,,,,,4.3564,5.3534,,
MYS,4.3426,4.9138,4.6204,,5.6868,5.9716,7.4845,7.6579,7.5029,5.9239,,4.4858,4.3725,3.9585,5.9742,5.1166,5.9407,,
MDV,,,,,,,,6.2729,5.8972,5.317,5.8807,5.614,5.3531,5.3683,7.6453,,6.8186,,
MLI,,,,2.9797,2.9864,3.6237,3.5031,3.3701,4.1031,4.3108,4.146,,,3.8169,4.3984,4.3066,4.8047,,
MLT,,,,4.4056,,,,4.3113,,4.7918,,,6.3129,5.8462,5.4438,6.9113,,,
MHL,,,,,14.539,,,8.6699,12.24,,,,,,,,,,
MRT,,,2.3437,,2.4329,,2.8395,3.0554,3.1035,2.5169,,2.5246,,3.7779,,4.2585,3.69,,
MUS,,,,,3.9398,3.8153,3.1698,3.1129,4.4844,4.472,4.2016,3.8181,3.3261,3.2038,3.1577,3.6557,3.4114,3.485,
MEX,3.8287,,,3.488,3.617,4.0832,4.3754,4.5834,5.123,4.7721,4.8861,4.7437,4.7318,4.8582,5.2174,5.213,,,
FSM,,,,,6.4098,6.7082,,,,,,,,,,,,,
MCO,1.0646,1.0822,1.2124,1.2088,1.1953,1.2554,,,,1.2439,,,,,1.3288,1.3202,1.5914,,
MNG,,,3.949,5.493,5.1457,5.5504,,7.2108,,4.3257,,,4.6901,,5.1448,5.386,5.4762,,
MAR,5.6024,,,5.3436,5.3857,5.7605,5.5959,5.7977,5.6449,5.5504,,5.497,,5.5602,5.3758,,,,
MOZ,,,,2.3123,3.66,,,,,4.4553,5.2014,5.0068,,,,,,,
MMR,1.2025,,,,0.6197,0.5742,1.2588,,0.6729,,,,,,,,0.7861,,
NAM,,,,,8.1261,7.8864,6.9129,6.7624,6.1151,,,6.0378,,6.432,,8.3656,,,
NPL,,,,2.8929,2.8933,2.9752,3.7084,3.1528,3.1144,3.1719,3.3646,3.6054,3.5172,3.8052,4.6638,4.717,,,
NLD,4.9432,4.8437,,4.9393,4.8952,4.9586,5.0581,5.177,5.4194,5.4557,5.4824,5.4579,5.2919,5.475,5.9206,5.9792,5.931,,
NZL,5.7944,6.4477,6.2167,,6.7102,,6.6415,6.479,6.4988,6.574,6.3351,6.0003,5.9941,5.5916,6.4187,7.1697,7.0871,7.3845,
NIC,,,,2.2258,2.9236,3.0016,,2.391,2.422,,,,,,,4.574,,,
NER,2.8522,2.595,,,3.2286,3.1895,2.8672,3.0637,2.4016,,,3.3341,4.021,3.6629,4.526,3.7334,4.2054,,
NOR,7.8564,7.2879,7.4481,7.5081,7.1084,6.581,6.9525,7.5767,7.5476,7.424,6.974,6.4867,6.6583,6.401,7.241,6.8715,,,
OMN,3.4133,3.1845,3.3568,4.1123,4.006,3.1422,3.9201,4.3452,3.9135,4.0431,3.5373,3.9026,,,4.3238,,,,
PAK,2.8168,2.8106,3.0223,,2.6115,1.8378,,,,1.9484,2.2544,2.6264,2.6353,2.7462,2.5908,2.2869,2.2218,2.1353,
PLW,,,,,,7.405,7.2335,7.2663,,,,,,,,,,,
PAN,4.7806,4.3352,4.0734,,4.8359,5.0397,4.3474,4.4382,4.4139,3.7892,,,,3.8303,,,3.499,,
PRY,,,,4.3081,4.455,4.5707,4.2504,3.877,3.9492,3.4381,,,3.546,,,3.7677,4.8025,,
PER,,3.0852,,3.2053,3.3513,,2.9298,2.9749,2.8127,2.834,2.7207,2.5476,2.4993,2.6742,2.9168,2.6888,2.5312,2.7605,
PHL,3.0423,3.3629,3.5631,3.8145,,3.2677,3.0266,2.9971,3.0447,2.568,2.4263,2.5338,2.5953,2.693,2.653,,,,
POL,4.4309,6.3975,,4.993,4.6528,5.0114,5.3326,5.4116,5.3497,5.4051,5.4656,5.2538,4.9133,5.0822,5.0919,5.1712,,,
PRT,4.6757,5.1268,,,5.0869,5.2084,5.3889,5.3331,5.3771,5.1456,5.2148,5.0726,5.1006,4.8905,5.7905,5.6239,,,
QAT,,,,3.5777,,,,,,2.1438,,,,2.4534,,,,,
KOR,3.2162,,,3.7377,3.7635,,4.1173,4.0105,4.3684,4.3598,4.1474,4.2176,4.2289,4.8033,5.0498,,,,
MDA,,9.8966,,,4.6626,4.4864,4.8469,5.4979,5.4249,6.7711,7.1627,7.4989,8.2934,8.2373,9.5098,9.1121,8.5597,8.3851,
ROU,,3.3887,,,,2.8863,3.2837,3.5226,3.4427,3.2901,3.4841,,4.2795,,4.2398,,,,
RUS,,,,,,2.9398,3.106,3.839,3.6785,3.5479,3.7719,3.8663,,4.1018,,,,,
RWA,,,,,4.5785,4.0951,5.6661,,,,,,4.3393,3.8501,,5.0032,4.7733,4.7903,5.1105
KNA,3.5003,,,5.363,4.4293,4.7988,4.4481,3.9452,3.8591,4.046,3.9085,4.1554,4.1927,,,,,,
LCA,,,,7.3778,7.2548,,7.1924,,4.4667,4.2709,5.298,5.8512,,5.29,3.754,4.1581,4.4131,4.0994,
VCT,,,,4.741,6.7728,7.8902,,7.7892,8.6273,8.5367,6.3427,,5.669,,5.7116,5.134,,,
WSM,,,,,4.5075,4.0212,4.2943,4.3113,,,,,,5.7735,,,,,
SMR,3.3746,3.369,,,,,,,,,,,,,,,,,
STP,,,,,,,,2.5544,3.3825,3.4716,5.8226,4.9106,6.4998,5.6924,10.2076,9.4794,,,
SAU,5.7284,4.9745,4.6052,8.3383,7.1057,5.9435,7.7663,7.6796,7.146,6.2775,5.4309,5.8912,,5.1378,,,,,
SEN,,,,3.2003,3.1514,3.1575,3.2947,3.3919,3.5094,3.8547,5.137,4.7723,,5.0481,5.5345,5.6,,,
SRB,,,,,,,,,,,,,4.6658,4.8544,5.0314,4.8815,4.822,,
SYC,7.7034,7.836,,5.9921,5.261,,,5.1891,5.3949,,,4.7701,,,,,3.577,,
SLE,,,,,,4.9494,3.4677,3.5863,3.2948,3.1448,2.8359,,2.5592,2.4142,2.7774,2.5912,2.6724,2.8764,
SGP,,,,,,3.3764,3.6089,3.9711,4.0653,3.7171,3.2622,,,2.8124,3.058,3.1672,3.1369,3.2296,3.0461
SVK,4.3974,4.2212,4.224,,4.1766,3.9247,3.992,4.3057,4.2995,4.1936,3.8493,3.7994,3.6215,3.6138,4.0894,4.2307,,,
SVN,5.0022,,,,,,5.863,5.7594,5.798,5.7406,5.6804,5.6673,5.1923,5.1981,5.7035,5.6939,,,
SLB,,,,2.2487,,,,,,,,,5.9272,6.0504,8.0261,7.2741,,,
ZAF,,5.7362,,,6.0274,5.5845,5.2948,5.196,5.0567,5.2809,5.2827,5.2927,5.1767,5.0912,5.5106,5.9625,,,
ESP,4.5673,4.6018,,4.419,4.3764,4.2847,4.2357,4.2496,4.2757,4.2475,4.2266,4.2624,4.3444,4.6186,5.0172,4.9819,,,
LKA,2.9576,3.3436,,3.0514,,,,,,,,,,,2.0559,1.9659,1.9952,1.7231,
SWZ,5.6531,4.9382,,,5.091,5.5085,5.5162,5.0765,6.8051,6.4026,7.4207,8.0616,,7.5187,7.0592,6.9295,8.2549,,
SWE,6.4784,7.2168,,7.5072,7.2525,7.1647,7.0553,7.3627,7.2149,7.0869,6.8863,6.7473,6.5551,6.7563,7.2612,6.984,,,
CHE,5.3506,5.3655,,5.1698,5.1828,5.0804,5.2616,5.5879,5.8266,5.7359,5.5279,5.2766,4.9932,5.1473,5.358,5.2372,,,
SYR,,3.699,,,,,4.3605,5.0469,6.4808,5.3715,,5.346,4.872,4.6009,5.1333,,,,
TJK,2.066,2.043,,2.5287,2.0766,2.3286,2.3766,2.7758,2.4226,2.7721,3.5122,3.4035,3.4133,3.4598,4.0983,4.0068,3.9351,,
TZA,,2.5328,2.4586,2.1759,,,,,,4.6502,4.6108,3.916,5.2488,5.4343,5.3463,6.1812,,,
THA,3.1686,3.5205,4.5556,4.7008,4.9919,5.4104,5.0164,4.0911,3.9774,4.2425,4.2282,4.3373,3.8361,3.7506,4.1255,3.7526,5.7878,,
TLS,,,,,,,,,,,,,,8.1044,11.3455,10.4838,9.4187,,
TGO,,4.4124,,3.9842,4.1857,4.5084,4.1878,4.0173,4.1953,3.6215,3.4069,3.6637,3.6993,3.442,4.1158,4.4232,4.5216,,
TON,,,,5.5909,5.4609,4.9408,4.5326,3.7923,4.1522,3.8987,,,,,,,,,
TTO,3.5586,3.2488,3.3252,2.4389,2.7561,2.7556,3.0653,3.543,3.156,,,,,,,,,,
TUN,6.4298,6.2878,6.679,,6.271,6.202,6.2018,5.7901,6.8167,6.7208,6.4516,6.4388,6.4774,6.289,6.5056,6.2087,,6.1658,
TUR,2.2511,,,0,2.9575,2.5899,2.7118,2.8186,2.9604,3.1174,,2.8625,,,,,,,
UGA,,,,,,2.4617,,,,4.9524,,,,,3.2543,2.5842,3.1622,3.2793,
UKR,,,5.456,4.4488,3.6181,4.1662,4.6805,5.4333,5.6024,5.3083,6.0585,6.2087,6.1512,6.4299,7.3109,,6.1525,,
ARE,,,1.1094,,,,,,,,,,,,,,,,
GBR,5.1102,4.9848,,4.7444,4.4633,4.4673,4.572,5.1233,5.2895,5.1883,5.3755,5.452,5.3717,5.3112,5.5181,6.2272,,,
USA,4.9416,,,4.8155,4.8468,,5.4552,5.4044,5.5642,5.3085,5.0728,5.3881,5.2457,5.3026,5.249,5.4203,,,
URY,2.5214,2.8699,,2.2434,,2.4226,2.801,2.3222,2.0682,2.4995,2.7148,2.8803,,,,,4.4986,,
VUT,,,,7.6408,6.1628,7.0036,8.9512,8.1318,8.4417,,,,,5.783,5.0129,,,,
VEN,,,,,,,,,,,,3.6691,3.6273,,6.8747,,,,
VNM,,,,,,,,,,,,,,4.8867,,6.2854,,,
YEM,,,,,,9.6616,9.2447,,,,,,,5.1513,,,,,
ZMB,2.0126,,,2.3149,1.9297,1.979,,,,2.8176,2.0144,,1.5112,1.3454,,,,,
ZWE,,,,,,,,,,,,,,,,2.5013,,,
WLD,,,,,4.1989,3.9696,4.2357,4.1201,4.2995,4.2792,4.347,4.4714,4.3945,4.6321,5.0574,4.9394,,,
HIC,4.9424,4.9796,,4.8774,4.8952,4.9218,5.2511,5.255,5.2895,5.1883,4.9313,5.0726,4.9557,5.11,5.5775,5.5465,,,
LIC,,,,,3.1071,2.9432,3.4664,3.1082,,3.2181,,,,3.5952,4.107,4.1561,,,
LMC,,,,,3.8269,3.8103,4.2504,3.6345,3.5511,3.4381,3.1232,4.0018,,4.6009,5.1333,4.2585,,,
UMC,3.7647,3.796,,,4.4408,4.0832,4.3474,4.0542,4.3695,4.0436,4.2473,4.4115,4.5192,4.787,5.0755,4.8892,,,
EAS,3.1924,,,,3.6501,3.4976,3.5901,3.9908,4.0214,3.9798,3.8093,,3.6499,3.7506,5.0498,3.7814,4.6272,,
ECS,4.7446,4.8437,,4.6156,4.6445,4.4459,4.8293,4.8602,5.2251,5.071,5.0595,5.1632,4.9533,5.1234,5.5181,5.4147,,,
LCN,3.5586,,,3.4604,3.8817,4.0146,4.2504,4.0095,3.9004,3.8509,,3.8933,3.843,4.8582,5.8237,4.7001,4.4514,,
MEA,,4.6716,,,4.9451,,5.8989,5.7901,6.4808,5.4533,,5.2027,,4.6939,,,,,
NAC,5.7094,,,5.2298,5.2661,5.564,5.272,5.281,5.5642,5.3085,5.0021,5.3881,5.0819,5.037,5.1257,5.4625,5.3963,,
SAS,,,2.8279,3.0514,2.7524,2.6798,,,3.1144,2.7101,3.1338,2.8586,2.6353,2.7462,2.5908,2.8032,2.2218,,
SSF,,,,,3.66,3.6237,3.5031,3.381,3.494,3.7998,4.0741,3.916,,3.8169,,4.3066,,,
# Series: GEDUPGDP,,,,,,,,,,,,,,,,,,,
# Name: Government spending on education as a % of GDP,,,,,,,,,,,,,,,,,,,
"# Definition: Public expenditure on education as % of GDP is the total public expenditure (current and capital) on education expressed as a percentage of the Gross Domestic Product (GDP) in a given year. Public expenditure on education includes government spending on educational institutions (both public and private), education administration, and transfers/subsidies for private entities (students/households and other privates entities).",,,,,,,,,,,,,,,,,,,
# Source: World Bank,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
