ISO,1990,1995,2000,2005,2010
AFG,1421.44,1432.41,1599.24,1698.23,1596.28
ALB,411.42,380.89,355.13,320.35,288.6
DZA,2133.19,1893.78,1999.39,1804.39,1524.57
AND,343.51,277.84,235.69,222.18,162.4
AGO,1235.59,1189.51,1120.34,1049.42,1078.23
ATG,1330.49,1511.51,1116.56,1007.93,596.29
ARG,1405.83,1204.13,1023.38,852.73,776.52
ARM,1019.13,1000.62,791.21,649.11,487.31
AUS,507.96,380.81,315.48,290.01,261.07
AUT,574.6,472.75,399.22,375.01,341.67
AZE,1222.73,1242.64,1232.37,1200.51,1078.06
BHS,2522.65,1643.21,1091.51,1443.48,1032.72
BHR,985.52,791.35,497.17,473.44,381.58
BGD,4432.18,4012.23,3210.12,2600.11,2071.49
BRB,1661.25,1137.68,976.45,1178.05,853.42
BLR,684.62,641.04,570.02,460.62,344.05
BEL,505.25,389.24,318.8,262.7,248.63
BLZ,1043.67,926.48,861.36,759.01,663.97
BEN,1813.57,1728.35,1655.22,1449.75,1347.11
BTN,2660.72,2439.13,2194.77,2013.23,1783.08
BOL,1737.99,1643.52,1506.3,1380.46,1314.64
BIH,1074.46,1056.01,619.01,488.04,479
BWA,1206.96,1347.8,1386.94,1088.47,690.03
BRA,2030.08,1776.39,1469.65,1205.54,977.75
BRN,391.49,367.28,340.1,321.92,274.92
BGR,471.89,425.68,453,400.08,371.5
BFA,1385.95,1428.75,1325.07,1273.51,1257.09
BDI,1569,1456.36,1375.07,1314.42,1178.72
KHM,1715.24,1820.81,1871.7,1672.27,1512.97
CMR,1576.31,1622.4,1580.37,1470.86,1376.76
CAN,432.78,376.91,331.68,321.67,305.98
CPV,898.84,847.9,718.27,629.69,544.74
CAF,1844.59,1789.26,1713.77,1691.72,1603.71
TCD,1558.69,1560.65,1531.05,1500.41,1456.11
CHL,745.21,531.75,446.11,391.84,403.11
CHN,757.86,719,638.16,495.51,333.08
COL,984.23,974,875.23,806.61,726.9
COM,1973,1752.11,1592.48,1513.18,1425.17
COG,1615.12,1620.62,1664.77,1566.46,1421.95
CRI,877.27,720.55,590.79,466.74,471.03
CIV,1798.11,1874.43,1685.38,1724.62,1718.17
HRV,553.19,505.31,447.52,354.66,286.39
CUB,424.2,325,261.99,230,226.96
CYP,242.52,212.33,191.7,186.76,196.42
CZE,608.29,469.06,308.68,249.14,214.37
PRK,879.22,796.88,718.54,662.95,606.73
COD,1884.68,1682.63,1564.87,1513.72,1587.85
DNK,276.17,296.29,289.26,274.58,215.45
DJI,1819.17,1702.09,1506.43,1400,1336.73
DMA,2013.99,1745.43,1314.81,1141.95,1087.09
DOM,2022.84,1823.94,1569.51,1576.15,1407.14
ECU,930.27,924.95,912.88,787.23,643.37
EGY,1459.54,1287.64,1123.14,977.98,854.69
SLV,1739.04,1535.12,1213.06,881.29,655.22
GNQ,1560.9,1511.19,1805.47,1752.32,1687.03
ERI,1338.67,1230.61,1300.7,1250.77,1173.5
EST,544.9,457.67,421.38,309.13,229.32
ETH,2352.01,2217.67,2131.96,1890.69,1751.5
FJI,1018.69,1020.9,982.25,951.34,921.89
FIN,269.74,256.52,229.01,221.55,183.36
FRA,389.12,281.19,246.02,200.74,193.34
GAB,1897.83,1788.11,1711.42,1710.7,1558.99
GMB,1343.38,1313.94,1302.89,1295.99,1227.29
GEO,892.67,937.67,767.47,611.87,543.03
DEU,491.83,391.46,351.09,315.14,278.73
GHA,1575.84,1572.96,1442.07,1262.3,1123.33
GRC,640.61,555.8,434.86,323.61,268.23
GRD,1436.03,1017.83,944.69,779.46,512.23
GTM,1612.34,1455.68,1331.62,1145.19,931.03
GIN,1683.47,1609.26,1632.68,1389.81,1392.85
GNB,1924.37,1903.76,1795.77,1738.64,1580.22
GUY,2018.11,1729.92,1499.77,1550.61,1344.51
HTI,1406.43,1347.74,1211.81,1147.85,1075.92
HND,1444.69,1369.49,1268.25,1047.05,937.99
