ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BDI,46.6073,46.9035,47.2505,47.5928,47.9128,48.208,48.4949,48.8036,49.157,49.5581,50.007,50.4996,51.0215,51.5566,52.0941,52.624,53.1366
KHM,57.7517,58.477,59.2551,60.0824,60.9585,61.8873,62.875,63.9091,64.9676,66.0247,67.0431,67.9828,68.821,69.5441,70.1482,70.6434,71.0511
CMR,53.2186,52.9905,52.7261,52.4467,52.1739,51.9359,51.7572,51.6553,51.639,51.7165,51.889,52.1502,52.4791,52.8558,53.2649,53.6948,54.1374
CAN,77.9776,78.2305,78.4805,78.6624,78.8829,79.2366,79.4878,79.5902,79.839,80.1415,80.2927,80.6439,80.3699,80.5432,80.7171,80.8935,81.0683
CPV,67.4957,67.8789,68.2851,68.7071,69.1435,69.5912,70.0478,70.5081,70.9683,71.4226,71.8666,72.2961,72.7106,73.1096,73.4916,73.857,74.2068
CAF,44.1488,43.9515,43.8071,43.7126,43.6709,43.6923,43.7874,43.9636,44.2239,44.5678,44.9959,45.5082,46.0912,46.7291,47.4049,48.0987,48.793
TCD,46.4333,46.4775,46.5221,46.5668,46.6177,46.6872,46.787,46.9297,47.1231,47.3698,47.6716,48.028,48.4272,48.8572,49.3075,49.7699,50.2362
CHL,74.9866,75.2868,75.6175,75.9793,76.3661,76.7586,77.1311,77.4615,77.7379,77.9598,78.1372,78.2898,78.443,78.6174,78.8186,79.0505,79.3065
CHN,70.3292,70.5628,70.8639,71.2349,71.6687,72.1407,72.6198,73.0696,73.4651,73.7937,74.0539,74.2563,74.4241,74.5798,74.7316,74.885,75.042
COL,69.4269,69.7474,70.0745,70.394,70.6996,70.9872,71.2579,71.5173,71.771,72.0186,72.2606,72.4956,72.7231,72.9435,73.1581,73.3677,73.5739
COM,56.7098,56.9422,57.1765,57.4113,57.6451,57.8794,58.1138,58.3487,58.5831,58.8181,59.0524,59.286,59.519,59.7497,59.9782,60.2034,60.4255
COG,52.9494,52.6766,52.4717,52.3331,52.2712,52.3019,52.4412,52.6922,53.0488,53.4997,54.0333,54.6343,55.2762,55.9341,56.5845,57.204,57.7752
CRI,76.7676,76.9755,77.1774,77.3732,77.5591,77.7345,77.8958,78.0441,78.1824,78.3142,78.446,78.5845,78.7347,78.9005,79.0825,79.2797,79.4896
CIV,49.5967,48.8092,48.056,47.385,46.8356,46.4539,46.2731,46.2836,46.463,46.791,47.2323,47.7427,48.2737,48.7866,49.2568,49.6753,50.0476
HRV,72.0844,72.3654,72.4951,72.3171,72.642,72.8078,74.5129,74.7173,74.6139,75.5202,75.2446,75.8368,75.7056,75.9122,76.1683,76.4756,76.8756
CUB,75.411,75.6812,75.954,76.2127,76.4515,76.669,76.8718,77.0719,77.2777,77.4902,77.7069,77.9251,78.1374,78.341,78.534,78.7178,78.8938
CYP,77.2747,77.4191,77.561,77.7009,77.8378,77.9717,78.102,78.2293,78.3531,78.4763,78.6012,78.7291,78.8637,79.005,79.1538,79.3098,79.4719
CZE,73.0749,73.7146,73.8249,74.5146,74.6683,74.9683,75.1732,75.2219,75.1707,75.7219,75.9244,76.5244,76.7244,76.9756,77.078,77.4244,77.8732
PRK,66.1173,65.1242,64.4419,64.1915,64.3953,64.9826,65.8037,66.6483,67.3542,67.8598,68.1565,68.2917,68.3742,68.4894,68.661,68.8979,69.1888
COD,46.4403,46.1769,46.017,45.9936,46.1132,46.3557,46.6781,47.0191,47.3315,47.5991,47.8216,48.0155,48.2135,48.4396,48.6978,48.9877,49.3007
DNK,75.2127,75.5915,75.9451,76.139,76.3415,76.5927,76.7927,76.8951,77.1439,77.4927,77.8439,78.0951,78.1951,78.4463,78.5976,79.1,79.8
DJI,57.0534,57.0384,57.0112,56.9877,56.9815,57.0103,57.0882,57.2206,57.4112,57.6636,57.9813,58.3642,58.8003,59.2759,59.7773,60.2912,60.8031
DMA,,,75.9512,,,,,76.5976,,,,,,,,,
DOM,69.7205,69.9163,70.0917,70.2637,70.4421,70.6327,70.8374,71.0483,71.2608,71.4751,71.6914,71.9093,72.1293,72.3498,72.5712,72.7922,73.013
ECU,71.2272,71.6822,72.1287,72.5606,72.9739,73.3568,73.6974,73.9906,74.239,74.4472,74.629,74.8,74.9787,75.1765,75.3993,75.6477,75.9166
EGY,66.7602,67.2316,67.6636,68.0366,68.3452,68.5912,68.7864,68.9517,69.1075,69.2638,69.4312,69.6139,69.8086,70.0136,70.228,70.4508,70.6786
SLV,68.781,68.9755,69.1181,69.2492,69.3919,69.5588,69.7508,69.952,70.1496,70.3477,70.5464,70.7506,70.9602,71.1779,71.4027,71.6344,71.8687
GNQ,47.6216,47.6928,47.7242,47.7333,47.7375,47.7637,47.8377,47.9765,48.191,48.4871,48.8684,49.3278,49.8451,50.3957,50.9654,51.5331,52.0849
ERI,52.4046,53.2285,54.0096,54.7393,55.4117,56.0265,56.5899,57.119,57.6284,58.1282,58.6268,59.1292,59.6362,60.1472,60.6634,61.1851,61.7109
EST,67.5439,69.6122,69.8098,69.3585,70.0634,70.4171,70.2585,70.9049,71.3171,71.9098,72.5683,72.6915,72.8146,73.7707,74.8244,75.4293,76.1268
ETH,49.2583,49.8262,50.4067,50.9966,51.601,52.2411,52.9469,53.7349,54.6088,55.5613,56.5718,57.6152,58.6537,59.6563,60.6002,61.4679,62.2528
FJI,66.6389,66.8402,67.0376,67.2309,67.4201,67.6059,67.788,67.9671,68.1432,68.3177,68.4918,68.666,68.8424,69.021,69.2008,69.3823,69.564
FIN,76.4095,76.6934,76.8785,77.0907,77.2912,77.4659,77.9659,78.1195,78.3683,78.7146,78.8171,79.2146,79.2634,79.5683,79.7195,79.8707,80.4707
FRA,77.7512,77.9537,78.3049,78.4561,78.6073,78.9585,79.0585,79.261,79.2634,80.1634,80.1146,80.5146,80.8146,80.8683,81.0683,81.3683,81.6683
GAB,61.0947,60.8755,60.6006,60.2883,59.9681,59.688,59.4963,59.4229,59.4843,59.6838,60.0092,60.4312,60.9037,61.3857,61.8527,62.2898,62.6933
GMB,53.5562,53.8677,54.1907,54.5167,54.8442,55.1712,55.4978,55.8213,56.1418,56.4559,56.7619,57.0579,57.3439,57.6188,57.8817,58.1335,58.3748
GEO,70.2337,70.4544,70.7207,71.014,71.3217,71.6303,71.9298,72.2121,72.4717,72.7058,72.9107,73.0891,73.2484,73.3968,73.5377,73.6747,73.8098
DEU,76.422,76.6732,77.0732,77.4756,77.7268,77.9268,78.3293,78.2293,78.3805,78.6805,78.9317,79.1317,79.5341,79.7366,79.8366,79.9878,80.7415
GHA,57.5027,57.3408,57.1642,57.0239,56.9537,56.9876,57.1476,57.4219,57.7867,58.2248,58.7045,59.1867,59.6379,60.0299,60.351,60.5996,60.7886
GRC,77.5854,77.6854,78.1366,77.839,77.9878,77.8878,78.3878,78.6415,78.8415,79.039,79.239,79.439,79.439,79.939,80.1878,80.3878,80.7439
GRD,69.3175,69.4863,69.6616,69.8475,70.0443,70.2531,70.4745,70.7058,70.9411,71.1765,71.4068,71.625,71.8287,72.0148,72.1834,72.3369,72.4764
GTM,64.963,65.5272,66.0959,66.6616,67.2152,67.7412,68.2205,68.6459,69.0152,69.3319,69.609,69.8644,70.1193,70.3892,70.6811,70.996,71.3279
GIN,51.6997,51.6978,51.6093,51.4752,51.3356,51.2499,51.2763,51.4406,51.749,52.1946,52.7451,53.3495,53.9437,54.4784,54.9319,55.298,55.5902
GNB,50.5678,50.7772,50.9621,51.1306,51.2905,51.4469,51.6098,51.7815,51.9664,52.1661,52.3809,52.6083,52.8437,53.0817,53.3206,53.5584,53.7961
GUY,62.8525,62.983,63.1071,63.2283,63.3513,63.4848,63.641,63.8242,64.0357,64.2733,64.5292,64.7913,65.0472,65.2872,65.5056,65.7025,65.8801
HTI,56.0923,56.3975,56.6779,56.9349,57.1775,57.4228,57.6952,58.0113,58.3819,58.8071,59.2838,59.8018,60.3372,60.8704,61.3849,61.8668,62.306
HND,68.8579,69.26,69.6277,69.9544,70.2388,70.4842,70.6971,70.8905,71.0775,71.2679,71.4733,71.7027,71.9565,72.2343,72.5342,72.8503,73.1732
HUN,69.7917,70.3288,70.7024,70.5578,70.6771,71.2463,72.2488,72.3488,72.3,72.6488,72.6488,73.0976,73.1512,73.7024,73.9049,74.2073,74.8585
ISL,77.9844,78.7778,78.8854,79.6024,79.3512,79.6537,80.6902,80.5024,80.9634,80.9976,81.5024,81.1585,81.4537,81.6098,81.7512,81.8976,82.3585
IND,60.1886,60.574,60.9685,61.367,61.7655,62.1618,62.5566,62.9493,63.34,63.7243,64.0976,64.4551,64.7939,65.1134,65.4132,65.6942,65.9585
IDN,65.4661,65.8405,66.2054,66.5618,66.9102,67.2512,67.5857,67.9143,68.2363,68.5504,68.8544,69.146,69.4229,69.6853,69.9331,70.1678,70.3916
IRN,67.7954,68.202,68.5481,68.8838,69.2325,69.6077,70.0042,70.4012,70.7814,71.1453,71.4933,71.8295,72.1586,72.4842,72.8079,73.1301,73.4493
IRQ,70.9466,71.0313,71.0403,71.0029,70.9347,70.8299,70.6674,70.4311,70.1236,69.7687,69.4079,69.0916,68.8595,68.7347,68.728,68.8298,69.0158
IRL,75.5713,75.7854,75.9698,76.1954,76.0737,76.5407,77.1398,77.6366,77.9176,78.1985,78.4795,78.7605,79.0415,79.1415,79.8878,80.8951,80.4951
ISR,77.4512,78.1049,78,78.1488,78.6585,78.9537,79.4073,79.4512,79.6488,80.1463,80.1512,85.1634,85.1146,80.9512,81.4049,81.6024,81.7561
ITA,78.0144,78.3319,78.6285,78.4268,78.8268,79.4268,79.8293,79.9781,79.9317,80.7293,80.5805,81.1317,81.2854,81.3854,81.3854,81.7366,82.0878
JAM,70.269,70.2583,70.2728,70.3114,70.3753,70.4713,70.6046,70.7757,70.9817,71.2184,71.4784,71.7561,72.0408,72.323,72.5941,72.8471,73.0764
JPN,79.5363,80.2002,80.4241,80.5015,80.5707,81.0761,81.4171,81.5634,81.76,82.0302,81.9251,82.322,82.5071,82.5876,82.9315,82.8427,82.5912
JOR,70.9257,71.0957,71.2636,71.4329,71.6051,71.7798,71.9564,72.1325,72.3046,72.4738,72.6389,72.801,72.9612,73.1198,73.2783,73.4359,73.5919
KAZ,64.9195,64.1098,64.4634,64.561,65.5195,65.5171,65.7683,65.9683,65.8659,65.8878,65.9098,66.161,66.5049,67.0219,68.4293,68.2954,68.8934
KEN,55.9554,55.1279,54.3473,53.6722,53.1516,52.8401,52.7771,52.9525,53.3455,53.9346,54.6973,55.6012,56.5923,57.613,58.6151,59.5471,60.3709
KIR,62.5785,63.0084,63.4345,63.8451,64.2366,64.6065,64.9568,65.293,65.6208,65.943,66.2633,66.5839,66.9066,67.2306,67.557,67.8838,68.2096
KSV,68.5451,68.6856,68.821,68.9512,66.9512,67.9512,67.9476,67.9388,68.1895,68.4402,68.691,68.9368,69.1824,69.4181,69.6488,69.8844,70.1488
KWT,72.8983,73.0015,73.0971,73.1871,73.2727,73.3552,73.4338,73.5109,73.5866,73.6622,73.7383,73.8168,73.8987,73.9829,74.07,74.1619,74.2582
KGZ,65.7902,66.5439,66.8927,67.0512,67.0024,68.5585,68.7073,68.1073,68.2561,68.1537,67.9561,67.6951,67.8463,68.4512,69.1024,69.3,69.6024
LAO,58.0815,58.8414,59.5804,60.2959,60.9854,61.6445,62.27,62.866,63.4351,63.9785,64.5005,65.0038,65.4916,65.9688,66.4364,66.8984,67.3549
LVA,66.3912,68.7766,69.3493,69.0122,69.7429,70.3146,70.761,70.961,71.2658,72.0268,71.3561,70.8659,71.0195,72.4195,73.0805,73.4829,73.5756
LBN,72.0662,72.5093,72.9661,73.4324,73.906,74.3908,74.8949,75.4212,75.9663,76.5217,77.0716,77.5967,78.0833,78.5224,78.9101,79.2528,79.5589
LSO,56.8379,55.1069,53.1268,51.0551,49.0226,47.183,45.6717,44.5435,43.8248,43.5335,43.6577,44.1483,44.8822,45.7392,46.6346,47.4834,48.2198
LBR,50.1628,50.9795,51.6333,52.0708,52.3012,52.4091,52.5335,52.8108,53.3287,54.0962,55.0662,56.1404,57.1882,58.1075,58.8592,59.4343,59.8599
LBY,70.2919,70.6256,70.9597,71.2942,71.63,71.9662,72.3012,72.634,72.9597,73.2747,73.5763,73.8584,74.1207,74.3631,74.5857,74.7925,74.9875
LTU,69.0063,70.108,70.909,71.2195,71.5707,72.0195,71.6585,71.761,72.061,71.961,71.2537,71.0561,70.9,71.8122,72.9146,73.2683,73.5634
LUX,76.5122,76.5195,76.8805,77.0171,77.7707,77.8732,77.8244,77.9659,77.7268,79.1219,79.4317,79.2878,79.3829,80.539,80.6366,80.6317,80.9878
MKD,72.0668,72.2923,72.5292,72.7703,73.0105,73.2422,73.4558,73.6473,73.8155,73.9608,74.0889,74.2067,74.323,74.4459,74.5785,74.7222,74.8745
MDG,54.6141,55.427,56.2335,57.0204,57.7717,58.4728,59.1136,59.6992,60.2355,60.7287,61.1868,61.6224,62.048,62.4748,62.9077,63.3497,63.7989
MWI,46.6518,46.4198,46.2026,46.0401,45.9682,46.0342,46.2809,46.7112,47.312,48.0658,48.94,49.8906,50.8633,51.8057,52.683,53.4657,54.1399
MYS,71.8626,72.0696,72.2727,72.4703,72.6638,72.8514,73.0314,73.2042,73.3699,73.53,73.687,73.843,74.0007,74.1615,74.3259,74.4956,74.6684
MDV,64.6169,65.477,66.3965,67.3767,68.4061,69.4616,70.5118,71.5234,72.4662,73.3238,74.0846,74.7496,75.3374,75.8671,76.3464,76.7863,77.1929
MLI,47.662,47.8275,48.0355,48.305,48.6451,49.0555,49.5243,50.0239,50.5308,51.033,51.5225,51.9944,52.4538,52.9032,53.3422,53.7707,54.1908
MLT,77.1439,77.2902,77.4366,77.1805,77.1488,78.2,78.4415,78.0927,78.3512,78.5537,79.5049,78.5488,79.4439,79.4317,79.8927,80.9488,82.0049
MHL,,,,,67.5049,65.239,,,,,,,,,,,
MRT,59.1867,59.2978,59.3983,59.4913,59.5808,59.6729,59.7701,59.8744,59.9869,60.1094,60.2426,60.3868,60.5395,60.6975,60.8594,61.0232,61.187
MUS,70.3259,70.3229,70.4049,70.6073,70.961,71.6634,71.7658,71.9659,72.1213,72.2767,72.4322,72.4322,72.5707,72.5707,72.8824,72.9673,73.2668
MEX,72.7383,73.0924,73.4227,73.7265,74.0058,74.2653,74.511,74.7506,74.9918,75.2366,75.4855,75.7367,75.9844,76.2267,76.4615,76.6903,76.9142
FSM,66.7598,66.8677,66.9716,67.0729,67.1726,67.2752,67.3843,67.5037,67.6351,67.776,67.9249,68.0762,68.224,68.3657,68.4985,68.6217,68.738
MNG,61.2156,61.453,61.7414,62.0844,62.4801,62.9237,63.4026,63.896,64.3833,64.8518,65.2878,65.6828,66.0374,66.3571,66.6412,66.8946,67.1247
MNE,74.857,74.829,74.7193,74.5336,74.2894,74.0214,73.7746,73.5886,73.4898,73.4872,73.5748,73.7309,73.9173,74.1021,74.2713,74.4167,74.5394
MAR,66.8882,67.1974,67.4706,67.7136,67.9344,68.1386,68.3307,68.5154,68.6972,68.8806,69.0717,69.2738,69.4863,69.7082,69.9374,70.1716,70.4091
MOZ,45.8111,46.2773,46.6838,47.0124,47.2583,47.4254,47.5263,47.5928,47.6571,47.7358,47.8506,48.0164,48.2322,48.4938,48.7994,49.1371,49.4878
MMR,60.4195,60.7494,61.0754,61.3968,61.7128,62.0242,62.3296,62.63,62.9227,63.2054,63.4766,63.7316,63.9695,64.1894,64.3937,64.583,64.7612
NAM,60.095,59.3364,58.3749,57.2775,56.1393,55.1207,54.4047,54.1051,54.279,54.9235,55.9774,57.3249,58.7808,60.1841,61.4409,62.4803,63.2772
NPL,58.8103,59.5003,60.1674,60.8136,61.4389,62.0427,62.6236,63.183,63.722,64.2435,64.748,65.2395,65.7201,66.1902,66.6523,67.1049,67.5496
NLD,77.4046,77.4356,77.7944,77.8829,77.8366,77.9878,78.1902,78.2927,78.4927,79.0951,79.3463,79.6976,80.0976,80.2512,80.5488,80.7024,81.2049
NZL,76.7342,76.7878,77.3342,78.0854,77.8902,78.6366,78.6927,78.8463,79.1463,79.5488,79.8512,80.0488,80.1512,80.3512,80.7024,80.7024,80.9049
NIC,67.3422,67.816,68.2686,68.7203,69.1793,69.6466,70.1199,70.5889,71.045,71.4863,71.91,72.3164,72.7065,73.0822,73.4441,73.7951,74.1347
NER,47.129,47.8396,48.5592,49.2803,49.9972,50.7059,51.4073,52.1019,52.7887,53.4638,54.1202,54.7514,55.3531,55.9254,56.4682,56.9856,57.4826
NGA,46.1141,46.1598,46.2245,46.3157,46.4427,46.624,46.8812,47.2197,47.6377,48.1257,48.6645,49.2286,49.7916,50.3294,50.8305,51.2894,51.7102
NOR,77.7366,78.1505,78.1427,78.3293,78.2829,78.6341,78.7854,78.9878,79.3902,79.8415,80.0415,80.3439,80.3951,80.5927,80.7951,80.9976,81.2951
OMN,69.9885,70.4908,70.979,71.4517,71.9104,72.3566,72.7902,73.2133,73.6244,74.023,74.4076,74.7738,75.1206,75.4471,75.7546,76.0458,76.3232
PAK,62.5538,62.8125,63.0743,63.3407,63.6126,63.886,64.1609,64.4304,64.6914,64.9408,65.1748,65.3931,65.5959,65.7846,65.9613,66.1263,66.2839
PLW,71.8446,,,,,70.4937,,,,,69.1293,,,,,,
PAN,74.1303,74.3316,74.5318,74.729,74.9248,75.1166,75.3039,75.4862,75.6632,75.8366,76.0089,76.1835,76.3639,76.5512,76.7465,76.9487,77.1568
PNG,57.352,57.6309,57.9063,58.1895,58.4849,58.7993,59.1388,59.5014,59.8798,60.265,60.6436,60.998,61.3169,61.5912,61.8205,62.0078,62.1621
PRY,68.9152,69.1128,69.327,69.5615,69.8125,70.0767,70.3469,70.6151,70.8716,71.1109,71.3266,71.5135,71.6742,71.8118,71.9278,72.0267,72.1135
PER,68.0154,68.5238,69.0325,69.5368,70.0301,70.5054,70.9524,71.3669,71.7476,72.0968,72.4186,72.721,73.0149,73.3073,73.6037,73.9051,74.2105
PHL,66.0236,66.1827,66.3408,66.4959,66.648,66.7967,66.9413,67.0819,67.219,67.3542,67.4899,67.6282,67.7706,67.9185,68.0716,68.2303,68.3915
POL,71.8927,72.2463,72.6463,72.9976,73.0439,73.7488,74.2,74.4976,74.5976,74.8463,74.9951,75.1439,75.2439,75.5439,75.6951,76.2463,76.7463
PRT,75.3122,75.261,75.4122,75.7122,75.9634,76.3146,76.8146,77.0658,77.2195,77.6707,78.0707,78.4195,78.322,78.5244,78.7268,79.0268,80.7219
QAT,76.1229,76.2697,76.412,76.5507,76.687,76.8202,76.9508,77.077,77.2016,77.3248,77.4489,77.5772,77.711,77.8499,77.9959,78.146,78.2997
KOR,73.3944,73.8211,74.2478,74.8106,75.3734,75.8555,76.3376,76.8239,77.2602,77.8466,78.4327,78.9693,79.3495,79.8327,80.2973,80.5658,80.8659
MDA,66.7278,66.6291,66.5951,66.6303,66.7348,66.898,67.101,67.3157,67.5201,67.7032,67.8597,67.9917,68.1111,68.2273,68.3418,68.4581,68.5753
ROU,69.4561,69.1049,69.0049,69.8073,70.5122,71.1634,71.161,71.0098,71.3098,71.5943,71.8789,72.1634,72.5658,72.5658,73.3098,73.4585,74.5122
RUS,65.2212,66.1942,66.9507,66.7839,66.0437,65.3415,65.4878,65.0854,65.0076,65.4212,65.47,66.6432,67.4976,67.8488,68.6049,68.8049,69.0049
RWA,31.2392,35.1391,39.1755,42.7363,45.5727,47.6427,49.1308,50.4379,51.8621,53.4551,55.1925,56.9758,58.6479,60.0925,61.28,62.2122,62.9224
KNA,,,70.0363,,,,,71.3366,,,,,,,,,
LCA,71.1809,71.1575,71.1553,71.1914,71.2762,71.4235,71.6443,71.9283,72.2616,72.6289,73.0079,73.374,73.7069,73.9944,74.2281,74.411,74.5529
VCT,70.5775,70.5918,70.5877,70.5763,70.5694,70.5831,70.6343,70.7287,70.8668,71.0449,71.2526,71.4728,71.6873,71.8809,72.0475,72.1849,72.2994
WSM,67.515,67.9543,68.3705,68.7648,69.137,69.4873,69.8166,70.1284,70.4263,70.7146,70.9969,71.2767,71.5573,71.8378,72.1217,72.408,72.6958
SMR,,79.1195,79.4732,80.1732,80.5244,80.6195,80.9732,81.1195,81.2195,81.7219,81.9756,82.1805,82.5061,82.8317,82.9955,83.1594,83.3232
STP,62.5703,62.7183,62.8599,62.9975,63.137,63.2925,63.478,63.7019,63.9651,64.2613,64.5769,64.8925,65.188,65.4501,65.6721,65.8537,66.0033
SAU,71.0424,71.3796,71.7055,72.0188,72.3216,72.6148,72.8973,73.1709,73.4343,73.6903,73.9382,74.1786,74.4115,74.6379,74.8592,75.0756,75.288
SEN,57.3796,57.3193,57.3034,57.3591,57.5082,57.7743,58.1704,58.6768,59.2617,59.8993,60.5497,61.1687,61.7235,62.1926,62.5644,62.8419,63.0426
SRB,,,72.039,,,72.1366,72.1854,72.2854,72.4366,72.5829,72.6341,73.1551,73.3829,73.6366,73.6854,73.9366,74.5854
SYC,,,71.4146,,,,,72.9537,71.0293,72.6098,72.1317,72.2171,73.1927,73.1634,73.0341,73.4561,73.4561
SLE,35.8201,36.034,36.3983,36.8788,37.4531,38.1116,38.8465,39.6466,40.4861,41.3332,42.1452,42.8825,43.5265,44.0675,44.5014,44.839,45.1026
SGP,76.3951,76.7463,77.0488,77.4,77.5512,78.0512,78.3512,78.6951,79.039,79.4902,79.9902,80.1415,80.4415,80.7902,81.2415,81.5415,81.8927
SVK,72.2537,72.6537,72.7049,72.5512,72.9024,73.0512,73.4024,73.6049,73.6049,73.9585,73.9049,74.2049,74.2073,74.7049,74.9098,75.1122,75.9585
SVN,73.9585,74.4585,74.7073,74.8073,75.0098,75.4122,75.7585,76.0073,76.8585,77.2073,77.6122,78.0866,78.561,78.7658,78.9707,79.422,79.9707
SLB,59.6959,60.2966,60.9086,61.5436,62.1909,62.8367,63.4656,64.0624,64.6141,65.1129,65.5535,65.9351,66.2678,66.5622,66.8257,67.0667,67.2922
SOM,47.1618,48.0776,48.9764,49.7638,50.4013,50.8783,51.2228,51.5019,51.7719,52.0529,52.3559,52.6828,53.0187,53.3545,53.6893,54.0237,54.3579
ZAF,61.37,60.6055,59.6132,58.443,57.1567,55.8369,54.5708,53.4412,52.5238,51.8738,51.5573,51.6137,51.9965,52.636,53.4671,54.3908,55.2957
SSD,46.8484,47.3988,47.9074,48.3805,48.8222,49.2345,49.6199,49.9853,50.3422,50.7011,51.0759,51.481,51.9215,52.3992,52.9147,53.465,54.0456
ESP,77.9807,78.1205,78.6041,78.6658,78.7171,78.9659,79.3683,79.5683,79.6195,79.8707,80.1707,80.822,80.8732,81.1756,81.4756,81.6268,82.3268
LKA,69.4206,69.3826,69.5273,69.8876,70.4526,71.1571,71.9009,72.5737,73.0942,73.434,73.6007,73.636,73.62,73.6199,73.6612,73.7553,73.8993
SDN,56.5331,56.7859,57.0559,57.3444,57.6506,57.978,58.3332,58.7128,59.1116,59.5212,59.9264,60.3105,60.6626,60.9754,61.2465,61.4783,61.6794
SUR,67.8057,67.8343,67.8519,67.8664,67.8865,67.9292,68.012,68.144,68.3296,68.566,68.8445,69.1522,69.4679,69.7757,70.067,70.3358,70.5811
