ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
EGY,143.4,153,160,170.7,173.4,170.8,184.7,188.1,192.39,208.75,234.06,245.86,259.93,264.22,267.5,287.2
SLV,11.5,10.9,12,12.3,12.2,12.3,12.7,13.05,13.53,13.48,13.7,14.16,14.36,14.16,14.25,13.71
GNQ,6.7,8.4,9.9,11,12.6,13.9,15.8,17.99,21.59,24.02,24.87,25.57,25.46,25.5,26.03,25.9
ERI,6.7,6.9,7,7,7.1,7.2,7.2,7.06,7.1,7.07,6.99,6.76,6.77,6.59,6.67,6.65
EST,17.3,18,17.7,16.5,15.4,15.2,19.3,18.63,21.01,21.1,20.58,22.36,25.35,23.83,20.74,24.16
ETH,83.6,85.3,86.8,88.3,89.7,91.6,95.8,99.28,103.12,106.77,109.93,114.48,119.16,123.75,128.24,131.99
FJI,1.2,1.2,1.1,1,1.1,1.1,1.3,0.99,1.01,1.3,1.54,1.54,1.4,1.29,1.06,1.58
FIN,64.9,74,72.7,68.8,66.5,63.4,84.2,88.23,95.91,93.12,79.8,82.82,80.53,72.83,70.14,69.43
FRA,498.1,519.2,495.4,521,509.9,501.8,520.6,516.7,524.7,525.49,524.6,521.75,516.11,512.84,497.71,531.82
GAB,7.5,7.4,6.9,6.9,6.4,5.9,6.3,6.33,6.58,6.7,7.05,6.25,6.46,6.4,6.56,6.56
GMB,4.5,4.6,4.7,4.9,5.1,5.2,5.4,5.56,5.73,5.9,6.07,6.27,6.47,6.62,6.79,6.97
GEO,14.2,13.6,13.1,13.2,12.9,13.6,13.1,12.7,13,13.11,13.78,14.35,14.85,13.84,14.21,14.79
DEU,1061.6,1079.5,1049.3,1037.2,996.6,996,1035.9,1006.86,1007.36,1000,973.22,971.86,950.17,945.11,890.55,926.67
GHA,56.3,56.9,57.9,59.6,59.8,59.9,55.5,56.32,56.26,56.15,55.94,58.48,58.93,58.02,57.3,58.71
GRC,100.3,101.6,105.4,109.6,108.7,113.8,115.5,114.79,116.52,117.53,118.54,116.24,116.47,115.74,111.98,115.59
GRD,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.78,1.81,1.81,1.83,1.85,1.87,1.89,1.9,1.93
GTM,33,38.4,43.9,50.5,55.7,62,59.5,57.04,54.01,51.78,49.36,50.24,51.36,50.41,51.15,50.9
GIN,29,29,29,29,29.1,29.1,29.5,29.9,30.28,30.65,30.87,31.11,31.39,31.65,31.91,32.37
GNB,3.3,3.4,3.4,3.3,3.4,3.3,3.4,3.44,3.52,3.57,3.62,3.73,3.78,3.81,3.86,4.01
GUY,4,4,4,4,3.9,3.8,3.8,3.78,3.77,3.84,3.66,3.52,3.79,3.79,3.78,3.87
HTI,5.2,5.6,6.1,6.2,6.5,6.7,7,7.26,7.21,7.51,7.64,7.74,8.07,8.17,8.05,7.9
HND,53.7,53.8,54,54.6,54.7,55,43.3,43.91,44.9,45.82,46.34,46.08,47.97,48.01,47.36,47.15
HUN,75.2,77,76,74.9,74.9,72.5,72.8,72.17,75.14,74.03,74.18,74.59,72.36,70.56,64.37,67.19
ISL,2.8,3.1,3,3.1,3.1,3.2,3.1,3.13,3.1,3.14,3.09,3.18,3.23,3.05,3,4.22
IND,1301.5,1350.8,1401.3,1428.3,1514.9,1533.3,1517.1,1566.08,1608.48,1709.87,1783.58,1924.19,2032.97,2140.59,2311.01,2304.39
IDN,1511.9,1528.3,1541.2,1530.8,1551.7,1579.5,787,813.53,823.44,870.66,890.61,1097.71,1100.57,1098.37,1136.58,1170.02
IRN,376.2,371.1,406.1,410.8,458.9,459.1,485,500.42,520.02,559.9,608.5,628.51,649.66,691.65,715.22,727
IRQ,134.7,146.2,179.5,165,161.8,188.4,186.3,185.16,174.72,169.31,174.86,162.75,169.78,192.1,210.89,221.68
IRL,55,57,58.6,60.6,62.1,63.3,66.4,65.73,65.18,65.33,64.6,64.85,66,64.81,62.93,60.69
ISR,61.2,63.5,66.2,66.8,66.2,71.3,74.5,74.6,77.6,74.17,72.32,78.42,79.28,85,81.38,89.48
ITA,498.5,495.6,501.1,513.5,518.8,527.5,527.9,530.42,547.07,550.84,549.38,544.81,537.35,519.52,473.02,497.18
JAM,12,12.5,12.5,13,13.3,13.6,14,13.69,14.22,14.5,14.57,15.89,17.39,15.84,12.48,13.15
JPN,1315.4,1338.7,1335.9,1291.9,1331.7,1353.5,1329.8,1342.56,1361.3,1380.46,1357.29,1347.69,1367.95,1320.27,1212.47,1297.78
JOR,22.3,21.7,20.9,20,19.1,18.8,19,19.99,20.2,22.89,24.33,24.61,25.74,25.46,26.85,25.67
KAZ,233.5,208.1,185.2,182.4,168.5,164.1,165.2,181.75,194.72,222.99,223.02,257.8,273.13,286.8,267.24,246.28
KEN,39.7,40.3,39.9,39.9,40.2,40.4,40.7,41.3,41.51,43.12,44.99,46.34,47.31,48.49,51.11,51.97
KIR,0,0.1,0,0.1,0,0.1,0,0.04,0.04,0.04,0.04,0.05,0.07,0.07,0.07,0.11
KWT,123.8,123.8,124.7,131.6,136.5,138.9,146.8,153.45,161.29,169.44,181.32,179.71,180.94,185.84,193.68,196.5
KGZ,7.5,8.7,8.6,8.8,7.5,7.4,6.6,7.75,8.23,8.66,8.25,5.04,5.83,5.7,6.87,7.27
LAO,34.4,34.2,34,33.7,33.6,33.3,34.4,35.96,37.16,38.71,39.98,40.34,40.61,40.85,41.09,40.87
LVA,11,10.7,10.1,9.8,8.5,7.9,7.3,7.17,7.74,7.64,7.7,8.38,8.78,8.5,7.59,8.71
LBN,17,17.7,19.3,19.4,20,18.5,19.7,19.65,20.06,20.47,19.8,19,17.69,21.63,24.98,22.65
LSO,1.9,2,2.1,2.2,2.3,2.5,2.4,2.35,2.3,2.26,2.22,2.26,2.29,2.33,2.35,2.7
LBR,15.9,15.9,16,16,16.1,16.1,16.2,16.22,16.25,16.35,16.47,16.53,16.49,16.43,16.42,16.48
LBY,103.8,102.3,103.4,105.1,103.5,105.8,109.6,111.6,114.26,118.67,122.47,126.02,128.44,136.52,145.84,142.72
LTU,19.7,20.8,20.5,21.3,18.9,16.9,15.6,15.86,16.25,17.28,18.4,21.54,21.78,21.51,19.15,20.85
LUX,9.7,9.8,9.2,8.5,8.9,9.5,10.1,10.72,11.2,12.6,12.9,12.66,12.06,12.01,11.45,13.49
MKD,10.5,11.5,10.6,12,11.1,10.8,11.2,10.73,11.47,11.32,11.97,11.65,12.28,12.15,11.6,10.34
MDG,55.8,57.3,58.9,60.3,61.8,63,64.8,66.36,68.85,70.98,72.94,73.44,74.03,74.63,74.97,75.49
MWI,15.3,15.6,16,16.4,16.9,17.1,17.6,18.1,18.68,19.21,19.66,20.29,20.88,21.67,22.17,22.66
MYS,205.7,217.3,233.3,225.4,224,239.8,286.1,297.39,310.75,323.75,340.78,310.12,326.83,335.85,325.69,337.29
MDV,0.3,0.4,0.4,0.4,0.5,0.6,0.6,0.75,0.66,0.82,0.75,0.94,0.97,1.05,1.11,1.11
MLI,23.1,23.4,23.8,24.1,24.4,24.7,25.4,26.14,26.84,27.57,28.28,29.08,29.91,30.74,31.57,32.47
MLT,2.5,2.5,2.7,2.5,2.7,2.5,2.8,2.67,2.97,2.99,3.14,3.03,3.2,3.07,3.02,8.55
MRT,9.1,9.4,9.7,8.1,8.6,8.9,9.2,9.42,9.62,9.93,10.13,9.54,9.75,9.88,9.84,9.62
MUS,2.9,3.1,3.2,3.5,3.9,4.3,4.7,4.74,4.93,4.99,5.23,5.45,5.6,5.71,5.62,6.46
MEX,503.2,522.5,545.3,565.9,580.1,584.9,585.4,606.01,622.58,644.72,688.04,684.46,704.49,734.93,706.68,706.46
MNG,38.8,37.2,37,37,37,37.4,37,37.29,36.67,36.54,36.37,38.42,39.94,41,42.34,39.43
MNE,0,0,0,0,0,0,0,0,0,0,3.12,3.4,2.95,3.22,2.4,3.05
MAR,48,51,53.5,55.8,59,61.2,63.9,66.6,67.76,73.48,78.37,79.54,82.52,84.6,84.68,81.16
MOZ,54.5,55.2,56.2,56.7,57.5,58.6,59.2,59.24,59.66,59.74,59.6,58.27,59.02,59.03,59.45,59.5
MMR,270.4,262.5,254.4,246.8,239.8,232.4,208.1,209.55,212.82,214.83,215.72,217.53,220.16,219.83,218.9,222.59
NAM,15.8,17,18.1,19.2,20,21,22,22.2,22.79,23.35,24.17,23.88,23.68,24.4,23.86,23.62
NRU,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.19
NPL,72.9,73.6,74.4,75.2,76.7,77.3,58.8,58.41,58.89,58.91,59.58,33.78,34.35,35.22,36.22,36.71
NLD,225.4,229.9,223.5,222.6,216,217.8,222.9,220.68,224.48,224.18,218.14,214.74,214.73,216.03,210.92,285.84
NZL,31.7,33.6,36.4,35.7,37.7,38.1,66.4,65.46,67.32,68.39,67.99,77.71,77.65,78.42,76.38,81.76
NIC,37.8,38.4,39.1,39.9,40.6,41.3,42.1,42.91,43.95,44.59,45.35,45.53,45.84,45.82,46.03,46.19
NER,16.8,17.6,18.4,19.3,20.1,20.6,15.5,15.97,16.5,17.06,17.39,17.97,18.57,19.24,20.07,20.79
NGA,429.8,440.9,441.4,437.7,443.3,449.5,465,471.44,473.61,479.81,500.13,497.71,498.01,499.73,484.75,490.17
NIU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,-0.01
NOR,43.6,42.4,45.4,46.9,50.3,49.3,40.8,36.59,43.32,40.88,39.84,41.61,40.72,46.04,42.99,44.8
OMN,51.5,53.2,56.7,57.4,60,63,63.5,63.76,64.39,64.47,66.03,75.7,79.08,81.02,78.51,90.41
PAK,204.8,213.7,219.4,223.5,234.2,239.3,244.94,248.29,256.49,272.61,281.02,296.54,316.75,318.49,327.62,333.35
PLW,0,0.1,0,0.1,0.1,0,0.16,0.07,0.17,0.07,0.17,0.28,0.29,0.29,0.29,0.58
PAN,26.7,26.9,27.1,28.4,28.1,28.2,16.56,15.89,16.34,16.2,17.55,18.11,18.07,17.83,19.09,28.25
PNG,52.4,52.4,52.6,52.7,52.1,52.1,52.42,52.42,52.59,52.82,52.68,53.62,54.02,52.68,52.77,52.66
PRY,115.5,114.9,114.7,114.3,113.7,112.3,112.6,113,113.5,113.85,113.92,114.76,115.47,115.96,116.9,117.48
PER,98.9,100.7,100.9,103,105.6,106,103.6,103.37,102.07,105.9,107.72,132.06,135.23,139.62,139.85,149.03
PHL,93.2,98.5,106.3,106.1,106.1,109,107.61,112.8,114.47,114.66,118.39,115.34,118.02,123.05,119.18,131.45
POL,414.4,426.1,418.5,391.5,382.6,364.6,360.14,356.03,363.59,363.34,366.09,380.48,375.89,374.64,357.66,366.86
PRT,69.3,68.1,71,76.2,83.5,82.4,82.84,87.09,82.04,84.12,86.78,80.37,81.63,79.21,78.85,79.61
QAT,20.1,21.3,24.9,26.4,27.8,27,31.13,32.17,35,41.97,50.27,52.29,58.55,62.06,68.04,74.69
KOR,427.8,460,493.7,430.4,471.3,524,532.78,550.61,555.34,571.32,557.97,568.17,595.4,610.51,616.46,679.36
MDA,17.3,15.2,14.3,13,11.4,10.5,8.73,8.44,8.97,9.31,9.67,10.31,10.23,10,9.3,9.75
ROU,191.5,187.2,171.8,157.2,140.8,139.3,142.05,145.53,150.02,145.04,144.55,139.8,139.43,134.7,118.9,116.96
RUS,2280.7,2258.8,2168,2130.4,2165.6,2189.2,2209.9,2213.84,2262.66,2278.58,2285.5,2319.83,2310.47,2374.57,2231.71,2317.3
RWA,2.5,2.5,2.6,2.7,2.8,2.9,1.17,1.29,1.4,1.52,1.63,1.11,1.21,1.26,1.36,1.47
KNA,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.29,0.32,0.32,0.33,0.33,0.35,0.35,0.37,0.38
LCA,0.9,0.9,0.9,0.9,0.9,0.9,1.03,1,1.03,1.03,1.04,1.06,1.08,1.1,1.09,1.12
VCT,0.2,0.2,0.2,0.2,0.2,0.2,0.23,0.24,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16
WSM,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.36,0.36,0.37,0.38,0.39,0.39,0.39,0.39,0.4,0.4
STP,0.1,0.1,0.1,0.1,0.2,0.2,0.16,0.17,0.18,0.18,0.19,0.2,0.2,0.2,0.2,0.21
SAU,282,295.2,262.1,278.3,284.3,296.7,308.77,335.55,347.9,402.66,404.42,438.62,401.53,424.13,436.2,542.1
SEN,20.4,21,21.8,22.5,23.2,24.1,24.92,25.14,25.13,26.28,26.75,26.43,27.03,27.34,27.78,27.19
SRB,61.9,68.2,71.5,72.1,54.5,58.8,61.32,64.12,67.23,72.14,66.25,69.92,52.97,52.61,46.53,52.98
SYC,0.3,0.3,0.5,0.5,0.6,0.6,0.71,0.61,0.62,0.84,0.76,0.81,0.69,0.75,0.8,0.95
SLE,10.3,10.2,10,9.7,9.5,9.4,11.5,13.38,29.27,13.63,10.31,11.27,19.87,10.72,11.34,11.42
SGP,54.4,58.1,60.9,55.8,51.6,55.1,60.61,55.11,65.21,77.2,50.2,53.31,46.6,52.52,64.24,234.48
SVK,52.3,52.7,52.6,51.2,50,47.1,47.87,47.91,48.15,47.69,48.45,48.37,46,46.46,42.31,43.69
SVN,15.8,16.4,17.4,16.8,16.8,16,18.17,18.43,18.54,18.79,18.96,19.33,19.31,20.18,18.46,18.7
SLB,2.1,2.1,2.1,2.1,2.1,2.1,2.07,2.08,2.09,2.1,2.11,2.18,2.2,2.21,2.22,2.24
ZAF,409.9,413.7,420.6,412,421.7,421.5,434.68,422.76,454.34,494.9,491.44,493.39,524.5,562.98,551.01,559.65
ESP,288.4,281.3,304.4,317.1,339.6,355,378.54,392.87,401.81,419.79,430.76,417.96,427.45,398.38,355.31,393.16
LKA,34.5,36.3,36.5,36.8,37.5,39,39.38,40.1,41.68,41.98,42.49,40.53,41.65,41.16,41.73,40.86
SDN,142.8,147.4,152.6,157.3,165.9,168.1,133.51,140.12,146.05,151.78,155.72,158.48,161.51,163.64,167.16,172.7
SUR,4.7,4.5,4.4,4.3,4.2,4.1,4.21,4.19,4.17,4.21,4.3,7.2,7.22,7.23,7.27,6.82
SWZ,1.3,1.2,2.1,2.1,2.2,2.1,2.09,2.09,2.03,2.03,2.04,2.08,2.15,2.2,2.14,2.13
SWE,69.9,70.8,67,67.1,65.6,63.9,39.56,46.03,43.91,43.4,40.19,64.64,62.23,63.59,58.02,73.99
CHE,48.3,48.9,50.6,50.9,50,48.6,52.57,50.26,49.82,50.21,51.34,52.27,48.4,50.86,51.86,50.19
SYR,68.2,69,71,74.9,75.5,75.9,75.87,78.07,77.68,81.06,90.57,93.79,97.62,99.28,94.26,99.04
TJK,8.3,7.9,8,8.1,7.7,7.2,7.42,7.67,7.98,8.66,8.8,9.32,10.19,10.29,10.43,10.46
TZA,149.3,148.9,148.4,147.8,147.5,147.4,149.57,151.71,153.58,155.79,158.84,159.73,160.07,160.91,161.07,161.45
THA,243.4,263.6,266.4,245.9,256.3,257.5,262.86,283.35,298.78,317.72,327.03,325.44,331.18,336.4,334.59,379.44
TGO,16.1,16.4,16,16.1,16.3,16.1,16.06,16.13,16.34,16.26,16.21,16.08,16.26,16.5,16.64,16.61
TON,0.3,0.3,0.3,0.3,0.3,0.3,0.34,0.34,0.38,0.38,0.38,0.38,0.39,0.39,0.39,0.4
TTO,19,21,19.3,21.2,23.7,27.3,28.15,29.4,28.99,29.13,37.06,43.24,44.8,42.29,43.9,54.35
TUN,22.7,23.3,23.8,25.6,26.5,27.7,28.59,28.97,29.65,31.07,30.8,32.37,32.81,33.99,35.36,25.66
TUR,241.5,259.8,272,275.8,273,295.6,252.96,261.52,273.08,280.13,291.42,317.31,342.13,342.06,335.86,353.97
TKM,55.9,53.3,54.4,54.5,60.9,62.2,66.55,69.98,77.23,81.22,86.12,87.68,95.69,97.83,91.82,96.4
UGA,30.4,30.5,30.5,30.7,30.7,30.8,32,33.16,34.31,35.57,37.11,37.69,38.34,38.56,39.05,39.15
UKR,560.3,490,467.8,445.9,437.5,426,429.38,435.19,460.4,445.61,442.05,429.51,429.14,428.3,363.29,382.91
ARE,92.7,101.2,102.7,106.5,107.8,110.6,120.76,128.54,128.82,134.6,137.52,145.12,160.49,178.89,185.23,256.27
GBR,700,708.2,675.8,672.1,664.3,669.3,670.53,646.92,654.68,649.31,646.17,647.75,632.68,623.64,576.23,626.22
USA,6191.4,6316.3,6451.9,6462.4,6561.9,6742.3,6680.48,6718.77,6756.17,6857.88,6889.79,6833.47,6944.08,6780.31,6421.35,6775.45
URY,7.2,8.3,8.5,8.9,10.1,9.3,20.18,19.67,19.67,20.78,20.97,12.17,11.92,14.52,14.56,15.25
UZB,191.1,195.4,198.7,211.4,216.4,216.5,218.99,225.34,225.15,223.11,214.67,221.83,224.48,229.72,219.38,220.05
VUT,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.52,0.5,0.51,0.51,0.56,0.6,0.6,0.62
VEN,330.8,346,347.1,353.3,344.7,349.7,353.3,354.35,341.7,348.8,380.06,372.51,368.74,392.97,391.68,387.11
VNM,40.3,47.6,56.8,65.1,69.2,77.7,77.33,90.53,98.43,114.69,126.01,164.78,177.09,190.38,207.58,218.75
YEM,15.3,15.7,16.7,17.6,19.5,20.5,22.34,22.07,23.85,25.67,27.09,28.03,29.13,29.97,32.64,28.95
ZMB,99.7,96.3,93.8,90.7,87.2,84.1,86.1,88.18,90.31,92.29,94.4,95.07,95.18,96.07,96.86,97.58
ZWE,63.9,63.4,62.7,63,64.5,62,61.25,60.48,59.04,58.19,58.94,58.56,58.5,56.48,56.95,57.53
AAE,322.989,332.282,334.85,329.786,335.143,340.732,311.945,330.016,358.264,394.61,415.276,452.934,471.573,492.371,516.414,567.369
ACE,185.567,185.5,181.11,180.285,178.354,179.229,180.605,180.712,185.16,186.096,185.515,188.078,187.349,187.467,175.506,184.695
GEA,191.132,194.429,195.576,195.415,197.462,200.225,196.709,200.84,208.016,216.802,222.29,227.912,232.903,237.328,236.836,251.833
HIA,318.117,324.298,324.658,323.262,326.694,333.074,335.82,337.159,342.389,347.02,346.868,350.544,352.526,349.694,332.988,359.712
AME,129.948,132.779,134.791,136.724,137.382,138.191,141.004,142.86,144.484,148.272,152.941,142.674,144.16,146.954,145.19,149.697
LIA,53.3176,52.8235,52.3441,51.8941,51.8471,51.7206,51.0109,51.6206,52.9082,53.2535,54.0497,53.7294,54.3891,54.965,55.6568,56.3147
LMA,131.393,132.568,134.711,135.689,138.948,140.386,121.807,124.974,127.648,132.464,136.632,146.61,150.847,154.092,157.496,159.976
ANE,85.505,87.78,91.075,93.37,96.975,99.855,104.023,107.754,110.438,117.74,124.267,129.195,131.883,139.275,144.07,156.361
ASA,3419.55,3485.45,3558.05,3567.25,3616.8,3714.8,3681.44,3697.15,3733.68,3784.54,3806.8,3773.31,3835.11,3743.21,3545.35,3751.04
ASE,212.725,220.55,228.138,232.475,245.1,248.85,245.94,252.812,259.771,274.883,285.872,302.592,319.52,334.181,357.856,358.665
AEE,62.3739,62.8,63.0783,62.837,63.4348,63.4848,63.557,64.2274,66.123,67.628,68.6557,69.4393,71.0637,72.3063,71.8393,73.8857
UMA,201.946,206.528,208.659,208.967,209.985,212.096,212.94,222.814,239.277,260.692,275.743,283.466,294.754,309.686,321.189,343.901
EAM,38.8,37.2,37,37,37.7,38.1,45,46.41,48.04,49.55,50.2,45.74,46.42,47.1,47.39,47.5
ECM,61.9,68.1,67,66.8,61.4,62.2,61.32,64.12,65.18,64.5,60.42,64.85,62.23,61.22,58.27,60.69
GEM,37.8,38.4,39.1,39.8,39.6,39.5,40.7,41.3,43.32,43.12,44.99,45.53,45.84,46.04,45.78,47.15
HIM,54.4,57,58.6,58.7,61.5,63,63.5,63.76,65.18,65.33,64.6,69.5,66,64.81,68.04,74.69
LCM,19,21,19.3,21.2,23.7,27.3,20.18,19.67,19.67,20.78,20.97,18.11,18.07,17.83,19.09,28.25
LIM,23.1,23.5,24.1,24.5,25.1,25.6,25.4,26.14,27.26,27.57,28.28,29.22,30.07,30.74,31.57,32.37
LMM,34.5,37.2,37,37,37.5,39,39.38,40.1,41.68,41.98,42.49,40.53,41.65,41.16,42.34,40.87
MEM,51.5,53.2,56.7,57.4,60,63,63.9,66.6,67.76,73.48,72.32,78.42,79.28,84.6,81.38,89.48
NAN,647.7,654.6,664.2,672.1,671.7,687.3,682.4,675.53,711.18,711.2,723.82,713.15,726.14,706.1,669.35,726.63
SAM,34.5,36.3,36.5,36.8,37.5,39,39.38,40.1,41.68,41.98,42.49,33.78,34.35,35.22,36.22,36.71
