ISO,1990,1995,2000,2005,2010
AFG,34.99,36.12,35.98,35.52,33.97
ALB,41.04,43.6,50.71,49.47,47.59
DZA,20.68,20.73,19.09,17.03,15.87
AND,37.52,36.34,35.1,33.71,31.34
AGO,12.48,11.68,11.35,10.28,10.8
ATG,12.21,11.62,8.34,7.77,8.59
ARG,51.67,49.13,43.76,39.94,37.29
ARM,55.23,59.78,57.11,59.55,60.69
AUS,50.48,45.29,39.81,36.12,32.36
AUT,54.03,49.26,45.12,39.44,36.11
AZE,38.86,33.58,26.39,23.39,22.1
BHS,31.05,23.68,15.88,12.98,16.85
BHR,43.52,39.99,36.53,29.22,21.84
BGD,17.65,16.76,16.86,22.77,24
BRB,16.82,13.95,10.06,9.3,8.93
BLR,67.34,78.85,73.33,68.62,61.99
BEL,92.24,79.73,68.95,59.73,56.52
BLZ,15.6,20.71,21.63,19.67,19.23
BEN,6.6,6.69,6.9,6.67,6.75
BTN,10.14,9.63,9.34,9.26,9.14
BOL,14.64,13.97,13.18,11.99,11.53
BIH,78.39,87.55,70.52,64.57,57.57
BWA,17.91,14.71,12.96,11.39,12.63
BRA,24.81,24.28,24.19,22.37,20.74
BRN,29.71,30.38,29.21,29.49,30.19
BGR,46.39,48.21,45.52,48.55,47.59
BFA,6.51,6.2,6.42,6.07,6.09
BDI,5.18,5.33,5.67,6.1,6.24
KHM,19.96,21.02,22.24,23.35,23.57
CMR,6.89,6.78,6.66,6.32,6.56
CAN,65.32,59.73,52.6,47.93,43.99
CPV,12.67,12.58,11.82,11,10.47
CAF,15.68,15.07,13.89,13.45,14.25
TCD,6.14,5.95,6.2,5.9,5.88
CHL,30.37,26.29,22.16,20.99,19.61
CHN,41.64,43.56,47.79,51.16,52.06
COL,20.42,20.59,20.53,19.28,17.97
COM,4.59,4.5,4.54,4.8,5.13
COG,13.24,14.09,12.77,12.13,12.89
CRI,15.39,15.39,14.28,12.99,11.88
CIV,7.14,7.86,8.44,8.21,8.26
HRV,73.76,70.56,70.06,67.36,58.85
CUB,44.85,45.28,43.84,44.63,41.84
CYP,34.41,33.43,33.44,33.13,33.32
CZE,89.08,77.17,68.29,60.51,53.1
PRK,49.74,52.93,57.59,59.08,59.01
COD,9.07,9.01,9.12,9.52,10.42
DNK,61.11,60.41,54.29,49.13,44.89
DJI,4,4.15,4.36,4.51,4.51
DMA,17.2,15.03,15.74,15.26,15.01
DOM,15.36,16.14,17.19,16.91,17.57
ECU,10.49,10.18,9.9,9.21,8.91
EGY,7.14,8.05,9.62,10.18,10.5
SLV,6.49,6.59,6.87,7.63,7.36
GNQ,13.59,12.39,10.42,9.06,8.62
ERI,5.36,5.19,5.32,5.51,5.81
EST,78.66,86.68,75.47,68.09,53.83
ETH,4.45,4.12,3.96,3.94,3.93
FJI,14.26,14.54,12.96,9.15,7.91
FIN,56.98,49.7,42.49,37.47,32.32
FRA,56.86,54.18,54.55,50.32,46.99
GAB,12.91,13.35,12.98,12.89,13.28
GMB,5.27,6.2,7.61,7.32,6.9
GEO,39.55,30.07,27.31,27.14,29.82
DEU,63.34,58.79,53.72,45.68,41.48
GHA,6.66,6.33,5.26,5.37,5.6
GRC,59.28,60.14,60.86,59.07,56.55
GRD,9.21,11.67,11.18,13.97,13.51
GTM,6.05,7.22,8.25,8.1,7.98
GIN,4.86,5.05,5.11,4.88,5.19
GNB,7.27,6.84,6.82,6.95,7.02
GUY,9.49,8.95,8.72,9.28,9.26
HTI,11.07,11.9,10.51,8.89,9.08
HND,7.57,7.37,7,6.75,6.45
HUN,88.24,92.69,87.46,83.63,73.15
ISL,36.65,37.36,34.06,31.71,28.92
IND,13.22,12.31,10.99,12.46,14.36
IDN,20.39,23.13,24.81,26.04,26.46
IRN,21.13,19.61,16.44,13.35,13.79
IRQ,14.15,15.32,14.66,14.5,14.3
IRL,53.09,50.06,46.68,39.59,36.57
ISR,33.25,34.53,33.19,32.86,29.47
ITA,66.41,62.14,55.5,46.76,42.86
JAM,22.86,19.38,18.35,17.99,20.2
JPN,38.73,40.85,40.13,38.42,35.46
JOR,24.66,21.91,20.91,19.05,19.19
KAZ,81.65,86.93,76.01,71.88,58.85
KEN,2.62,2.46,2.41,2.75,3.06
KIR,17.84,18.61,18.16,20.24,19.12
KWT,17.32,17.81,15.53,14.45,14.04
KGZ,42.94,40.1,29.96,27.22,25.98
LAO,19.26,20.75,21.71,21.69,21.23
LVA,73.38,82.96,69.57,69.73,54.89
LBN,28.26,25.35,24.9,26.14,24.91
LSO,26.71,27.08,26.45,27.75,27.37
LBR,4.6,4.54,4.54,4.3,4.61
LBY,18.04,16.69,16.49,16.87,16.32
LTU,69.35,78.69,67.41,67.41,52.94
LUX,75.48,67.25,58.79,51.33,43.39
MKD,43.45,45.97,48.22,47.78,43.67
MDG,4.11,3.95,3.87,3.8,3.8
MWI,4.09,4.52,5.29,5.46,5.38
MYS,32.28,32.27,30.55,29.16,29.88
MDV,2.26,2.28,2.19,2.53,2.77
MLI,5.98,5.68,5.47,5.2,5.32
MLT,48.07,47.77,45.41,42.44,42.95
MHL,15.13,15.71,18.02,17.2,16.17
MRT,8.23,7.7,7.28,7.07,7.1
MUS,23.58,20.23,18.87,19.1,19.37
MEX,17.67,15.86,13.32,13.23,13.44
FSM,15.7,15.92,15.17,14.14,13.7
MNG,49.23,56.02,53.21,56.43,54.51
MNE,70.78,74.83,78.72,72.48,64.39
MAR,35.04,33.28,32.59,32.02,31.47
MOZ,15.27,15.88,15.94,17.16,17.86
MMR,21.43,23.42,24.56,24.21,24.04
NAM,27.46,27.76,28.27,28.61,26.8
NPL,10.37,10.3,9.96,9.48,9.59
NLD,85.76,77.62,71.03,60.33,53.47
NZL,52.39,45.11,38.61,33.17,29.27
NIC,9.74,10.43,11.15,10.88,10.42
NER,6.26,5.52,5.26,5.11,5.21
NGA,5.32,4.96,4.66,4.28,4.37
NOR,37.63,37.42,37.61,34.41,32.71
OMN,11.34,10.58,10.11,10.05,8.91
PAK,19.59,20.3,22.99,22.97,22.89
PAN,21.97,19.27,15.46,16.51,19.7
PNG,16.2,17.08,16.37,15.66,15.16
PRY,15.63,18.74,23.24,25.25,26.41
PER,17.28,16.12,12.31,10.47,10.49
PHL,45.39,40.22,38.86,35.23,33.28
POL,85.04,83.03,78.57,76.82,68.41
PRT,33.65,35.75,35.79,36.91,33.93
QAT,16.94,17.32,15.52,14.14,12.04
KOR,41.45,51.64,55.44,50.95,46.33
MDA,50.21,51.4,34.58,37.86,37.71
ROU,45.72,53.02,48.56,49.89,49.89
RUS,81.87,90.79,73.89,70.57,58.67
RWA,5.42,5.99,5.44,4.73,5.04
LCA,11.95,12.65,13.72,13.99,13.24
VCT,11.35,10.33,12.18,11.43,9.76
WSM,8.66,7.55,6.43,5.34,4.73
STP,9.98,9.92,10.12,9.6,9.3
SAU,7.46,6.74,5.87,6.16,6.77
SEN,8.58,8.04,7.89,7.53,8.17
SRB,60.98,61.47,56.55,57.52,50.6
SYC,56.76,42.23,36.06,40.08,43.23
