ISO,1990,1995,2000,2005,2010
AFG,28.79,32.13,38.11,40.34,40.15
ALB,3.44,4.53,5.96,6.44,6.17
DZA,46.76,48.79,49.13,46.84,42.55
AND,9.19,9.43,9.93,10.36,10.49
AGO,27.26,26.87,28.29,27.77,30.18
ATG,40.25,46.05,51.17,59.03,58.72
ARG,22.08,24.86,25.68,24.34,22.16
ARM,15.51,26.41,30.13,31.33,31.69
AUS,11.91,12.88,12.53,11.88,11.7
AUT,12.31,11.82,12.36,16.55,15.34
AZE,12.69,17.74,16.76,16.42,15.09
BHS,49.75,54.33,40.44,30.89,34.9
BHR,53.73,64.71,74.93,88.74,73.94
BGD,17.42,23.02,28.59,33.06,33.74
BRB,56.96,59.85,47.16,44.3,44.73
BLR,4.41,6.29,5.22,4.23,3.7
BEL,9.37,8.91,10,8.54,8.62
BLZ,26.42,27.29,49.56,58.12,58.62
BEN,20.87,26.92,29.78,29.34,29.86
BTN,22.78,25.91,28.56,30.61,32.55
BOL,24.89,26.61,26.31,24.63,24.56
BIH,15.45,17.16,14.27,13.46,12.34
BWA,28.34,26.03,24.45,22.52,26.89
BRA,21.36,24.74,25.82,27.48,29.5
BRN,56.14,61.38,62.61,64.34,61.85
BGR,13.85,15.38,14.7,14.79,14.8
BFA,20.01,24.36,27.18,27,28.33
BDI,31.57,33.66,35.32,37.97,38.87
KHM,21.84,22.64,24.2,25.23,24.85
CMR,22.59,28.14,30.43,31.82,36.59
CAN,13.94,15.9,17.24,16.78,16.12
CPV,15.38,16.92,17.55,18.7,20.47
CAF,33.44,33.37,32.18,32.39,35.35
TCD,18.5,22.95,26.05,26.16,27.61
CHL,18.85,18.36,16.77,17.82,17.08
CHN,7.32,8.71,11.46,12.07,11.27
COL,16.65,20,22.71,21.64,20.11
COM,33.02,33.89,33.95,35.66,38.14
COG,28.63,31.76,30.67,30.72,34.49
CRI,12.51,13.31,11.21,11.18,10.71
CIV,24.35,32.51,37.8,38.88,41.43
HRV,11.93,13.78,12.56,12.95,12.63
CUB,14.75,14.97,9.18,8.16,9.34
CYP,7.74,7.72,11.55,30.43,30.33
CZE,13.44,8.27,8.33,9.51,10.43
PRK,9.33,9.78,10.81,11.17,11.33
COD,20.12,20.31,21.03,22.38,25.17
DNK,12.54,12.15,15.79,16.55,15.59
DJI,28.35,30.97,33.31,35.35,36.6
DMA,45.59,55.58,52.87,46.97,53.26
DOM,26.56,29.19,27.17,28.23,29.48
ECU,21.98,27.09,26.83,23.32,22.65
EGY,21.24,17.9,14.12,13.17,13.17
SLV,20.07,22.57,23.91,29.13,30.07
GNQ,31.12,29.73,27.61,26.7,27.34
ERI,33.1,33.5,34.6,35.77,37.94
EST,4.34,6.49,7.01,9.04,7.46
ETH,26.96,25.84,25.09,24.94,25.12
FJI,91.84,99.44,111.44,139.84,165.18
FIN,7.62,7.3,6.4,5.96,5.36
FRA,7.48,7.47,10.77,10.68,9.86
GAB,29.47,32.81,34.53,36.13,39.38
GMB,23.46,29.11,31.07,31.13,31.2
GEO,11.08,11.95,13.1,12.65,13.05
DEU,13.07,14.03,12.89,11.64,10.84
GHA,28.34,30.46,26.87,29.56,32.64
GRC,6.6,5.54,5.35,6.28,6.5
GRD,31.31,31.58,59.74,73.18,68.94
GTM,17.58,28.48,35.09,43.05,44.96
GIN,19.23,23.76,25.7,25.93,28.97
GNB,22.69,27.12,28.91,30.66,31.92
GUY,53.88,60.55,73.77,96.59,98.58
HTI,52.01,60.22,58.4,58.53,62.53
HND,19.2,20.33,20.06,19.83,19.51
HUN,11.51,11.37,12.74,16.27,15.52
ISL,3.66,4.75,5.69,5.53,5.75
IND,22.02,26.39,30.19,29.82,30.86
IDN,38.84,41.39,42.09,43.88,44.12
IRN,12.45,11.77,12.27,16.15,15.45
IRQ,27.38,28.77,29.71,31.13,31.87
IRL,10.58,11,10.76,9.89,9.24
ISR,16.99,20.51,33.46,31.39,26.6
ITA,16.64,15.51,15.09,14.08,14.07
JAM,52.84,50.34,48.22,48.16,56.83
JPN,5.96,4.88,3.71,3.43,3.49
JOR,31.72,30.33,43.15,44.06,42.68
KAZ,6.53,11.75,10.93,10.08,8.94
KEN,28,27.03,27.19,30.46,34.11
KIR,97.16,119.32,148.73,159.12,173.66
KWT,24.83,30.72,33.26,28.07,29.43
KGZ,6.45,11.7,8.92,7.91,8.02
LAO,21.55,23.37,25.32,25.94,25.8
LVA,4.73,8.26,6.96,7.6,6.82
LBN,24.18,23.81,23.83,23.84,24.08
LSO,46,50.15,52.64,57.92,60.69
LBR,16.52,20.66,21.73,21.03,23.34
LBY,17.83,19.62,25.28,30.77,35.03
LTU,4.02,6.08,5.04,5.89,4.89
LUX,9.38,8.52,7.03,6.37,5.5
MKD,16.25,17.87,21.39,21.79,20.05
MDG,27.14,27.04,26.88,26.62,27.19
MWI,29.02,32.51,37.53,38.06,37.27
MYS,18.06,18.15,19.6,21.31,22.74
MDV,16.09,15.87,13.04,9.01,7.76
MLI,22.01,25.11,26.06,26.19,28.31
MLT,20.29,13.58,13.41,15.5,16.93
MHL,100.35,114.67,140.5,165.39,185.32
MRT,20.66,25.17,26.36,26.93,28.33
MUS,56.63,45.39,52.56,101.28,134.97
MEX,57.01,56.13,54.91,57.84,60.71
FSM,88.8,92.38,101.59,110.74,122.02
MNG,5.69,7,7.37,8.51,8.4
MNE,17.4,18.78,19.76,15.98,13.15
MAR,74.4,75.98,77.22,81.2,76.51
MOZ,24.94,26.18,26.9,30.18,32.1
MMR,34.06,34.88,35.04,34.32,33.72
NAM,45.03,48.95,53.9,57.46,56.78
NPL,18.94,21.92,23.51,23.61,24.65
NLD,14.45,13.27,13.86,12.7,10.63
NZL,9.9,10.31,12.62,12.11,11.35
NIC,25.65,36.13,36.45,37.45,37.86
NER,19.6,21.96,22.6,22.81,23.61
NGA,16.33,19.7,20.09,19.56,21.38
NOR,8.19,8.42,9.33,9.04,9.06
OMN,46.81,48.36,54.8,60.11,76.28
PAK,20.05,25.36,29.4,31.55,33.89
PAN,20.57,26.55,23.64,26.35,33.26
PNG,80.31,87.66,98.2,109.49,120.78
PRY,21.65,25.51,33.95,44.88,47.35
PER,18.15,18.95,14.43,12.43,12.86
PHL,15.34,22.79,27.11,37.42,39.53
POL,13.25,11.41,10.19,10.86,11.17
PRT,17.79,19.84,20.58,19.79,18.01
QAT,33.85,36.62,60.17,70.51,64.56
KOR,25.6,32.66,36.23,29.93,25.22
MDA,7.06,10.38,7.5,7.25,6.51
ROU,7.49,7.37,6.02,6.5,7
RUS,3.94,6.37,5.21,4.66,3.88
RWA,34.97,39.57,36.56,32.5,34.93
LCA,47.65,66.48,75.47,76.27,75.49
VCT,45.55,68.66,79.97,76.04,61.78
WSM,86.12,88.07,94.51,97.95,103.85
STP,16.71,17.54,18.17,18.11,18.67
SAU,17.3,20.17,22.63,25.3,27.8
SEN,23.37,27.92,29.98,29.94,34.07
SRB,15.27,16.2,17.09,17.89,17.2
SYC,12.5,24.35,28.59,26.2,27.31
SLE,25.01,29.54,30.18,30.23,34
SGP,14.31,11.6,12.57,13.14,11.44
SVK,13.7,11.56,12.15,11.03,10.23
SVN,10.41,17.64,17.79,14.29,9.66
SLB,88.73,95.5,109.98,125.78,141.04
SOM,28.65,30.48,31.79,31.98,34.55
ZAF,54.83,56.95,60.85,53.79,61.8
ESP,12.84,11.89,11.28,10.44,10.04
LKA,30.79,32.05,46.62,64.14,58.81
SDN,23.09,23.54,23.17,22.73,23.56
SUR,42.86,29.81,27.99,27.59,30.85
SWZ,44.94,49.17,58.49,68.15,67.62
SWE,9.88,9.99,10.11,10.54,10.63
CHE,11.92,13.23,13.3,11.58,10.93
SYR,9.17,9.09,9.09,8.66,8.93
TJK,14.71,21.2,17.81,18.86,19.79
TZA,28.84,25.99,28.45,30.9,32.31
THA,17.03,20.85,24.22,23.59,21.07
TLS,17.88,18.77,20.63,20.86,20.75
TGO,21.47,26,27.55,27.94,29.51
TON,68.39,69.8,75.76,87.45,95.44
TTO,132.15,153.96,162.81,163.88,167.6
TUN,15.55,18.12,21.72,23.19,23.92
TUR,14.08,14.83,16.09,12.78,12.75
TKM,11.55,16.99,17.61,16.87,16.26
UGA,22.37,26.55,30.8,33.43,36.23
UKR,4.13,6.5,5.19,4.76,3.75
ARE,23.85,27.06,31.72,32.37,33.26
GBR,9.36,8.15,7.41,6.39,5.8
USA,15.13,17.74,18.92,19.12,19.03
URY,17.79,17.74,16.2,16.97,17.57
UZB,12.43,20.11,19.74,21.22,21.15
VUT,70.34,72.07,80.33,89.45,99.52
VEN,32.67,31.21,30.73,29.7,33.93
VNM,16.38,16.97,17.18,16.63,16.15
YEM,17.71,19.19,22.23,23.41,24.66
ZMB,28.74,30.45,30.76,31.56,32.73
ZWE,20.04,17.67,21.17,28.54,30.32
HIA,19.765,21.3058,22.4556,23.1054,22.6288
