ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ISR,108.76,117.31,123.75,130.83,137.53,155.8,159.37,164.15,157.41,169.68,170.37,177.1,195.11,198.33,204.52,219.36,234.67,248.6,260.7
ITA,1243.5,1288.4,1336.7,1404.7,1430.9,1521,1609.4,1591.8,1630.6,1656.5,1720.4,1863.2,1968.9,2069.1,2025.5,2055.8,2133.6,2117.7,2130
JAM,8.92,9.08,9.08,9.06,9.3,9.59,9.92,10.15,10.73,11.17,11.63,12.33,12.84,12.98,12.64,12.61,13.07,13.25,13.47
JPN,2877.6,3008.3,3109.4,3076.9,3118.6,3291.9,3378.7,3472.9,3570.9,3753.3,3890.5,4065.1,4263.9,4288.6,4080.4,4323.2,4388.1,4506.2,4621.9
JOR,23.57,23.39,25.69,26.71,27.51,29.99,31.82,33.97,36.14,40.45,44.63,50.84,55.14,59.97,65.05,67.01,70.61,73.78,77
KAZ,20.71,48.97,110.37,97.98,102.1,115.3,130.91,145.58,165.42,186.29,210.91,240.61,264.01,288.56,278.33,300.94,330.97,355.9,382.4
KEN,,45.05,46.02,48.09,49.8,51.2,54.8,55.75,58.74,63.42,69.35,75.97,85.34,88.68,93.92,102.9,108.63,118.16,125.83
KIR,0.29,0.3,0.32,0.37,0.39,0.41,0.43,0.42,0.44,0.44,,,,,,,,,
KWT,101.42,104.77,115.09,112.96,114.62,128.56,133.75,128.78,158.52,175.17,196.61,226.69,250.62,264.13,234.59,238.12,251.77,277.59,290.19
KGZ,4.6,5.01,5.61,5.79,6.09,6.56,7.07,7.18,7.84,8.63,8.9,9.46,10.54,11.65,12.07,12.16,13.14,13.36,14.99
LAO,6.79,7.4,8.04,8.45,9.2,9.95,10.76,11.58,12.52,13.68,15.13,16.94,18.7,20.56,22.28,24.47,26.95,29.67,32.58
LVA,19.65,20.18,22.57,25.25,25.44,26.84,29.38,32.46,34.86,39.1,42.69,47.97,55.12,58.68,51.66,51.97,58.03,61.34,66.62
LBN,27.16,29.08,28.9,30.26,30.55,31.67,33.67,35.35,37.22,42.74,44.74,46.97,52.24,59.46,62.46,67.63,72.04,74.44,76.54
LSO,1.89,2.03,2.14,2.2,2.25,2.41,2.57,2.62,2.8,2.94,3.12,3.36,3.61,3.89,4.06,4.39,4.61,4.99,5.36
LBR,0.21,0.25,0.53,0.68,0.84,1.09,1.36,1.82,1.24,1.21,1.37,1.55,1.84,2.08,2.38,2.67,2.97,3.34,3.77
LBY,,76.12,78.61,67.06,52.37,60.92,47.58,56.33,73.26,84.49,95.17,171.8,174.89,191.21,119.85,121.03,47.7,93.28,91.87
LTU,22.44,24.08,26.14,28.49,28.31,30.26,33.48,36.87,41.78,44.68,48.59,54.75,61.63,65.84,57.52,61.33,68.08,71.84,75.34
LUX,15.1,17.56,16.42,19.36,22.1,24.44,25.06,26.64,28.68,30.49,30.26,37.66,41.64,42.14,40.09,41.84,43.52,44.23,45.85
MKD,9.44,9.73,10.04,10.56,11.12,11.95,11.77,12.21,13.88,15.34,17.13,19.16,20.87,23.99,25.21,25.84,26.6,26.97,28.22
MDG,13.88,14.43,15.22,16,16.99,18.19,19.72,17.49,19.58,21.18,22.86,24.75,26.99,29.48,28.52,28.84,29.74,30.97,31.48
MWI,4.31,4.72,4.98,5.32,5.47,5.68,5.52,7.48,8.12,8.75,9.31,9.47,10.08,11.4,12.39,14,14.69,15.7,17.72
MYS,211.88,237.13,260.92,244.18,261.53,292.13,298.8,322.03,346.09,379.24,411.8,448.71,489.22,523.77,520.33,565.48,606.4,654.13,695.38
MLI,7.39,7.77,8.44,9.04,9.79,10.33,11.85,12.53,13.73,14.42,15.78,17.66,18.91,20.24,21.31,22.82,23.97,24.33,25.23
MLT,,,,,,7.36,7.4,7.78,8.08,8.17,8.66,9.3,9.78,10.65,10.83,11.53,11.95,12.13,12.74
MRT,2.85,3.08,3,3.12,3.37,3.51,3.7,3.81,4.1,4.43,4.81,5.89,6.14,6.49,6.46,6.82,7.23,7.88,8.53
MUS,6.73,7.35,7.75,8.43,8.67,9.5,10.28,10.6,11.19,12.17,12.63,13.53,14.71,15.82,16.42,17.3,18.28,19.24,20.16
MEX,754.06,803.53,874.76,923.97,983.17,1060.6,1073.9,1092.5,1129.6,1203.7,1324,1469,1545,1640.1,1623.8,1735.6,1895.5,1954.7,2013.5
FSM,0.68,0.67,0.65,0.64,0.62,0.69,0.71,0.73,0.78,0.77,,,,,,,,,
MNG,5.99,6.23,6.59,6.88,7.19,7.44,7.83,8.33,9.09,10.34,11.44,12.8,14.49,16.08,16,17.23,20.64,23.61,26.78
MAR,87.72,100.47,98.61,96.34,98.13,101.91,112.21,117.84,127.55,137.61,146.17,162.18,171.18,184.18,194.28,203.74,218.1,227.94,241.47
MOZ,5.11,5.59,6.27,7.02,7.7,7.96,9.11,10.07,10.88,12.16,13.64,14.95,16.47,17.93,19.22,20.83,22.75,24.84,27.01
MMR,14.11,15.29,16.44,17.58,19.8,23.04,26.24,29.84,34.65,40.44,48.7,51.26,55.53,59.29,62.32,65.93,70.5,75.35,80.71
NAM,5.08,5.34,5.66,5.91,6.2,7.51,7.58,8.03,8.69,9.91,10.83,11.95,12.93,13.69,13.59,14.66,15.87,17.23,18.26
NPL,21.14,22.67,24.22,25.22,26.7,29.01,31.09,31.62,33.51,36.05,38.5,41.01,43.53,47.09,49.61,52.64,55.5,59.22,62.39
NLD,353.67,372.2,398.78,428.6,455.03,503.36,526.1,547.49,546.08,571.39,603.25,661.5,709.4,754.44,736.55,742.72,772.8,760.69,778.2
NZL,64.16,67.65,70.77,72.24,76.72,81.28,85.02,90.13,93.54,100.39,103.87,112.61,119.73,124.59,129.07,131.28,138.36,141.45,151.61
NIC,9.96,10.82,11.61,12.1,13.04,13.84,14.53,15.03,15.69,16.59,17.83,18.66,21.17,22.2,21.74,22.75,24.88,26.16,27.8
NER,5.48,5.81,6.01,6.67,6.73,6.3,7.05,7.4,8.07,8.15,9.17,10.1,10.68,11.95,11.89,13.12,13.68,15.43,16.4
NGA,346.55,370.45,387.24,402.22,409.71,441.29,471.33,496.86,648.36,768.39,826.42,921.69,1010.6,1095.1,1180,801,856.59,908.9,972.4
NOR,102.72,114.1,123.15,121.52,132.97,162.45,167.57,168.18,174.77,194.93,220.19,251.2,262.59,292.49,267.01,282.3,306.58,325.4,332.82
OMN,53.07,53.4,60.9,59.8,59.96,62.5,67.99,77.45,75.62,79.35,91.93,95.4,107.88,123.25,124.04,132.63,140.69,148.99,161.2
PAK,395.08,421.67,433.01,449.35,472.54,414.03,432.13,452.74,484.32,534.21,593.67,602.8,648.41,672.43,696.92,716.48,750.57,793,840.1
PAN,17.57,18.64,20.17,21.86,22.91,24.21,24.6,25.57,27.52,30.17,33.62,37.25,43.11,47.85,49.86,53.36,60.49,67.78,74.82
PNG,7.37,8.08,7.96,7.72,7.96,7.92,8.12,8.21,8.55,9.04,9.68,10.2,11.26,12.22,13,14.24,15.8,17.35,18.57
PRY,19.18,19.5,20.42,21.01,21.12,20.93,22.35,23.88,23.85,24.73,26.92,29.08,31.48,34.14,33.03,37.81,40.27,40.48,46.99
PER,104.12,108.78,118.18,118.71,121.53,127.84,131.2,139.68,148.46,160.79,176.23,195.26,217.48,242.1,246.7,270.7,294.3,317.4,340.6
PHL,223.93,241.36,258.03,234.16,244.85,261.37,275.22,289.54,310.03,339.78,367.49,398.68,436.25,463.44,472.4,514.48,543.88,591,643
POL,285.77,310.01,337.99,360.68,381,403.98,419.66,442.01,458.02,496.99,525.64,575.71,639.47,685.26,721.2,777.14,838.21,871.1,897.8
PRT,136.96,142.81,152.29,160.75,171.72,183.81,192.66,201.43,207.08,212.69,231.85,251.47,265.7,275.53,278.09,284.7,280.7,275,279.9
QAT,,,,,,52.56,55.51,60.24,63.93,78.05,86.68,112.49,136.86,163.9,184.45,217.92,255.41,267.43,286.74
KOR,606.25,661.68,711.81,678.42,761.95,851.94,909.05,989.82,1021.3,1100.2,1165.9,1249,1356.4,1405.7,1400.7,1503.2,1559.4,1591,1664
ROU,120.22,136.15,126.46,119.74,119.86,128.55,143.84,153.55,167.31,190.28,203.49,241.01,275.5,321.69,317.18,329.37,346.18,355.61,369.75
RUS,826.73,817.35,841.87,804.57,865.18,997.32,1071.6,1163.8,1334.5,1468,1688.4,2127.8,2366.3,2873.4,2758.5,2917.5,3216.2,3389,3483
RWA,2.88,3.3,3.83,4.21,4.59,5.09,5.66,6.52,6.75,7.41,8.34,9.33,10.31,11.69,12.52,13.46,14.75,16.1,17.1
KNA,0.36,0.4,0.43,0.44,0.47,0.49,0.51,0.53,0.54,0.61,0.69,0.74,0.79,0.84,0.8,0.78,0.81,0.82,0.85
LCA,0.95,1.04,1.02,1.1,1.14,1.21,1.19,1.19,1.28,1.41,1.44,1.64,1.7,1.82,1.83,1.84,1.9,1.9,1.92
VCT,0.48,0.5,0.52,0.56,0.58,0.61,0.62,0.64,0.66,0.74,0.78,0.88,0.98,1.02,1,0.97,0.98,1.03,1.07
WSM,0.62,0.68,0.7,0.72,0.75,0.82,0.9,0.96,0.99,1.05,1.13,1.19,1.24,1.31,1.26,1.28,1.33,1.39,1.41
STP,0.12,0.12,0.12,0.13,0.13,0.24,0.25,0.26,0.28,0.3,0.32,0.37,0.39,0.43,0.45,0.48,0.51,0.54,0.57
SAU,480.63,504.91,528.12,546.65,553.75,593.83,607.34,620.23,681.91,764,842.99,922.54,999.25,1107.52,1133.18,1234.71,1364.48,1471.84,1559.27
SEN,11.29,11.73,12.31,13.17,14.21,15,16.04,16.4,17.84,19.41,21.15,22.34,24.07,25.44,26.26,27.71,28.84,30.37,31.87
SRB,,,44.05,46.7,41.3,40.22,46.85,49.55,51.88,58.26,63.38,70.05,74.53,84.76,81.93,80.88,86.09,84.95,88.57
SYC,0.83,0.89,1.01,1.1,1.14,1.21,1.21,1.25,1.2,1.2,1.35,1.52,1.72,1.72,1.71,1.83,1.96,2.05,2.16
SLE,2.98,3.09,2.95,3.04,3.02,3.3,3.13,4.02,4.48,4.9,5.27,5.74,6.37,6.84,7.12,7.59,8.21,9.63,11.74
SGP,115.35,125.86,138.99,137.92,147.73,165.22,166.64,177.02,187.77,212.09,235.64,263.86,294.84,305.6,307.54,358.18,387.32,402.9,423.7
SVK,44.53,48.53,52.46,55.66,56.15,59.37,65.01,69.74,73.2,78.84,87.13,99.19,112.5,125.48,123.32,129.18,135.64,136.99,141.4
SVN,25.89,27.78,29.58,31.41,33.18,35.03,37.08,39.31,41.3,44.53,47.09,50.89,54.91,59.12,55.34,55.44,57.38,56.99,57.29
SLB,0.59,0.62,0.62,0.63,0.64,0.56,0.53,0.52,0.57,0.61,0.67,0.73,0.81,0.88,0.85,0.92,1.04,1.11,1.16
ZAF,267.37,283.47,295.57,300.58,311.76,332.91,349.32,367.11,385.62,415.04,450.17,490.95,531.97,561.31,557.42,581.25,614.83,640.61,662.5
ESP,646.13,679.18,719.91,770.68,811.13,881.41,946.46,1021.7,1067.6,1134.2,1216.6,1371.6,1482.4,1550.1,1526.9,1506.9,1524.2,1510.6,1535.9
LKA,53.98,57.07,61.78,65.38,69.17,74.99,75.5,79.69,86.13,93.3,102.33,113.55,124.48,134.47,140.28,153.37,169.3,183.15,199.4
SDN,53.34,30.94,32.4,34.86,37.61,40.57,43.87,47.15,52.06,55.95,60.01,68.09,77.93,81.86,85.13,89.06,87.41,85.22,89.06
SUR,2.05,2.12,2.28,2.34,2.35,2.4,2.57,2.69,2.9,3.2,3.46,3.7,3.99,4.24,4.4,4.64,4.99,5.28,5.59
SWZ,3.92,4.15,4.37,4.52,4.73,4.92,5.1,5.27,5.48,5.79,6.13,6.52,6.94,7.25,7.38,7.62,7.72,8.01,8.36
SWE,200.83,208.17,216.98,226.37,240.77,260.56,265.31,274.85,287.02,307.15,310.29,341.9,370.8,385.16,370.33,391.35,415.13,414.5,433.2
CHE,193.09,198.76,208.48,215.27,219.49,233.83,241.16,252.26,253.74,265.19,274.9,306.64,337.54,366.66,366.41,379.45,405.93,417,433.8
SYR,48.25,51.34,53.13,57.13,55.9,56.26,58.15,62.03,67.59,74.89,86.75,95.11,100.69,107.86,116.02,121.11,119.29,97.73,78.78
TJK,7,4.43,4.73,4.9,5.15,5.77,6.56,7.35,8.35,9.49,10.45,11.53,12.67,14.06,14.63,15.74,17.28,18.92,20.61
TZA,20.37,21.69,22.84,23.94,25.46,27.32,29.62,32.23,35.14,38.93,43.14,47.46,52.2,57.18,61.09,66.18,71.84,78.2,84.88
THA,398.31,429.33,430.63,389.76,412.92,442.29,462.06,494.17,539.91,589.95,637.28,689.97,743.91,777.44,764.94,835.11,852.07,933.2,964.2
TLS,,,,,,0.89,1.06,1,1,1.03,1.14,1.13,1.3,1.52,1.72,1.91,2.18,2.41,2.64
TGO,3.75,4.16,4.84,4.78,4.96,5.04,5.07,5.1,5.46,5.73,5.98,6.41,6.73,7.01,7.32,7.71,8.09,8.69,9.27
TON,0.3,0.3,0.31,0.32,0.34,0.35,0.38,0.4,0.42,0.43,0.45,0.46,0.45,0.47,0.48,0.51,0.54,0.55,0.56
TTO,12.88,13.62,14.23,15.54,16.43,17.84,18.97,20.85,24.3,27.79,29.35,34.51,37.11,39.13,37.66,38.99,39.73,41.92,45.49
TUN,39.66,43.33,45.89,48.68,52.34,56.6,59.9,62.08,66.74,71.92,77.54,84.73,92.33,98.69,102.94,106.88,109.64,115.83,121.19
TUR,554.88,501.23,501.24,536.66,518.32,593.76,556.33,571.99,589.54,689,780.92,890.7,980.32,1068.27,1046.08,1168.56,1310.56,1349.72,1422.65
TKM,13.04,15.5,13.89,14.73,17.44,19.34,20.6,20.56,22,23.43,27.48,31.34,36,37.02,33.94,36.42,40.89,44.54,48.82
UGA,14.45,15.7,16.59,16.42,19,18.72,19.8,22.36,24.43,23.96,29.46,33.44,37.04,42.84,44.93,46.23,55.11,52.59,56.12
UKR,187.93,173.44,172.9,170.99,173.92,188.97,210.51,223.36,249.61,287.31,306.26,337.65,373.07,389.77,334.23,352.73,379.01,384.84,398.19
ARE,184.23,198.59,217.61,220.57,231.44,260.67,271.01,282.03,312.78,352.52,381.22,431.6,457.58,480.74,458.7,473.21,502.37,517.92,552.98
GBR,1220.2,1302.9,1383.9,1431.5,1475.9,1611.3,1696.6,1780.1,1858.2,1983.6,2085.3,2242.4,2292.9,2333.6,2268.4,2254.9,2316.9,2353,2464
USA,7664.1,8100.2,8608.5,9089.2,9660.6,10284.8,10621.8,10977.5,11510.7,12274.9,13093.7,13855.9,14477.6,14718.6,14418.7,14964.4,15517.9,16163.2,16768.1
URY,26.52,28.49,28.5,29.28,28.81,29.17,28.98,27.56,29.18,32.73,37.58,40.32,44.1,48.19,49.33,54.54,59.71,63.02,66.96
UZB,36.97,38.29,40.99,43.22,45.72,48.53,51.73,54.62,58.05,64.24,70.94,78.46,88.19,98.01,106.76,117.24,129.46,142.59,156.29
