ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
DOM,,,,,4.47763,6.20159,,7.07467,,8.83751,9.91801,9.93118,6.87286,,8.59504,9.25126,10.2106,10.3882,
ECU,4.76946,4.33625,3.8143,,2.98536,2.61986,2.48316,2.2904,2.2575,2.25717,1.85952,1.71499,1.58464,,,2.42211,1.55362,1.76664,
EGY,,,7.47749,,7.13639,6.67656,6.38525,6.31636,5.60021,5.01107,2.70062,,,,4.1567,4.35248,4.33835,4.19833,
SLV,8.04152,5.51564,,8.25608,7.71814,7.34279,7.23539,7.7832,7.62805,,7.42611,8.69186,7.85012,7.11722,6.08148,6.75985,6.90929,7.71181,
GNQ,,,,,,9.70352,,,,,25.54,,,23.3004,22.9723,21.3609,20.3453,19.1097,
ERI,17.0036,15.1171,18.9081,,18.2256,18.8937,13.6903,17.108,20.1124,20.6396,13.0376,13.8669,14.944,16.0313,14.3885,15.816,12.1589,13.4021,
EST,4.69794,4.04126,,3.53994,3.52872,3.36864,3.1655,2.89988,3.29368,2.98977,2.26308,2.93485,,1.294,0.92921,0.8241,,,
ETH,7.46555,8.59371,7.18692,9.37342,9.78891,12.6279,13.2598,13.5887,14.2759,11.5222,7.93153,7.30849,6.57392,6.16246,7.14443,6.69292,7.09652,9.1627,
FJI,,,,,,,,,,2.71937,,2.70266,,2.01752,1.33351,,0.74665,,
FIN,0.5151,0.51719,,0.50124,0.57467,0.61481,0.65451,0.61397,0.56972,0.5401,0.61264,0.54682,0.5646,0.53023,0.52817,0.53629,0.49292,,
GAB,40.1808,35.5257,35.1851,,,,37.3979,35.1317,35.1328,,,,,,,,,,
GMB,13.6632,12.9714,12.9099,,9.23633,8.59677,8.48517,8.43963,5.71603,5.10781,6.12215,5.46261,5.95725,5.5311,4.00045,2.92834,2.82017,2.71061,
GEO,,,,,,0.33072,0.45223,0.45839,0.22809,0.36046,0.35905,,,0.37058,0.1084,0.10389,,0.23629,
DEU,2.00014,1.95791,1.92826,,1.93025,1.91742,1.97292,1.88721,1.71438,1.55465,1.46235,1.21115,1.23068,1.33651,0.59147,0.54136,0.52771,,
GHA,,,,,4.2887,5.12735,5.36213,7.00835,6.13778,5.82896,5.97058,6.73694,7.02635,7.01759,3.55963,,2.46698,2.72521,2.58389
GRC,,,,,,,,,,,0.66559,0.67335,0.76224,,,0.79584,,,
GRD,,,,,3.29885,7.77858,,4.28922,3.29986,4.60138,4.47297,,2.98253,3.70728,3.59539,4.37597,,,
GTM,,15.9531,,,15.8026,15.1462,14.8014,14.7781,,13.975,13.3243,12.9581,13.1981,13.4801,11.6215,12.733,11.7249,,
GIN,20.9507,,,27.0397,25.467,22.8557,19.584,19.6908,19.8353,10.0793,8.44913,8.26236,8.71157,15.0592,14.6774,15.6006,11.1304,14.0142,
GNB,,,,,,23.6084,,,,,,,,,,13.9254,,,
GUY,4.74058,4.90396,4.61226,,3.59245,2.56745,1.91537,,1.73981,,1.08475,1.50003,1.65715,0.83766,0.9766,0.64911,,,
HTI,,,17.1442,,,,,,,,,,,,,,,,
HND,11.9031,11.3433,10.7093,9.27707,,,,,9.33997,9.4455,10.0127,8.27194,7.07505,6.02935,2.86501,0.90377,5.32411,5.55392,
HUN,,,2.16558,2.18887,2.14405,2.09525,3.0091,2.99258,2.91427,2.58929,2.53877,2.20739,2.25555,2.0142,2.3795,2.07902,2.09453,,
IND,3.49888,,,,3.96397,4.2384,3.66802,3.6373,3.57742,,,,3.53917,3.56029,,,5.07535,,
IDN,7.82847,6.85512,5.70389,,,,6.17471,5.50376,3.77519,2.88632,5.50875,4.45581,3.95185,3.58357,4.33093,3.88661,2.81038,,
IRN,8.68087,,7.2856,,,6.59828,5.88498,5.23384,3.76698,3.05377,2.94573,2.97144,2.82108,2.66203,2.07441,1.97005,1.81826,1.75904,
IRQ,,,,,10.6811,14.1388,,,,9.12324,,,18.807,,,,,,
IRL,1.90274,,,2.22778,2.05363,1.80749,1.74706,1.35607,1.20204,1.06441,0.90022,0.80955,0.75143,0.7585,0.7042,0.72332,0.66837,,
ISR,,,,,,,,1.69897,1.82208,1.68464,1.86977,1.42815,1.52151,1.61481,1.48275,1.70302,,,
