ISO,1990,1995,2000,2005,2010
AFG,5972.8,5962.49,5952.26,5942.11,6058.47
ALB,1395.16,1322.86,1254.32,1189.34,1561.94
DZA,1990.11,2028.81,2068.28,2108.53,2120.7
AND,1843.62,1837.34,1831.17,1825.11,1871.43
AGO,1830.79,1752.6,1677.76,1606.12,1498.77
ATG,1691.55,1657.98,1625.07,1592.82,2022.19
ARG,1474.83,1446.49,1418.69,1391.45,1540.45
ARM,1476.49,1482.39,1488.32,1494.28,1492.7
AUS,985.79,987.91,990.12,992.41,994.37
AUT,1204.55,1199.84,1195.2,1190.63,1496.53
AZE,1437.07,1447.51,1458.03,1468.63,1300.09
BHS,2196.34,1847.65,1554.33,1307.6,1600.25
BHR,2488.36,2503.11,2517.98,2532.96,2579.68
BGD,1175.87,1174.89,1173.92,1172.95,1063.99
BRB,2184.32,1973.15,1782.4,1610.1,1578.09
BLR,1704.05,1790.9,1882.19,1978.14,1914.43
BEL,1347,1331.35,1315.95,1300.8,1226.84
BLZ,1792.36,1596.54,1422.12,1266.77,1594.62
BEN,1530.11,1540.02,1550,1560.06,1191.06
BTN,1517.81,1417.65,1324.11,1236.75,1220.65
BOL,1529.33,1613.38,1702.07,1795.67,1219.72
BIH,1747.02,1489.82,1270.51,1083.51,1122.51
BWA,1510.08,1560.12,1611.87,1665.41,2131.42
BRA,1540.68,1592.1,1645.27,1700.23,1623.03
BRN,1295.9,1282.69,1269.62,1256.68,1324.69
BGR,1134.69,1118.39,1102.33,1086.51,1400.9
BFA,1755.46,1689.61,1626.23,1565.25,1204.36
BDI,1682.32,1714.42,1747.15,1780.52,1757.61
KHM,1684.45,1580.63,1483.25,1391.91,1481.61
CMR,1791.63,1644.69,1509.81,1386.02,1321.38
CAN,1046.17,1042.7,1039.38,1036.2,1348.28
CPV,1585.19,1714.3,1853.97,2005.04,1499.75
CAF,2107.13,1855.02,1633.08,1437.7,1666.99
TCD,1706.81,1680.67,1654.96,1629.65,1529.03
CHL,1436.75,1414.24,1392.09,1370.31,1244.14
CHN,1067.7,1045.79,1024.41,1003.57,1016.95
COL,1807.73,1807.67,1807.64,1807.65,1842.02
COM,1706.05,1655.19,1605.87,1558.02,1715.6
COG,2112.42,1951.53,1802.9,1665.6,1883.62
CRI,1719.1,1644.95,1574.02,1506.17,1424.55
CIV,1975.75,1841.77,1716.89,1600.49,1512.24
HRV,2323.92,2126.09,1945.13,1779.58,2051.64
CUB,1367.06,1413.33,1461.18,1510.65,1730.5
CYP,1828.1,1826.06,1824.11,1822.24,1690.35
CZE,1317.42,1207.49,1106.75,1014.42,1049.07
PRK,1191.27,1099.08,1014.12,935.81,890.13
COD,1691.71,1674.03,1656.54,1639.22,1683.18
DNK,1175.23,1175.77,1176.37,1177.04,1507.02
DJI,1694.4,1760.52,1829.24,1900.66,1946.72
DMA,1680.13,1641.59,1603.94,1567.16,1591.59
DOM,1915.6,1714.07,1533.74,1372.4,1372.7
ECU,1511.82,1585.64,1663.09,1744.33,1347.21
EGY,1806.69,1720.1,1637.68,1559.23,1558.08
SLV,1941.87,1870.99,1802.74,1737,1570.31
GNQ,2120.82,2083.03,2045.95,2009.56,2048.28
ERI,2075.38,1966.37,1863.08,1765.24,1876.73
EST,1793.01,1950.98,2122.87,2309.91,1974.4
ETH,1243.37,1212.21,1181.84,1152.23,1134.81
FJI,1391.19,1451.71,1514.86,1580.77,1107.96
FIN,1536.72,1526.88,1517.19,1507.62,1771.77
FRA,1519.14,1516.02,1512.98,1510.03,1436.88
GAB,2138,2085.13,2033.58,1983.31,2084.8
GMB,2355.53,2230.62,2112.36,2000.38,1505.19
GEO,1499.67,1495.39,1491.12,1486.87,1469.14
DEU,1439.84,1427.38,1415.1,1403,1463.26
GHA,1734.68,1741,1747.35,1753.74,1331.73
GRC,1543.97,1598.95,1655.97,1715.12,1470.19
GRD,1930.47,1683.1,1467.43,1279.4,1605.11
GTM,1906.63,1854.75,1804.32,1755.29,1579.83
GIN,1558.13,1620.6,1685.59,1753.2,1337.72
GNB,1563.6,1637.08,1714.04,1794.63,1203.81
GUY,1770.73,1639.39,1517.79,1405.22,1816.37
HTI,1677.35,1645.28,1613.83,1582.99,1414.85
HND,2517.62,2435.76,2356.61,2280.08,2595.63
HUN,1139.34,1119.71,1100.42,1081.48,1061.97
ISL,1114.19,1197.21,1286.45,1382.4,1429.72
IND,1278.5,1278.83,1279.15,1279.48,1264.83
IDN,1591.87,1568,1544.52,1521.42,1514.28
IRN,2044.76,2065.98,2087.44,2109.14,2015.42
IRQ,1336.11,1343.24,1350.44,1357.69,1337.73
IRL,959.31,1025.29,1095.85,1171.32,1245.91
ISR,1365.1,1363.14,1361.26,1359.46,1389.5
ITA,1392.88,1492.53,1599.4,1714.01,1449.43
JAM,1688.98,1599.48,1514.73,1434.47,1425.82
JPN,852.05,852.28,852.51,852.74,819.9
JOR,1953.72,2023.21,2095.21,2169.79,2231.39
KAZ,1485.55,1521.81,1558.96,1597.02,1292.45
KEN,1527.06,1585.04,1645.24,1707.74,1536.79
KIR,1711.74,1735.86,1760.32,1785.14,1696.09
KWT,2217.38,2152.5,2089.56,2028.49,2286.95
KGZ,1468.09,1418.99,1371.53,1325.67,1446.26
LAO,1644.4,1597.61,1552.18,1508.07,1731.41
LVA,1739.36,1788.03,1838.08,1889.53,1813.85
LBN,1644.75,1618.08,1591.87,1566.09,1560.85
LSO,1303.6,1505.66,1739.1,2008.84,1797.19
LBR,1744.48,1764.27,1784.3,1804.58,1366.04
LBY,2499.7,2524.34,2549.26,2574.47,2587.65
LTU,1720.01,1768.52,1818.41,1869.71,1447.32
LUX,1633.74,1696.8,1762.36,1830.55,1905.32
MKD,1743.53,1542.31,1364.33,1206.91,1568.01
MDG,1356.8,1397.92,1440.28,1483.94,1518.02
MWI,1641.9,1542.65,1449.42,1361.83,1678.54
MYS,1757.2,1653.98,1556.86,1465.48,1708.5
MDV,1990.82,1821.6,1666.8,1525.2,1565.2
MLI,1606.86,1639.07,1671.94,1705.49,1665.22
MLT,1653.58,1719.38,1787.87,1859.16,1921.8
MHL,1766.8,1827.36,1890,1954.79,1684.28
MRT,1788.52,1711.65,1638.1,1567.73,1479.18
MUS,1598.58,1578.94,1559.58,1540.48,1560.47
MEX,1162.12,1119.96,1079.36,1040.24,967.62
FSM,1385.34,1450.87,1519.52,1591.41,1326.86
MNG,1140.79,1238.53,1344.66,1459.89,1461.04
MNE,1760.3,1719.38,1679.44,1640.45,1772.36
MAR,2246.84,2146.41,2050.48,1958.86,1962.29
MOZ,1810.5,1637.33,1480.74,1339.14,1344.35
MMR,1646.22,1609.41,1573.46,1538.34,1562.54
NAM,1885.78,1886.97,1888.18,1889.42,1489.19
NPL,781.67,857,939.59,1030.16,973.58
NLD,1990.31,2043.71,2098.67,2155.22,2288.51
NZL,1406.23,1406.17,1406.22,1406.4,1415.07
NIC,1860.95,1751.79,1649.06,1552.39,1540.85
NER,1627.92,1659.33,1691.35,1724.01,1326.32
NGA,1169.27,1174.43,1179.62,1184.85,1143.87
NOR,1683.78,1678.17,1672.66,1667.27,1731.58
OMN,1988.3,1996.14,2004.02,2011.96,1623.82
PAK,1375.62,1385.14,1394.72,1404.38,1467.01
PAN,1995.59,1824.35,1667.83,1524.78,1418.73
PNG,1391.88,1398.12,1404.39,1410.69,1493.91
PRY,1914.49,1865.56,1817.92,1771.52,1875.78
PER,1598.76,1585.43,1572.25,1559.2,1467.82
PHL,1650.82,1613.3,1576.67,1540.89,1579.74
POL,1347.05,1306.35,1266.88,1228.62,1225.17
PRT,1623.91,1493.05,1372.85,1262.44,1319.94
QAT,2469.32,2475.6,2481.9,2488.25,2591.44
KOR,888.79,883.12,877.48,871.88,827.11
MDA,1734.59,1774.79,1815.94,1858.04,1346.89
ROU,1409.1,1367.14,1326.44,1286.97,1318.58
RUS,1986.09,1998.55,2011.1,2023.73,1890.73
RWA,2143.85,2201.26,2260.23,2320.79,2079.6
LCA,1683.65,1792.47,1908.34,2031.71,1283.61
VCT,2139.01,1936.55,1753.26,1587.33,1591.26
WSM,1136.25,1185.74,1237.4,1291.3,1359.64
STP,1987.52,1989.19,1990.87,1992.58,1883.13
SAU,1972.74,1909.95,1849.18,1790.35,1760.15
SEN,1602.44,1653.39,1705.98,1760.25,1340.78
SRB,1758.55,1598.37,1452.8,1320.5,1248.18
SYC,1866.81,1745.23,1631.59,1525.38,1586.33
SLE,1538.56,1510.03,1482.04,1454.59,1629.51
SGP,1690.49,1670.3,1650.36,1630.66,1691.18
SVK,1790.03,1512.67,1278.31,1080.28,1142.55
SVN,1524.41,1461.3,1400.82,1342.85,1390.11
SLB,1391.89,1565.14,1759.98,1979.08,1101.77
SOM,1814.9,1789.01,1763.5,1738.36,1824.7
ZAF,1446.34,1466.31,1486.57,1507.14,1371.03
ESP,1193.73,1229.07,1265.53,1303.15,1323.74
LKA,1729.2,1679.94,1632.11,1585.67,1459.59
SDN,2046.1,2036.26,2026.48,2016.75,2034.7
SUR,1760.52,1835.48,1913.63,1995.11,1596.15
SWZ,1505.06,1675.04,1864.32,2075.1,1660.05
SWE,1574.49,1508.59,1445.51,1385.13,1429.67
CHE,1405.49,1402.14,1398.86,1395.64,1817.78
SYR,2315.32,2222.46,2133.35,2047.84,2028.23
TJK,1420.08,1440.31,1460.84,1481.66,1488.47
TZA,1341.82,1384.77,1429.09,1474.84,1844.45
THA,1442.35,1485.55,1530.06,1575.94,1612.17
TLS,1981.32,1903.01,1827.83,1755.66,1791.11
TGO,1776.7,1745.35,1714.56,1684.33,1354.44
