ISO,1990,1995,2000,2005,2010
AFG,45.46,48.46,51.45,49.08,44.38
ALB,15.49,13.67,13.84,13.02,12.26
DZA,8.76,8.68,8.44,7.74,6.46
AND,8.54,9.22,8.89,8.54,8.59
AGO,46.65,40.56,31.36,25.45,22.7
ATG,4.01,3.02,2.11,1.63,1.49
ARG,12.63,12.63,12.53,12.56,12.45
ARM,19.1,17.25,15.82,15.87,14.51
AUS,15.33,16.21,14.54,12.55,12.46
AUT,8.56,9.23,11.19,10.84,10.16
AZE,17.76,18.7,13.2,10.6,9.45
BHS,8.27,3.61,0.94,0.74,0.92
BHR,17.75,20.29,19.27,19.22,12.61
BGD,98.88,71.72,63.58,56.88,59.76
BRB,4.91,4.29,3.17,3.31,3.12
BLR,23.84,18.38,14.31,8.45,6.14
BEL,14.35,15.34,15.65,14.45,13.88
BLZ,9.13,11.48,11.48,8.05,7.14
BEN,16.85,11.05,9.05,8.2,7.99
BTN,128.27,99.63,80.09,65.25,56.38
BOL,35.91,31.71,25.69,21.84,20.04
BIH,25.71,25.87,21.01,19.13,16.56
BWA,21.14,13.32,12.38,8.17,4.61
BRA,30.56,33.43,28.38,24,21.4
BRN,39.63,38.63,34.49,31.43,28.86
BGR,13.72,11.95,14.03,15.6,17.43
BFA,24.85,18.5,15.62,13.22,12.62
BDI,33.49,32.15,28.16,24.73,22.9
KHM,51.36,47.52,37.08,28.45,25.02
CMR,22.22,15.83,12.55,10.58,9.89
CAN,13.22,15.91,16.07,15.29,15.5
CPV,15.17,13.51,11.77,10.35,9.14
CAF,49.63,49.71,48.15,46.61,46.05
TCD,24.29,17.54,15.45,13.79,13.42
CHL,14.85,11.63,13.98,14.96,12.06
CHN,164.05,137.68,101.02,75.15,55.08
COL,27.59,31.98,32.8,32.1,30.74
COM,33.62,28.78,24.2,22.52,21.79
COG,33.97,36.17,30.34,26.04,23.31
CRI,25.88,24.44,23.62,20.16,18.6
CIV,18.67,12.64,10.19,9.6,9.92
HRV,9.96,11.28,11.4,11.79,11.06
CUB,14.86,18.08,17.5,17.51,15.67
CYP,11.36,12,11.3,9.45,8.48
CZE,9.07,5.93,6.29,7.28,7.48
PRK,101.21,96.4,88.62,82.57,78.1
COD,31.27,28.28,24.65,21.61,21.43
DNK,21.75,29.67,34.72,29.91,26.76
DJI,25.75,24.86,23.13,19.44,17.05
DMA,6.63,4.95,3.94,3.9,4.2
DOM,10.26,10.77,8.52,9.66,10.37
ECU,20.64,16.79,13.81,12.44,11.72
EGY,38.68,31.48,28.46,26.52,21.63
SLV,28.46,25.67,20.22,20.91,22.22
GNQ,44.43,37.23,23.23,18.56,17.3
ERI,36.91,27.51,19.63,18.16,17.87
EST,4.36,3.76,3.1,2.98,2.34
ETH,15.92,13.66,8.7,7.28,6.42
FJI,16.12,16.68,15.64,12.94,12.17
FIN,5.97,5.49,5.4,5.05,4.9
FRA,9.76,10.33,8.35,5.65,5.43
GAB,25.22,24.24,24.85,25.23,23.5
GMB,25.69,17.7,13.41,11.04,9.65
GEO,6.8,4.31,4.31,10.49,11.5
DEU,11.63,10.9,11.83,10.99,11.27
GHA,14.32,12.75,10.97,9.98,9.88
GRC,11.04,10.26,12.22,12.2,12.14
GRD,9.43,6.58,5.27,5.85,4.53
GTM,25.5,22.07,18.56,15.21,15.54
GIN,26.07,17.02,13.06,11.55,12.1
GNB,28.62,19.9,16.15,14.13,12.7
GUY,11.75,10.68,7.12,6.94,6.08
HTI,13.86,12.04,10.42,8.63,7.41
HND,42.81,43.23,43.94,41.91,39.6
HUN,17.22,15.4,13.53,15.5,15.63
ISL,13.99,15.18,16.19,15.4,13.61
IND,178.15,160.3,128.97,102.56,102.82
IDN,19.8,18.93,17.53,16.64,15.29
IRN,9.45,8.62,8.94,8.67,7.88
IRQ,14.16,15.05,14.62,14.41,13.74
IRL,26.88,27.22,25.56,20.14,18.3
ISR,15.88,12.37,13.45,11.6,9.87
ITA,9.3,8.56,8.79,8.09,8.12
JAM,7.75,7.13,6.24,4.44,4.77
JPN,9.08,6.46,5.09,4.82,4.85
JOR,21.2,19.02,14.03,12.83,11.32
KAZ,30.31,33.83,29.96,25.31,20.14
KEN,8.73,8.3,7.33,6.53,5.78
KIR,53.16,42.34,34.11,30.65,27.67
KWT,3.44,5.01,4.34,3.71,4.47
KGZ,59.49,63.66,52.12,45.19,34.07
LAO,61.02,56.13,46.38,40.08,34.67
LVA,5.74,4.82,3.13,2.85,2.51
LBN,17.9,16.76,14.7,12.72,11.25
LSO,33.5,32.1,34.03,36.57,34.19
LBR,51.94,52.68,47.76,41.48,42.41
LBY,14.3,13.42,14.29,13.8,13.41
LTU,13.53,11.8,8.55,6.36,4.63
LUX,12.63,14.43,13.87,14.5,14.97
MKD,21.95,18.61,12.78,11.07,9.57
MDG,29.26,29.5,25.43,22.19,20.67
MWI,25.45,25.94,25.61,23.55,18.73
MYS,26.08,30.69,27.49,21.13,21.06
MDV,37.27,26.24,22.14,19.44,17.87
MLI,30.4,26.47,23.21,19.43,18.56
MLT,6.92,5.9,7.42,6.29,5.15
MHL,29.21,29.12,23.66,19.39,16.12
MRT,25.76,17.1,13.26,11.46,10.49
MUS,20.7,16.85,13.96,9.85,8.22
MEX,23.22,22.2,22.31,21.73,20.1
FSM,35.7,31.23,25.62,21.64,19.98
MNG,28.88,33.5,32.51,29.51,27.49
MNE,1.38,1.54,1.66,1.19,0.94
MAR,8.67,7.85,6.79,6.08,5.29
MOZ,21.61,19.99,16.94,17.95,17.94
MMR,95.71,86.87,74.28,62.59,54.42
NAM,41.27,41.83,47.56,45.75,29.25
