ISO,1990,1995,2000,2005,2010
AFG,7034.82,7960.92,7574.27,6552.41,5986.88
ALB,1791.85,1844.84,1901.1,1871.22,1773.78
DZA,1995.3,2288.62,1990.01,1718,1549.62
AND,1166.86,1116.37,1026.36,981.08,943.67
AGO,5929.91,4664.97,4153.5,3190.89,3252.86
ATG,1412.09,3159.62,1270.68,1207.96,1791.58
ARG,1750.74,1688.16,1655.39,1496.27,1477.68
ARM,2501.37,2013.86,1498.71,1351.47,1326.48
AUS,1634.12,1470.76,1439.74,1297.13,1258.19
AUT,1780.65,1639.46,1509.76,1374.93,1256.5
AZE,1976.57,1833.12,1444.26,1335.12,1281.35
BHS,2221.83,2399.78,2810.61,2620.57,2946.79
BHR,2392.28,2312.19,1972.35,1611.74,1305.88
BGD,5165.02,4366.73,3567.38,3117.06,2719.75
BRB,1457.9,1308.32,1424.72,1497.02,2017.08
BLR,2212.77,2538.8,2576.28,2394.1,2276.83
BEL,2001.55,1885.7,1793.46,1593.67,1581.55
BLZ,1666.08,2379.36,4736.88,2273.15,2970.52
BEN,2957.38,2785.42,2638.34,2252.22,2122.59
BTN,7052.78,6054,6372.73,4658.88,4186.02
BOL,3151.82,2983.74,2612.06,2305.84,2272.97
BIH,1828.17,10109.3,1537.98,1438.36,1406.12
BWA,1921.1,2560.6,3808.43,3561.06,1962.25
BRA,1826.49,1799.19,1619.37,1483.26,1425.42
BRN,1883.25,1770.91,1491.61,1434.56,1313.28
BGR,1922.78,1917.26,1812.17,1621.26,1564.9
BFA,3670.67,3791.34,3487.74,3331.09,3569.88
BDI,4502.44,5053.81,4292.48,3983.12,3579.36
KHM,2615.93,2695.61,2664.22,2253.64,2083.36
CMR,3510.29,3417.18,3351.43,3210.09,3126.8
CAN,1357.67,1253.8,1167.44,1118.13,1084.33
CPV,1704.5,1577.27,1320.62,1267.27,1336.29
CAF,3894.42,4047.93,4167.25,4329.96,4384.82
TCD,4356.34,3041.2,3440.91,3021.5,3058.51
CHL,1698.57,1412.17,1192.08,1101.16,1235.73
CHN,3197.29,2901.17,2523.77,2069.71,1747.81
COL,2284.73,2260.82,2140.42,1890.34,1639.09
COM,3970.1,3637.32,3315.73,3230.83,3423.26
COG,3479.24,4248.96,4212.65,3840.8,3371.17
CRI,1122.58,1118.11,1063.42,975.86,995.71
