ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ARG,,,,,,,,,14.3,12,10.1,8.5,6.8,7.4,8.2,6.3,6.9,14.5
ARM,,,,,,,,,,,,,,4.1,,,,
AUS,3.8,3.9,4.1,4.1,4,4,4.7,4.7,4.8,4.6,4.6,4.4,4.3,4.1,5.2,5.1,,
AUT,0.2,0.2,0.2,0.6,0.6,0.5,0.3,0.3,0.2,0.4,0.7,0.7,0.7,0.7,0.9,0.9,0.8,0.7
BRB,,,,,,,,,,,,,,,,,,1.9
BEL,0.7,0.8,1,1,0.8,1,0.9,0.8,0.9,1,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.8
BOL,,,,,,8.5,11.3,9.8,10.4,10.4,7,5.3,,4,4.3,,,
BWA,,,,,,,,,,,,3.1,,,,,,
BGR,0.2,0.1,0.2,0.2,0.2,,,,,,,,,,,,,
CAN,3.2,3.6,3.3,3.1,2.8,2.6,2.7,3,3,2.8,2.7,2.6,2.4,2.6,3.4,3.4,2.7,3.1
COL,,,,,,6.3,7.5,7.7,6.5,6.8,5.5,5.8,5,7,6.7,9.1,8.3,9.2
CRI,,12.4,10.9,11.9,11.8,13,12.1,13.8,15.5,14.4,15,13.2,12.8,11.3,12.8,10.9,10,10.7
CZE,,,,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.3
DNK,0.9,0.9,0.9,0.6,0.9,0.7,0.7,0.8,1.1,1.3,1.3,1,1,0.9,1.4,1.5,1.3,1.3
DOM,,,,,,3.4,4.2,3.7,4.3,2,1.6,4.1,3.9,3.1,4.1,3.6,,
ECU,,,,,4.6,,5.1,,,,,,12.8,10.1,11,10.3,8.3,6.7
SLV,,,,,,0.6,0.6,0.7,0.9,0.5,0.7,0.5,0.7,0.7,0.6,0.7,0.2,0.3
EST,,,,,,,,,,,0.5,0.4,0.5,0.5,0.9,0.7,0.8,0.9
FIN,,2.2,2,1.6,1.6,1.4,1.3,1.5,1.4,1.4,1.4,1.4,1.2,1.4,1.5,1.6,1.7,1.6
FRA,1.6,1.6,1.6,1.4,1.2,1.2,1,0.9,0.9,0.9,1.1,1.2,1.2,1.1,1.2,1.4,1.4,1.5
GEO,,,,,,,,,,,,,,,3.8,5.1,,
DEU,0.3,0.4,0.6,0.6,0.7,0.7,0.7,0.8,1.1,1.2,1.8,1.9,1.9,2.1,2,2,1.7,1.6
GRC,0.7,0.8,0.8,1.1,1.2,0.8,0.7,0.8,0.6,0.9,0.9,0.9,0.9,0.9,1.2,1.6,2,2.2
GTM,,,,,,,,,,19.8,,,,,,,,
HND,,,,,,,7.7,6.7,9.1,8.5,8.9,8,5.1,4.9,4.9,11.4,,
HUN,0.7,0.7,0.9,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.5,0.6,1.1,0.8
ISL,0.7,0.4,0.3,0.2,0.2,0.2,0.3,0.3,,,,,,,,,,
IRL,1.8,1.7,1.5,2,1.2,1.4,1.2,1.1,1.1,0.8,,0.8,0.7,0.6,1.9,2.9,3.4,3.8
ISR,0.8,0.8,0.7,1.1,1.3,1.5,1.6,1.8,2.3,2.5,2.3,2,1.8,1.7,1.9,1.7,1.7,1.6
ITA,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.7,0.7,1.5,1.6,1.5,1.7,1.9,2,2.4,2.7,3.4
JPN,0.6,0.7,0.6,0.5,0.8,0.8,0.8,3,3,2.7,2.5,2.3,2.4,2.7,4.4,3.8,3.4,2.6
LVA,5.8,5.9,7.8,7.5,6.5,,,,,,,,,,,,,
LUX,0.1,0.1,0,0,0,0.1,0.2,0.1,0.1,0,0.2,0.2,0.2,0.3,0.4,0.2,0.4,0.5
MNG,,,,,,,,,7.1,,,,4.5,4.5,4.6,3.8,3.6,
MAR,,,,,,,,,,,,,,,,,11.4,9.9
NAM,,,8.6,,,,,,,2.6,,,,3,,,,
NLD,1.2,1,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.9,1,0.8,0.7,0.6,0.8,0.8,1.1,1.3
NZL,3,3.2,3.4,3.8,3.6,3.2,3.2,3.4,2.8,2.4,2,2.2,2.4,2.2,3.3,2.8,2.8,2.6
NIC,,,,,,6.5,3.2,5.9,10,9.4,9.7,8.8,10,8,,15.8,,
NOR,1.3,1.4,0.7,0.7,0.6,0.6,0.6,0.7,0.9,1.1,1.1,0.8,0.6,0.5,0.5,0.7,0.6,0.7
PAK,,,,,,2.3,,,,,,,,,,,,
PAN,,,,,,,3,3.7,4.3,4.2,4.8,3.4,2.5,2.2,1.9,1.8,1.4,2
PRY,,,,,,,5.1,,,,,,,,5.9,3.3,2.9,5.1
PER,,,,,,11.4,14,12.3,10.2,8.9,9.4,9.5,11.5,10.3,7.6,7.6,6.5,4.8
POL,1,1,1.2,1.2,1.5,,1.2,1,1.1,1.3,1.2,1.1,0.8,0.5,0.6,0.7,0.7,0.7
PRT,0.3,0.4,0.4,0.8,0.9,0.7,0.3,0.6,0.5,0.8,0.7,0.8,1,1,1,1.1,1.6,1.9
