ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,60.6,56.1,55,52.6,,
DZA,,,,,,,12.5,,11,22.3,,,,,7.7,6.4,3,
ATG,,,,,,,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,,,,
ARG,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.5,1,0.9,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.3
ARM,,,,,,,,42.6,43.4,44.6,46.4,46.1,48.7,46,45.7,47.2,45.5,
AUS,3.6,3.5,3.6,3.5,3.5,3.5,3.5,3,2.6,2.7,2.4,2.4,2.3,2.2,,,,
AUT,8.5,8.4,7.5,7.3,6.8,6.1,6.1,6,5.8,5.3,5.6,5.6,5.9,5.4,5.1,5,5.1,4.5
AZE,,,,,47.6,46.1,42.8,39.4,39,38,37.4,36.7,38,40,44.1,44.5,44.1,43.9
BHS,1.1,1.2,2.2,1.3,0.9,,1.4,1.7,0.6,0.4,0.3,0.5,0.2,0.7,0.5,,1.8,
BHR,,,,,,,0.2,,,0.1,,,,,,0,,
BGD,,77.5,,,,76.9,,,58.6,,68.1,,,,,,,
BRB,3.6,4.3,4.2,3.6,3.3,3.3,3.6,3.1,3.5,2.5,,,,,,1.9,2.2,2.2
BLR,,,,,,,,,,,,,,,7.8,,,
BEL,2.1,2.2,2.1,1.6,2,1.2,0.9,1.1,1,1.6,1.5,1.3,1.3,1,1,0.9,0.9,0.7
BLZ,6.1,5,6.1,5.4,6.4,,,,,,3.3,,,,,,,
BEN,,,,,,,,,32.7,,,,,,,,,
BTN,,,,,,,,,88.7,,63,72.1,,,72.1,65.3,67.8,75.1
BOL,1.1,4,4,,37.2,35.3,39.8,36.2,34.7,34.7,39.1,39.5,38.3,34.7,32.9,,,
BIH,,,,,,,,,,,,21.9,21.2,22.4,25.8,22.8,20.8,22.7
BWA,,10.7,,12.9,,17,5.9,,12.9,,,24.3,,,,,,
BRA,22.5,19.7,20.2,19.3,20.4,,16.1,16.5,16.1,16,16,15,13.9,13.1,12.2,,11,
BRN,,,,,,,0.3,,,,,,,,,,,
BGR,,,,,,10.6,7.1,8.1,8.3,8.3,6.8,6.1,5.7,5.8,5.4,5.2,4.8,4.3
BFA,,,,,,,,,87.4,,87.2,,,,,,,
BDI,,,,96.6,,,,,,,,,,,,,,
KHM,,,,83.1,,74.9,69.7,,,,,,,75,57.8,55.4,56.6,52.8
CMR,,,,,,,64.7,,,,,,,,,58.1,,
CAN,2.4,2.4,2.3,2.3,2.2,1.9,1.6,1.6,1.5,1.5,1.6,1.5,1.5,1.3,,,,
CHL,5.3,5.3,4.5,4.6,4.6,4.6,4.6,4.7,4.9,5.5,5.8,5.8,5.6,5.5,4.3,5.1,5.1,
COL,0.6,0.8,0.5,0.6,0.5,0.5,6.6,6.6,8,6.9,7.6,7.3,6.4,5.1,6.1,6.6,6.2,6.9
COG,,,,,,,,,,,39.3,,,,,,,
CRI,6.2,5.7,5.9,5.5,4.7,5.4,3.8,4.1,4.1,4,4.8,4.4,5.1,4.2,4.2,4.8,4.3,3.9
HRV,,21.2,19,17.3,17.2,15.3,15.3,15,17.6,17.5,18.9,14.9,14.4,14.8,15.1,16.3,16.2,13.6
CUB,13.2,13.2,13.2,11.5,14.2,14.2,9.2,9.2,9.2,10.1,9.4,9.4,8.6,8.5,8.3,8.4,8.8,
CYP,10.4,,,,4.1,4.7,4,4.3,3.9,4.1,3.5,2.9,2.4,2.7,3,2.5,2.4,1.9
CZE,5.5,4.8,4.4,4.2,3.8,3.7,3.3,3.4,3.2,3,2.8,2.8,2.5,2.3,2.2,1.9,1.9,1.9
DNK,2.5,2,1.7,1.6,1.8,1.6,1.6,1.4,1.5,1.6,1.4,1.5,1.2,1.1,1.1,0.9,0.9,1.1
DMA,,,13.7,,16.1,,8.3,,,,,,,,,,,
DOM,1.7,3.5,2.2,2.4,2.8,2.5,1.9,1.9,1.7,1.9,2.8,2.2,2.1,2.2,2.1,1.8,2.5,
ECU,2,1.9,1.9,2.3,2.6,21,27.3,,24.7,28.8,26.7,27,24,22.1,22.1,21.3,21,21.2
EGY,42.5,,40.5,35.3,31.9,39.4,31.9,27.6,39,46.5,46.5,43.3,46.5,45.6,46,42.8,43.3,
SLV,7.7,7.9,7,6.3,4.7,3.8,4.1,2.7,3.9,3.4,4.8,4.8,3.8,4.8,4.8,5.4,6.6,5
EST,7.8,7.2,6.4,6.5,5.9,4.4,3.8,4.2,3.9,3.6,3.3,3.1,3,2.4,2.6,2.8,2.4,2.6
ETH,,,,,,,,,,76,74.8,,,,,,,
FIN,5.7,5.3,4.9,4.5,4.2,3.9,3.8,3.7,3.3,3,2.9,2.8,2.7,2.7,2.8,2.8,2.4,2.3
FRA,3.7,3.5,3.4,3.1,3,2.9,2.8,2.8,2.7,2.7,2.3,2.2,2.2,1.9,1.9,1.8,1.9,1.9
GAB,,,,,,,,,,,33.7,,,,,,,
