ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
AFG,,,,,,,,,,9.3,,,,,,,,
ALB,,,,,,11.5,,,,,7.4,,,,7.3,,,
DZA,9.4,,,,,2.9,,9.3,,,4.1,,,,,,,
AGO,,8.9,,,,,,,,,,,8.1,,,,,
ARG,,,,,,,,,,,1.4,,,,,,,
ARM,,,,2.1,,2.5,,,,,5.1,,,,,3.3,,
AZE,,,,,,8.6,,,,,,5.7,,,,,,
BGD,14.2,14.5,19.2,13.8,12.1,11.6,11.6,11.9,11.7,13.5,11.1,11.3,16.5,,,,15.3,
BLR,,,,,,,,,,,1.6,,,,,,,
BLZ,,,,,,,,,,,,1.4,,,,,3.4,
BEN,,15.9,,,,,7.8,,,,,7.8,,,,,,
BTN,,,,,1.8,,,,,,,,,4.4,,5.5,,
BOL,,,,1.5,,,,,1.5,,,,,0.8,,,,
BIH,,,,,,6.3,,,,,,4.3,,,,,,2.4
BWA,,,,,,5.3,,,,,,,6.8,,,,,
BRA,,2.5,,,,,,,,,,,1.4,,,,,
BGR,,,,,,,,,,3.1,,,,,,,,
BFA,,,,,14.2,,,,20.6,,,22.6,,,10.7,14.4,,
BDI,,,,,,7.2,,,,,,,,,,5.6,,
KHM,,11.4,,,,15.8,,,,,8.3,,,8,,10.5,,
CMR,,,,8.4,,,,,,6.7,,6.4,,,,,4.9,
CAF,,,,,,9.3,,,,,,11.1,,,,,,
TCD,,,15.1,,,14.1,,,,14.9,,,,,,,,
CHL,,,,,,,,,,,,,,0.2,,,,
CHN,4.2,,,2.1,,2.1,,2.7,,,2.4,,,3.1,2.7,2.1,,
COL,1.7,,,,,1.1,,,,,1.4,,,,,0.9,,
COM,,9.8,,,,12,,,,,,,,,,,,
COG,,,,,,,,,,,7.7,,,,,,,
CRI,,,,,,,,,,,,,,1.5,,,,
CIV,,,,6.7,,,,,,,,8.1,12.4,,,,,
CZE,,,,,,,4,,,,,,,,,,,
PRK,,,,,,,,8.1,,,,,,,5.3,,,
DJI,,,,,,,,18.5,,,,25.4,,,,,,20.3
DOM,,1.6,,,,1.3,,2,,,,,2.1,,,,,
ECU,,,,,,,,,,2.4,,,,,,,,
EGY,5.5,,,,,3,,,5.2,,4.9,,,7.1,,,,
SLV,,,,1.3,,,,,1.2,,,,,0.7,,,,
GNQ,,,3.3,,,10.1,,,,3.5,,,,,,,,
ERI,19.6,,,,,,,13,,,,,,,,,,
ETH,,,,,,10.8,,,,,10.8,,,,,,8.6,
FJI,,,,,,,,,,8.2,,,,,,,,
GAB,,,,,,4.2,,,,,,,,,,,,3.1
GMB,,,,,,8.4,,,,,,6.6,,,,,,
GEO,,,,,,,,,,,3,,,,1.5,,,
DEU,,,,,,,,,,,0.8,,,,,,,
GHA,,,,,8.6,,,,8.3,,,5.4,,7.7,,,,
GTM,3,,,,2.2,,,1.5,,,,,,,1.1,,,
GIN,,,,,8.8,,,,,,9.8,,7.8,,,,,4.6
GNB,,,,,,11.2,,,,,,8.4,,5,,,,
GUY,,,,,,10.6,,,,,,9.1,,,3.8,,,
HTI,,,,,,5,,,,,,10.4,,,,,,
HND,,0.7,,,,,1.2,,,,,1.1,,,,,,
IND,,,,,19.2,,,,,,,19.3,,,,,,
IDN,,,,,,4.6,4.6,,,13.5,,,13.8,,,12.1,,
IRQ,,,,,,6.2,,,,,,5.4,,,,,,
JAM,5.2,2.5,1.5,2.6,2.1,3.3,2.8,2,,4.7,,3.3,2.3,2.1,,2.1,,
JOR,,,2.5,,,,,2,,,,,,,1.6,,,
KAZ,7,,,,1.2,,,,,,,4.5,,,,3.7,,
KEN,,,,8.4,,6.6,,,5,,,,,,5.8,,,
KWT,,,,,,,1.8,2.2,2.5,3.1,3.1,3.4,3.6,1.9,2.1,2.1,1.4,2.4
KGZ,,,2.9,,,,,,,,,3.2,,,,,,
LAO,,,,,,16.1,,,,,,6.8,,,,,,
LBN,,3.1,,,,,,,,5.4,,,,,,,,
LSO,,,,,,6,,,,5.5,,,,,3.5,,,
LBR,,,,,,5.9,,,,,,,7.8,,,,,
LBY,3.4,,,,,,,,,,,,6.1,,,,,
MKD,,,,,1.5,,,,,,4.5,,,,,,5.8,
MDG,,,8.3,,,,,,,12.5,,,,,,,,
