ISO,1990,1995,2000,2005,2010
ZWE,15.34,12.97,19.4,31.44,21.74
HIA,8.92981,8.0575,6.76981,5.46096,4.48904
LIA,35.1589,29.1363,23.6549,20.3986,17.7757
LMA,21.8412,19.0412,15.7919,13.504,11.8495
UMA,14.0081,12.2067,9.94863,8.28863,6.55039
HIM,7.87,6.71,5.23,4.6,3.81
LIM,23.31,16.86,12.94,10,8.48
LMM,11.1,11.1,8.76,7.1,5.8
UMM,9.16,9.77,8.54,6.96,5.24
HWW,,11.0867,9.82688,8.39987,6.93728
LIW,,35.951,30.2253,26.2283,24.7007
LMW,,95.2441,80.8732,66.8934,68.0936
UMW,,52.1165,38.9289,30.2536,22.3073
WLD,,45.51,37.66,31.32,28.94
HIC,,11.07,9.88,8.37,7.02
EAS,,64.47,48.19,37.44,27.76
ECS,,14,9.52,7.41,5.52
LCN,,4.73,4.27,3.83,3.39
MEA,,20.6,17.34,15.12,12.31
SAS,,149.12,127.69,106.27,110.04
SSF,,19.51,14.73,11.82,9.27
# Series: OZDPFEIN,,,,,
"# Name: Ambient ozone depletion, DALYs, female",,,,,
"# Definition: The mean Disability Adjusted Life Years (DALY) rate per 100,000 attributable to risk factor/mortality cause",,,,,
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,
