ISO,1990,1995,2000,2005,2010
AFG,2984.76,2982.44,2980.12,2977.8,3007.41
ALB,633.56,591.76,552.71,516.23,702.05
DZA,931.52,948.78,966.37,984.28,978.63
AND,913.48,880.93,849.54,819.27,860.85
AGO,842.57,800.8,761.1,723.37,667.28
ATG,766.74,748.14,729.99,712.28,948.13
ARG,678.89,656.06,634,612.68,702.19
ARM,664.9,668.45,672.03,675.63,663.41
AUS,407.75,413.07,418.46,423.91,425.22
AUT,554.26,533.06,512.66,493.05,656.51
AZE,638.21,653.7,669.58,685.84,565.72
BHS,997.16,817.94,670.92,550.33,718.73
BHR,1183.65,1197.7,1211.91,1226.3,1213.3
BGD,511.13,508.6,506.08,503.58,450.93
BRB,1021.42,910.95,812.42,724.56,722.32
BLR,779.2,825.58,874.71,926.77,893.77
BEL,649.03,615.3,583.32,553.01,525.53
BLZ,835.43,731.12,639.84,559.95,718.61
BEN,718.71,720.45,722.19,723.94,529.81
BTN,681,630.69,584.1,540.96,528.35
BOL,677.77,718.63,761.94,807.88,529.92
BIH,817.94,676.64,559.75,463.05,490.68
BWA,677.57,703.64,730.72,758.84,991.36
BRA,682.83,706.9,731.82,757.61,714.78
BRN,587.45,583.1,578.78,574.49,616.24
BGR,497.48,487.35,477.43,467.71,634.62
BFA,815.12,780.81,747.95,716.47,534.44
BDI,764.08,781.58,799.5,817.82,796.62
KHM,758.05,707.74,660.76,616.91,653.58
CMR,831.08,758.06,691.45,630.69,601.33
CAN,428.17,430.54,432.92,435.31,596.94
CPV,712.92,778.3,849.68,927.6,687.22
CAF,999.17,863.9,746.94,645.81,745.17
TCD,789.3,777.16,765.21,753.45,695.07
CHL,656.47,638.87,621.73,605.05,536.64
CHN,456.24,441.25,426.75,412.73,425.05
COL,844.5,845.95,847.4,848.85,847.04
COM,773.92,744.48,716.16,688.92,768.2
COG,1006.09,913.7,829.79,753.59,843.38
CRI,788.07,747.98,709.93,673.82,637.45
CIV,919.92,856.38,797.23,742.17,698.55
HRV,1138.16,1018.28,911.02,815.05,976.75
CUB,611.05,630.21,649.98,670.37,773.96
CYP,909.6,878.12,847.73,818.4,749.19
CZE,594.6,530.21,472.78,421.58,449.13
PRK,517.68,463.71,415.37,372.06,351.31
COD,760.4,751.17,742.04,733.03,760.19
DNK,556.64,533.61,511.54,490.39,669.47
DJI,768.16,801.73,836.76,873.32,888.47
DMA,795.61,768.67,742.65,717.5,723.71
DOM,872.13,769.83,679.54,599.83,595.01
ECU,676.22,715.67,757.42,801.61,587.84
EGY,839.64,795.7,754.06,714.61,711.53
SLV,900.79,860.5,822.01,785.25,722.43
GNQ,997,973.61,950.77,928.47,945.1
ERI,973.5,919.73,868.94,820.95,876.75
EST,824.77,906.46,996.24,1094.91,918.24
ETH,534.17,519.53,505.3,491.46,485.34
FJI,622.25,647.61,674.01,701.48,466.71
FIN,730.14,704.13,679.05,654.86,785.98
FRA,736.48,712.88,690.05,667.94,626.05
GAB,1000.78,970.04,940.24,911.35,948.63
GMB,1134.71,1070.81,1010.51,953.61,694.1
GEO,664.72,665.05,665.37,665.7,658.62
DEU,696.1,665,635.29,606.91,636.54
GHA,809.39,813.11,816.86,820.62,603.01
GRC,757.37,759.14,760.92,762.7,638.8
GRD,899.08,769.31,658.27,563.26,721.83
GTM,870.62,841.36,813.09,785.77,712.15
GIN,713.6,751.52,791.46,833.52,607.36
GNB,704.89,749,795.87,845.67,526.48
GUY,807.8,739.18,676.38,618.92,835.01
HTI,759.75,743.82,728.21,712.94,635.12
HND,1186.69,1151.64,1117.63,1084.62,1259.49
HUN,502.56,489.68,477.13,464.89,454.17
ISL,516.98,544.18,572.8,602.94,627.41
IND,560.8,560.46,560.12,559.79,552.41
IDN,707.68,700.26,692.92,685.66,672.69
IRN,979.17,974.77,970.39,966.03,948.57
IRQ,602.61,600.43,598.26,596.09,596.53
IRL,434.02,452.68,472.14,492.43,528.96
ISR,652.21,626.49,601.79,578.06,600.43
ITA,674.46,704.08,735.01,767.3,633.7
JAM,768.05,723.29,681.13,641.43,642.75
JPN,365.28,365.58,365.88,366.18,347.04
JOR,921.95,959.07,997.68,1037.85,1032.48
KAZ,655.55,680.75,706.92,734.09,555.32
KEN,681.13,708.96,737.93,768.09,695.35
KIR,783.47,791.49,799.59,807.78,745.59
KWT,1059.51,1028.12,997.65,968.09,1066.08
KGZ,654.41,629.11,604.78,581.4,644.19
LAO,718.31,709.31,700.42,691.65,802.69
LVA,791.11,813.91,837.36,861.49,853.43
LBN,755.61,736.73,718.32,700.37,705.28
LSO,566.8,671.85,796.36,943.95,817.56
LBR,790.09,804.33,818.83,833.59,619.2
LBY,1206.11,1213.61,1221.16,1228.76,1250.37
