ISO,1990,1995,2000,2005,2010
AFG,1628.76,1623.54,1618.39,1613.33,1616.97
ALB,2004.36,1984.22,1964.54,1945.3,1974.58
DZA,1695.61,1689.56,1683.65,1677.91,1715.65
AND,2517.13,2488.29,2461.29,2436.15,2456.69
AGO,1575.67,1580.42,1585.2,1590.02,1586.39
ATG,1395.47,1392.73,1390.01,1387.29,1352.99
ARG,1635,1627.16,1619.37,1611.62,1621.3
ARM,1576.35,1567.07,1558.01,1549.17,1528.08
AUS,1865.48,1885.44,1905.67,1926.18,1929.47
AUT,2485.97,2483.84,2483.22,2484.18,2497.13
AZE,1543.27,1544.95,1546.76,1548.73,1519.01
BHS,1360.63,1361.32,1362.03,1362.77,1368.08
BHR,1694.51,1694,1693.66,1693.5,1668.46
BGD,2191.23,2178.47,2166.13,2154.19,2171.8
BRB,1388.02,1382.64,1377.31,1372.02,1374.36
BLR,1828.33,1851.84,1875.79,1900.18,1877.85
BEL,2381.77,2364.76,2349.21,2335.16,2323.23
BLZ,1388.16,1379.95,1371.8,1363.72,1364.13
BEN,1582.94,1578.7,1574.93,1571.63,1559.59
BTN,1795.59,1792.91,1790.52,1788.41,1779.46
BOL,1509,1494.22,1479.59,1465.11,1483.33
BIH,1587.79,1582.6,1577.58,1572.73,1588.24
BWA,1536.13,1513.25,1491.19,1469.93,1498.65
BRA,1711.9,1708.56,1705.24,1701.96,1701.83
BRN,1673.79,1666.58,1659.45,1652.39,1681.47
BGR,1973.53,1972.21,1971.12,1970.27,1971.46
BFA,1532.5,1514.21,1496.52,1479.38,1485.19
BDI,1647.7,1623.46,1600.09,1577.56,1569.14
KHM,1415.84,1396.22,1377.13,1358.57,1370.66
CMR,1628.89,1603.08,1578.06,1553.82,1570.36
CAN,2305.29,2330.17,2356.83,2385.33,2381.39
CPV,1633.22,1611.15,1589.85,1569.28,1582.93
CAF,1555.4,1564.26,1573.2,1582.22,1581.06
TCD,1885.19,1857.73,1831.27,1805.77,1802.74
CHL,1624.33,1624.71,1625.12,1625.56,1607.53
CHN,1431.63,1437.09,1442.61,1448.19,1459.7
COL,1529.65,1534.31,1538.99,1543.7,1536.94
COM,1573.48,1553.42,1534.07,1515.42,1515.78
COG,1497.98,1499.37,1500.77,1502.19,1486.82
CRI,1491.39,1492.79,1494.21,1495.65,1483.34
CIV,1515.86,1500.48,1485.62,1471.28,1470.27
HRV,1869.04,1859.81,1850.84,1842.11,1855.21
CUB,1377.19,1374.31,1371.45,1368.62,1356.65
CYP,2461.81,2475.18,2490.14,2506.79,2441.67
CZE,1919.39,1910.62,1902.09,1893.79,1889.45
PRK,1523.82,1521.11,1518.43,1515.8,1527.14
COD,1564.86,1574.4,1584.01,1593.7,1557.89
DNK,2617.35,2597.27,2578.83,2562.07,2551.47
DJI,1655.07,1637.62,1620.91,1604.93,1594.73
DMA,1375.16,1376.07,1377.01,1377.99,1381.77
DOM,1281.74,1279.62,1277.51,1275.4,1261.3
ECU,1419.56,1417.64,1415.73,1413.82,1412.86
EGY,1724.07,1716.79,1709.64,1702.63,1719.72
SLV,1489.34,1491.2,1493.08,1494.99,1489.72
GNQ,1551.27,1562.16,1573.25,1584.53,1560.84
ERI,1642.22,1625.72,1609.91,1594.79,1565.9
EST,1619.91,1620.14,1620.45,1620.84,1599.43
ETH,1373.59,1362.76,1352.35,1342.35,1348.85
FJI,1530.5,1538.75,1547.06,1555.41,1557.7
FIN,2600.81,2584.06,2568.9,2555.37,2544.65
FRA,2541.17,2523.01,2506.46,2491.57,2485.92
GAB,1589.3,1584.98,1580.72,1576.51,1573.64
GMB,1617.55,1599.92,1582.91,1566.51,1540.85
GEO,1274.25,1270.16,1266.17,1262.29,1251.79
DEU,2665.34,2644.38,2625.31,2608.18,2598.77
GHA,1297.87,1283.22,1268.98,1255.13,1267.83
GRC,2453.3,2430.69,2409.67,2390.28,2394.43
GRD,1375.59,1380.33,1385.16,1390.06,1370.13
GTM,1624.64,1634.91,1645.25,1655.66,1638.07
GIN,1589.35,1573.42,1558.1,1543.35,1518.72
GNB,1594.55,1574.96,1556.07,1537.83,1572.78
GUY,1384.6,1380.86,1377.13,1373.43,1350.83
HTI,1358.23,1357.36,1356.5,1355.66,1343.6
HND,1478.8,1482.22,1485.66,1489.12,1492.4
HUN,2171.74,2157.62,2143.85,2130.44,2146.64
ISL,2447.68,2432.68,2419.24,2407.41,2376.79
IND,1486.29,1480.13,1474.18,1468.43,1473.66
IDN,1516.58,1497.15,1478.07,1459.34,1461.37
IRN,2372.49,2373.15,2374.17,2375.54,2361.76
IRQ,1695.21,1703.58,1712.05,1720.63,1683.64
IRL,2535.08,2521.8,2510.08,2499.98,2466.49
ISR,2236.98,2220.97,2206.27,2192.91,2168.91
ITA,2217.49,2204.82,2193.26,2182.84,2178.96
JAM,1402.19,1395.35,1388.54,1381.79,1376.97
JPN,1910.97,1908.38,1905.86,1903.39,1910.94
JOR,1713.1,1706.86,1700.73,1694.72,1683.64
KAZ,1766.93,1760.49,1754.24,1748.18,1726.47
KEN,1461.17,1446.34,1432.08,1418.37,1417.6
KIR,1505.33,1515.63,1526.03,1536.51,1520.26
KWT,1312.27,1311.37,1310.51,1309.7,1304.48
KGZ,1544.76,1542.37,1540.15,1538.08,1538.79
LAO,1432.93,1414.54,1396.51,1378.82,1381.18
