ISO,1990,1995,2000,2005,2010
AFG,11824.9,11786.1,12098.9,11069.3,8634.66
ALB,3356.78,2562.32,2092.71,1747.33,1367.41
DZA,771.68,439.32,277.73,164.38,79.51
AGO,4901.13,4403.14,3615.58,2589.61,1978.02
ATG,458.08,269.31,134.98,80.87,44.07
ARG,573.92,329.58,197.48,117.51,60.49
ARM,3371.39,2744.13,1822.63,1232.11,657.74
AZE,4700.13,3859.3,2392.21,1498.6,539.04
BHS,1048.23,474.89,229.9,185.23,155.59
BHR,1175.5,742.32,453.73,270.52,141.28
BGD,3880.01,3563.77,2896.54,2412.7,2103.73
BRB,156.92,91.74,61.92,50.63,39.25
BLR,991.36,764.72,513.51,320.37,148.66
BLZ,1065.38,887.65,719.2,480.56,361.65
BEN,5281.43,4288.53,4075.45,3138.54,2782.33
BTN,4821.07,3757.92,2849.62,2197.49,1622.88
BOL,2779.93,2639.83,2024.44,1618.95,1345.49
BIH,2286.37,2319.57,1767.29,1477.95,1253.43
BWA,2081.88,2033.14,2092.22,1330.22,721.7
BRA,1062.65,773.46,516.13,355.61,250.21
BGR,1865.2,1650.02,1449.63,1155.8,930.37
BFA,4874.29,5088.09,4158.59,4233.23,4488.81
BDI,6394.73,5477.57,4931.07,4491.34,3918.8
KHM,5624.75,5599.1,5362.4,4134.83,3448.22
CMR,3815.54,3650.91,3499.77,2906.84,2584.91
CPV,1517.21,1263.34,990.7,810.42,682.3
CAF,5237.25,4884.64,4347.34,3891.35,3642.66
TCD,5136.96,4699.43,4773.6,4245.46,3941.22
CHL,699.71,433.75,287.05,199.4,125.58
CHN,4291.79,3451.45,2544.3,1810.48,1246
COL,1160.5,993.73,723.32,560.43,440.71
COM,4980.98,3984.07,3243.78,2957.6,2765.12
COG,3741.77,3916.47,3680.63,3166.96,2777.25
CRI,663.21,462.63,298.34,186.28,101.24
CIV,3665.28,3396.88,2871.37,3042.45,3045.63
HRV,1014.41,711.5,493.39,344.53,215.94
CUB,279.52,299.08,289.25,281.04,284.23
CZE,750.96,387.99,202.66,107.51,42.11
PRK,4194.41,3838.24,3653.17,3433.05,3176.06
COD,4820.49,4311.65,3935.89,3630.51,3808.76
DJI,1443.85,1259.91,993.29,848.34,745.24
DMA,1184.58,663.57,355.73,224.82,68.97
DOM,1547.95,1048.95,679.24,537.81,303.36
ECU,1057.4,738.43,525.64,293.52,119.33
EGY,884,542.06,327.8,216.84,145.66
SLV,1516.46,1270.64,1024.86,728.97,559.51
GNQ,4647.09,4193.6,3501.68,2394.13,1942.93
ERI,5216.82,3835.85,3250.93,2951.53,2665.58
EST,1151.24,998.46,681.41,424.52,251.41
ETH,4827.05,3974.33,3306.1,2994.1,2508.25
FJI,2955.1,2920.96,2627.78,2173.97,1920.51
GAB,1993.05,1694.82,1402.66,1242.5,958.91
GMB,5973.2,4974.65,4086.82,3547.29,3020.43
GEO,3244.82,2981.4,2277.75,1856.14,1659.24
GHA,3959.63,3648.05,3591.2,3017.77,2588.57
GRD,1534.65,679.33,310.51,179.01,37.94
GTM,2818.96,2570.06,2361.52,1943.83,1525.51
GIN,7240.74,5745.8,5604.86,4107.59,4163.54
GNB,5465.32,4289.11,4139.81,3904.08,3429.92
GUY,1842.28,1320.57,803.24,670.05,464
HTI,6319.12,6049.24,5234.21,4718.38,4440.33
HND,2640.21,2646.04,2422.93,2182.21,1919.49
HUN,1677.36,1387.87,1094.15,893.38,697.83
IND,5631.07,5164.33,4300.16,3431.99,2903.76
IDN,4157.49,3356.65,2648.27,2266.31,1979.26
IRN,692.39,415.18,246.6,134.03,70
IRQ,869.44,638.66,439.96,330.6,237.94
JAM,1265.56,873.2,629.01,423.48,292.5
JOR,723.68,448.4,275.96,163.51,89.42
KAZ,2322.33,2404.56,1785.36,1251.51,733.18
KEN,3378.07,2778.15,2592.08,2070.81,1813.08
KIR,3399.54,2941.63,2503.98,2088.68,1697.49
KWT,683.48,585.28,366.09,249.65,182.96
KGZ,4830.03,4666.45,3557.83,3093.85,2484.69
LAO,6557.88,5853.21,5176.91,4727.12,3978.75
LVA,1026.68,949.23,536.73,384.07,203.94
LBN,482.26,236.52,106.22,49.18,21
LSO,3290.63,3101.92,3465.5,3917.81,3812.67
LBR,5266.27,5168.31,4696.7,3636.61,4090.93
LBY,685.28,332.99,194.69,107.17,51.34
LTU,953.37,833.58,504.98,392.24,226.55
MKD,2322.83,1976.75,1640.81,1448.02,1207.29
MDG,6057.68,5999.78,4883.02,4401.22,3981.76
MWI,5990.4,6275.52,6899.35,5294.54,4611.88
MYS,1062.17,612.44,348.4,184.63,68.77
MDV,2363.68,1161.09,745,432.45,177.86
MLI,5588.13,5344.45,5211.95,4068.51,3831.14
MHL,1052.95,1175.24,1296.83,1316.91,1215.91
MRT,3505.01,3121.72,3041.62,2642.93,2161.22
MUS,1086.92,641.67,376.91,178.62,61.24
MEX,923,718.61,519.43,399.16,328.62
FSM,2536.68,2110.89,1740.95,1476.78,1292.71
MNG,8693.34,7675.65,6792.35,5308.75,4542.81
MNE,1054.48,1051.66,1082.1,838.5,669.52
MAR,1167.23,782.49,499.02,319.84,178.4
MOZ,5136.4,4399.99,3470.15,2929.21,2452.11
MMR,5601.75,5081.81,4703.79,4059.21,3355.13
NAM,3318.72,3015.92,3146.48,2972.58,1994.19
NPL,5982.28,5505.92,4336.46,3649.87,3295.18
NIC,2515.47,2047.79,1741.77,1549.49,1307.34
NER,7746.75,6655.62,5841.04,4412.98,4232.61
NGA,3533.55,3007.27,2537.94,2117.54,2043.88
OMN,1116.21,703.65,468.69,311.9,174.72
PAK,4392.66,4230.4,3697.72,3328.65,2836.38
PAN,752.07,570.44,426.54,382.44,376.52
PNG,4919.13,4255.03,3596.13,3135.36,2554.84
PRY,1973.61,1796.28,1600.35,1458.13,1319.37
PER,2722.84,2017.64,1277.25,1013.17,817.34
PHL,2991.61,2546.09,2347.31,2152.04,1969.39
POL,1457.66,1162.68,863.5,660.57,510.8
QAT,272.36,198.02,102.16,54.55,30.52
KOR,806.74,48.58,3.21,0.2,0.18
MDA,1862.71,1878.97,1251.51,994.55,634.22
ROU,2302.76,1899.79,1482.69,1124.53,755.74
RUS,565.81,543.39,390.72,285.51,174.03
RWA,5964.48,7490.32,5340.75,3109.31,2562.77
LCA,1429.58,615.15,274.62,146.27,27.28
VCT,2042.15,1448.75,842.99,536.71,136.98
WSM,1734.85,1533.54,1284.15,1021.46,800.38
STP,3527.2,3330.26,2639.95,2054.24,1764.03
SAU,976.37,710.84,491.46,344.15,208.51
SEN,3034.56,2576.87,2213.47,1567.67,1299.24
SRB,1733.3,1717.1,1452.39,1219.83,882.86
SYC,983.39,499.51,310.39,204.94,82.45
SLE,5915.53,5300.74,4904.45,3980.4,3121.95
SVK,840.14,472.33,269.59,157.19,67.63
SVN,657.74,424.47,264.51,157.67,83.1
SLB,3470.93,3480.51,3371.5,3270.49,2943.67
SOM,5952.87,5672.56,4501.77,3722.24,3814.55
ZAF,1964.98,1530.86,1462.15,1220.98,654.84
LKA,1918.99,1840.74,1785.37,1453.73,1244.12
SDN,3753.73,3384.98,2692.58,2314.64,1720.91
SUR,1402.34,1014.03,821.05,586.5,394.63
SWZ,3516.71,3223.48,3905.14,4663.09,2927.47
SYR,1151.52,650.1,354.92,183.9,69.64
TJK,7354.33,6470.73,4589.33,3473.99,2624.02
TZA,4338.14,3892.28,3183.64,2435.86,2115.34
THA,1642.91,1357.28,983.3,757.17,587.61
TLS,5759.26,5147.55,4737.95,3879.06,3531.58
TGO,4188.58,3783.93,3375.59,3542.15,3292.17
TON,1533.76,1332.07,1167.87,878.49,681.02
TTO,942.98,577.02,312.29,155.04,60.72
TUN,846.75,506.94,267.84,150.83,65.13
TUR,1701.03,1090.97,637.51,389.36,221.35
TKM,2338.49,1355.78,631.84,264.1,103.58
UGA,4392.13,3850.13,3240.14,2537.79,2013.63
UKR,1099.7,997.09,680.28,490.91,247.74
ARE,722.5,392.2,192.97,92.66,35.69
URY,341.66,228.43,150.58,104.72,64.71
UZB,3107.23,2973.52,2316.43,1727.97,1159.86
VUT,3088.92,3085.14,3064.07,3009.31,2624.73
VEN,605.48,325.6,154.4,80.07,31.3
VNM,2826.35,2288.91,1827.14,1429.88,1129.92
YEM,3464.69,3154.53,2577.55,2094.8,1870.55
ZMB,4915.55,4790.13,4448.49,3555.65,3119.33
ZWE,2584.31,2568.56,3000.49,3662.04,3652.28
LIA,5530.3,5065.58,4497.94,3826.9,3436.68
LMA,3251.31,2911.65,2530.05,2175.48,1825.85
UMA,1658.25,1295.15,990.6,746.287,517.441
LIM,5281.43,4974.65,4336.46,3649.87,3355.13
LMM,3244.82,2973.52,2422.93,2088.68,1697.49
UMM,1402.34,1014.03,679.24,432.45,303.36
