ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,8,7.9,,,,,,,,,,
DZA,,,,,,,,,,10,,,,,,,15.2,
ATG,,,,,,,,8.2,,,,,,,,,,
ARG,,,,,,,,26.2,26.8,27.3,29.2,29.6,,,,34.6,34.7,20.6
ARM,,,,,,,,,,,,,22.9,21.1,22.5,22.9,25.4,
AUS,48.5,,25.8,26.1,,27.6,29,30.9,30.8,32.7,33.5,34.7,32.7,33.8,,,,
AUT,8.6,8.7,8.9,8.9,14.9,15.2,15.5,17.6,17.2,19.4,18.1,17.8,17.6,17.8,18.9,19.1,19.3,20
AZE,,,,,,,,,,,,,22.3,21,,,16,16.3
BHS,15.8,12.1,14.8,14.9,,,19.1,21.8,,,,25.5,,,,,20.3,
BHR,,,,,,,,,,,,,,,,9.8,,
BRB,,,16.1,,,,,,18.4,,,,,,,,,
BLR,,,,,,,,,,,,,,,24.3,,,
BEL,28.2,29.8,30.7,30.5,31.4,31.9,32.9,33,32.8,34.7,35.3,36.1,36.5,36.5,37.8,38.9,38.8,39.8
BLZ,3,11,3.1,3.3,3.5,,,,,,12.4,,,,,,,
BOL,,22.5,13.8,,,15.2,,,,,11.8,,,12.9,14.5,,,
BIH,,,,,,,,,,,,11,11,11.2,12.1,13.3,14.9,14.5
BWA,,0,,,,,,,,,,0,,,,,,
BRA,6.7,6.9,7.2,7.2,7.2,,,,,,,8.8,9.3,,,,17.2,
BGR,18.8,19.1,19.3,,,20.4,23.2,22.9,23.4,23.7,24.1,24.2,24.3,24.6,25.3,25.6,26.2,26.6
KHM,,,,,,,,,,,,,,,2.1,2.1,2.5,2.8
CAN,47.3,48.1,50.1,38.4,39,39.4,41,41.6,42.5,42.6,44.2,45.3,46.2,46.5,,,,
CHL,,,,,,,,,,,,25.2,25.2,25.9,,,19.7,
COL,,20.1,23.8,25.3,,,,,,,18.3,,21.8,22.6,20.7,22.9,22.6,
CRI,15.1,14.6,15.4,17.3,16.8,16,15.1,19.5,15.5,20.2,21,,21.5,22.8,24.1,22,23.3,
HRV,,,,17,,,17.3,17,17.8,17.7,17.7,18.2,18.5,18.8,20.1,21.2,20.7,21.6
CUB,,,,,,,,,,,,13.7,14.7,14.5,,,,
CYP,,,,,26.6,27.9,29.9,31.9,32.5,31.7,31.2,33.5,35.6,37.1,36.4,37.8,39.7,41.5
CZE,10.5,10.4,,10.7,11.2,11.8,12.2,12.4,12.5,13.1,13.7,14.1,14.4,15.3,16.3,17.5,19,20
DNK,25.5,26.3,23.9,24.1,24.8,24,27,28,30.5,30.7,31.8,32.6,28.3,28.8,29.5,30.2,30.8,31.6
DMA,,,7.6,,,,,,,,,,,,,,,
DOM,,7.2,6.4,,,10.3,,,,,18.3,18.8,18.5,,,,20.2,
ECU,,,,,,,24.6,25.5,26,26.8,26.6,26.5,18.9,20.1,20,22.1,20.8,
EGY,,,,,,,,,,,,,,16.9,18.1,18.8,19.2,
SLV,,24.8,,,,,,,,,10.4,,10.2,22.8,2.4,11.1,11.8,
EST,17.4,,43.5,30.4,30.1,29.6,30,30.2,30.1,31.8,34.4,34.2,33.7,33.8,35.6,35.3,36.1,37.2
ETH,,,,,1.3,,,,,,,,,,,,,
