ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
ALB,,,,,,,,,,,,,12.7,12.9,12.5,14.4,,
ARG,,,,,,,,,,,,,,,,4,3.7,4.3
ARM,,,,,,,,,,,,,,17.9,,,,
AUS,3.2,3,3.4,3.2,2.5,2.1,2,1.7,1.5,1.4,1.1,1.1,0.9,0.8,1.1,1.5,1.4,1.7
AUT,1,1.2,1.2,1.1,0.9,0.8,0.7,0.6,0.7,1.7,1.4,1.4,1.1,1.1,1.3,1.5,1.2,1.3
BEL,9.5,7.8,8.8,8.9,8.3,4.9,4.9,4.9,5.6,5.5,5.8,5.8,5.6,4.9,5.7,6.7,6,5.8
BGR,,,,,,16.1,19.5,19.4,13,10.4,10.9,8.1,6.3,5,5.2,9.7,12.1,13.8
CAN,1.1,1.1,1,0.8,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.2,0.2,0.4,0.6,0.8,0.7
HRV,,,,,,,,19.3,18,13.8,13.9,12.8,11,9.2,10.1,15.8,20.2,23.8
CYP,,,,,,,,,1.4,,1.7,1.1,2.4,1.2,1.3,2.8,3.9,6.9
CZE,1.5,1.2,1.4,2,4,6.2,6.1,5.5,5.7,7.5,7.4,6.7,3.6,3.1,3.4,4.4,5.5,6.1
DNK,0.9,1.1,0.7,0.6,0.6,0,0.1,0,0.1,0,0.1,0.1,0,0,0.1,0.1,0.2,0.2
EST,4.7,7,4.2,5.7,7.6,6.1,6.2,5.5,6.5,7,5.1,2.4,3,2.8,7.2,11.9,8.5,5.9
FIN,5.9,3.4,1.9,2.2,1.4,1.7,1.1,1.1,1.2,1.1,1.1,0.9,0.8,0.5,0.9,1.5,1,1
FRA,6.3,5.7,6.7,6,5.4,4.4,3.3,3.5,4.1,4.4,4.8,5.3,4.4,4.4,5.8,6.6,6,6.5
DEU,2.1,2.3,2.6,2.6,2.2,1.8,1.6,2,2.8,3.3,4.7,4.3,3.6,2.9,2.9,2.6,2,1.9
GRC,13.7,16.6,16.2,15.2,15.8,15.1,12.7,12,12.7,12.8,11.7,12.1,9.5,8,8,11.7,18.8,27.1
HND,,,,,0.8,,,,,,,,,,,,,
HUN,6.9,7.2,6.1,4.8,4.8,4.8,3.9,4.2,4.2,5.3,6.8,7.2,6.7,6.5,8.1,10.7,9.5,9
ISL,0.9,0.4,0.3,0.1,0,0,0.2,0.4,0.3,0.2,0,0.1,0,0.1,0.5,1.5,1.9,1.2
IND,,,,,,,,,,,4.9,,,,,4.9,,
IRL,8.2,8,6.6,4.1,2.4,,1.2,1.7,1.9,2.2,1.9,1.8,1.7,2.3,5.2,11,13.1,14
ISR,0.7,0.3,0.5,0.6,1.2,1,1.1,1.3,2,2.5,2,2.5,1.9,1.3,1.8,1.5,0.9,1
