ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
GHA,,,,63.34,,,,,,,,51.84,,,,,,,
GRC,2.34,,,,,0.68,,,,1.01,,,1.03,,,1.67,,,
GTM,,,,30.06,,25.23,,32.96,30.27,31.19,,26.01,,,,,29.79,,
GIN,,,,,,,,,80.79,,,,65.92,,,,,72.65,
GNB,,,,,,,,77.96,,,,,,,,,,,
GUY,,,,18.02,,,,,,,,,,,,,,,
HTI,,,,,,,77.51,,,,,,,,,,,,
HND,43.44,46.48,35.91,37.95,38.62,,29.39,40.6,39.88,38.44,39.48,34.48,28.96,26.72,24.3,26.28,29.2,,
HUN,,,,0.25,0.22,0.13,,0.03,0.12,,,0.2,,0.07,,0.14,0.17,,
ISL,,,,,,,,,,0.33,,,0.36,,,,,,
IND,,,,,,,,,,,75.62,,,,68.76,,60.57,,
IDN,,77.02,,,81.55,,,67.13,,,54.13,,,54.71,,46.32,43.33,,
IRN,,,,8.3,,,,,,,8.03,,,,,,,,
IRQ,,,,,,,,,,,,,22.39,,,,,21.17,
IRL,0.34,,,,,0.37,,,,,,,,,,0.7,,,
ISR,,,0.36,,,,0.67,,,,1.02,,0.69,,,0.67,,,
ITA,1.01,,,2.08,,1.34,,,,0.67,,,,1.34,,1.7,,,
JAM,,8.75,,,6.48,,43.59,8.5,,5.85,,,,,,,,,
JPN,,,,,,,,,,,,,,0.35,,,,,
JOR,,,11.37,,,,,,11.04,,,2.88,,2.02,,1.17,,,
KAZ,,18.76,,,,,22.26,17.25,13.28,10.78,0.65,3.24,1.46,1.15,,0.8,,,
KEN,,,56.21,,,,,,,,67.21,,,,,,,,
KGZ,,,,60.77,,71.51,66.51,65.33,61.31,39.26,45.31,36.02,29.4,18.96,20.14,21.05,21.06,,
LAO,,,78.75,,,,,74.89,,,,,68.25,,,,,62.01,
LVA,2.32,3.85,3.81,4.5,,,,1.56,,0.79,,1.86,,0.08,,2.88,2,,
LSO,,,,,,,,,73.71,,,,,,,73.39,,,
LBR,,,,,,,,,,,,,94.88,,,,,,
LTU,,0.98,,1.19,,1.57,2.09,1.77,0.5,0.59,4.05,2.09,,0.44,,2.53,1.21,,
MKD,,,,3.7,,11.27,,2.98,3.04,3.14,3.73,4.61,,4.2,,,,,
MDG,,,89.38,,93.15,,88.75,,,,93.06,,,,,95.13,,,
MWI,,,,93.57,,,,,,90.83,,,,,,88.14,,,
MYS,11,,6.86,,,,,,,7.81,,,2.93,,2.27,,,,
MDV,,,,37.04,,,,,,12.22,,,,,,,,,
MLI,,,,,,,82.04,,,,,77.1,,,,78.78,,,
MRT,,48.3,,,,44.13,,,,52.59,,,,47.69,,,,,
MUS,,,,,,,,,,,,1.37,,,,,,1.85,
MEX,,20.14,,20.09,,15.11,,13.47,,7.6,10.62,4.94,,5.19,,4.54,,4.12,
FSM,,,,,,44.69,,,,,,,,,,,,,
MNE,,,,,,,,,,,0.55,0.85,0.47,0.46,0.33,0.23,0.65,,
MAR,,,,,24.43,,24.36,,,,,,14.22,,,,,,
MOZ,,92.57,,,,,,,90.03,,,,,,82.49,,,,
NAM,,,,,,,,,,51.1,,,,,,43.15,,,
NPL,,88.97,,,,,,,77.3,,,,,,,55.95,,,
NLD,,,,,0.34,,,,,0.68,,,0.37,,,0.35,,,
NIC,,,,31.4,,,34.38,,,,16.26,,,,20.77,,,,
NER,,,,,,,,,,,75.2,,,74.06,,,76.14,,
NGA,,86.53,,,,,,,,83.33,,,,,,82.2,,,
NOR,0.36,,,,,0.34,,,,0.34,,,0.67,,,0.67,,,
PAK,,,83.26,,66.54,,,73.91,,,60.31,60.98,,55.83,,,50.67,,
PAN,22.61,,21.16,21,19.16,20.39,,20.3,19.21,18.15,16.93,17.73,14.89,10.77,8.12,9.33,8.39,8.87,
PNG,,57.38,,,,,,,,,,,,,,,,,
PRY,20.73,,,17.31,17.2,,15.76,23.71,17.29,14.79,13.71,18.27,14.69,12.18,12.12,11.41,10.99,7.69,
PER,,,10.37,26.34,27.94,24.07,25.92,22.64,20.86,17.51,18.9,16.13,15.3,12.13,9.66,8.04,8.71,7.99,
PHL,,,46.31,,,47.29,,,44.84,,,45,,,41.14,,,41.72,
POL,,11.32,,0.34,0.38,0.5,0.6,0.62,,0.59,0.66,0.36,0.23,0.14,0.13,0.12,0.11,,
MDA,,,37.67,51.92,65.1,,53.47,38.27,24.99,25.68,35.13,9.92,6.15,6.86,6.15,4.04,2.75,,
ROU,,,,10.23,14.5,,12.61,12.08,9.42,7.43,5.83,5.81,3.7,1.76,,2.01,1.57,1.59,
RUS,,9.01,,,9.82,,5.97,3.07,2.28,3.16,1.48,1.22,0.35,0.01,0.26,,,,
RWA,,,,,,91.6,,,,,,87.36,,,,,82.28,,
LCA,40.63,,,,,,,,,,,,,,,,,,
STP,,,,,,,54.2,,,,,,,,,73.08,,,
SEN,,,,,,,71.24,,,,60.36,,,,,,60.31,,
SRB,,,,,,,,0.66,1.06,1.41,2.19,1.27,0.7,0.32,0.82,0.47,,,
SYC,,,,,,,,,,,,,1.84,,,,,,
SLE,,,,,,,,,81.99,,,,,,,,82.51,,
SVK,,1.22,,,,,,,,0.39,0.15,0.04,,,,0.5,0.49,,
SVN,,,,0.04,,,,0.08,0.02,0.1,0.12,0.09,,0.01,,0.01,,,
ZAF,39.9,,,,,42.9,,,,,,35.15,,,31.23,,26.19,,
ESP,2.05,,,,,0.76,,,,1.34,,,1,,,2.67,,,
LKA,,46.68,,,,,,39.74,,,,,29.13,,,23.85,,,
SDN,,,,,,,,,,,,,,,44.14,,,,
SUR,,,,,27.2,,,,,,,,,,,,,,
SWZ,89.31,,,,,,64.13,,,,,,,,,59.11,,,
SWE,0.67,,,,,0.34,,,,,0.35,,,,,,,,
CHE,,,,,,0.34,,0.34,,0.67,,,,,,,,,
SYR,,,,,,,,,,16.85,,,,,,,,,
TJK,,,,,82.24,,,,68.47,50.07,,,36.91,,27.36,,,,
TZA,,,,,,95.13,,,,,,,87.87,,,,,73,
THA,,16.08,,15.33,19.4,18.03,,13.4,,,,7.61,,4.56,,3.5,,,
TLS,,,,,,,,,,,,,71.06,,,,,,
TGO,,,,,,,,,,,,75.3,,,,,72.75,,
TUN,20.38,,,,,12.82,,,,,7.64,,,,,4.46,,,
TUR,,,,,,,,7.38,10.45,7.42,7.54,5.56,4.85,3.63,3.56,3.05,2.56,,
TKM,,,,49.65,,,,,,,,,,,,,,,
UGA,,85.24,,,82.01,,,79.33,,,,75.74,,,64.65,,,,62.85
UKR,7.96,8.41,,,13.47,,,3.14,1.37,1.07,0.49,0.58,0.21,0.04,0.17,0.03,,,
GBR,1.35,,,,0.67,,,,,0.67,,,1.33,,,1.35,,,
USA,,,1,,,1,,,,1.33,,,1.67,,,1.67,,,
URY,1.83,2.26,1.91,2.09,,2.1,2.7,3.43,4.14,5.39,5.1,3.6,2.92,1.91,1.58,1.18,1.21,1.34,
VEN,20.63,,,20.35,23.18,,20.78,29.53,34.76,29.35,20.91,12.91,,,,,,,
VNM,,,,78.06,,,,68.73,,60.39,,48.08,,43.32,,16.84,,12.45,
YEM,,,,32.1,,,,,,,37.28,,,,,,,,
ZMB,,80.79,,74.84,,,,,85.15,81.52,,82.55,,,,86.56,,,
LIC,,85.2,,,85.13,,,83.46,,,80.24,,,77.23,,74.9,73.69,,
LMC,,72.25,,,69.99,,,67.48,,,62.54,,,58.94,,54.51,51.09,,
UMC,,47.2,,,44.72,,,37.63,,,27.1,,,20.71,,17.13,14.29,,
SAS,,80.69,,,77.74,,,77.28,,,73.25,,,69.3,,64.73,60.15,,
# Series: POVCNTD2,,,,,,,,,,,,,,,,,,,
# Name: Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,,,,,,,,,,,,,
"# Definition: Population below $2 a day is the percentage of the population living on less than $2.00 a day at 2005 international prices. As a result of revisions in PPP exchange rates, poverty rates for individual countries cannot be compared with poverty rates reported in earlier editions.",,,,,,,,,,,,,,,,,,,
# Source: World Bank,,,,,,,,,,,,,,,,,,,
# Data from the No Ceilings project: http://noceilings.org,,,,,,,,,,,,,,,,,,,
"# For more about the data, please visit http://noceilings.org/data",,,,,,,,,,,,,,,,,,,
