ISO,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
ESP,,,,,89.234,91.049,92.877,93.413,93.842,95.415,96.022,95.915,95.46,95.376,95.658,96.244,95.795,96.42,
LKA,,,,,,,,,,,,,,,,86.545,87.5,,
SUR,,,,,,,,,,,,,,,54.616,,62.844,,
SWZ,,,,36.712,35.107,32.455,32.787,33.325,32.206,34.94,34.859,32.1,26.85,,35.804,36.981,37.627,,
SWE,95.941,97.955,98.328,,97.906,97.353,95.862,97.817,98.622,100,100,99.783,98.667,97.4,95.214,93.104,91.553,92.627,
CHE,,,,,81.657,82.161,82.059,81.034,80.83,81.235,82.11,82.685,82.504,82.333,81.587,82.123,81.851,79.797,
SYR,35.357,35.517,35.865,36.715,37.07,37.947,39.179,39.446,56.062,59.622,63.03,63.151,65.627,66.734,67.145,67.411,68.351,69.168,
TJK,,,,,59.478,65.355,65.827,68.243,,71.55,71.704,72.392,74.045,76.323,77.141,77.573,78.605,,
TZA,,,,,,,,,,,,,,,,25.762,,,
THA,,,,,,,,,,,,70.629,75.663,77.587,81.299,81.88,85.614,81.719,
TLS,,,,,,,,,,,,,,34.009,38.19,37.49,39.749,,
TGO,,,,,12.329,15.356,,,,,,,,,,,,,
TON,,,,76.52,79.825,,80.313,,,,,,,,,,,,
TTO,,,,,,,,,,75.172,,,,,,,,,
TUR,,,44.444,,48.937,56.093,64.092,64.02,64.561,67.103,70.001,72.861,75.026,75.546,73.329,78.216,81.948,80.387,
UGA,,,,,,12.481,12.85,15.167,15.148,14.527,,,,,,,,,
UKR,,,,,,92.661,92.142,87.511,87.746,87.002,80.025,84.945,85.444,85.838,85.524,86.091,84.613,85.817,
ARE,76.575,,75.868,75.132,79.138,,,,,,,,,,,,,,
GBR,94.194,93.594,92.574,93.494,94.792,95.09,95.43,96.404,96.877,96.445,97.37,94.372,93.638,95.525,98.012,100,97.136,94.766,
USA,88.998,87.338,,,,86.598,87.493,85.134,89.241,90.808,90.508,89.797,89.881,89.747,89.392,87.581,88.174,87.849,
URY,,,,,,,,,,,,,71.159,73.035,,76.128,,,
VUT,,,,,27.663,35.621,32.758,36.938,34.941,37.608,,,,,,52.52,,,
VEN,,,,,53.012,55.581,58.663,61.223,62.834,65.243,67.184,70.785,73.051,73.842,75.242,75.488,76.487,77.613,
YEM,,,,,18.183,,,,,,,,,,,30.713,,33.651,
ZWE,,,,,38,38.017,38.945,37.073,34.059,,,,,,,,,,
