ISO,2012
EGY,32.2
IND,8.4
MEX,34.2
UGA,9.1
IEA,29
IEC,35
ILA,36
IMN,18
ISA,8
ISS,9
# Series: WGINTEPE,
# Name: Women's and girls' internet penetration,
# Definition: Women's and girls' internet penetration,
"# Source: Women and the Web study, by Intel, Dalberg, and Globescan, (2012).",
# Data from the No Ceilings project: http://noceilings.org,
"# For more about the data, please visit http://noceilings.org/data",
